trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,fold,fold_start_state
Si-000002,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-07 17:00:00+03:00,2024-05-07 19:00:00+03:00,2024-05-07 19:00:00+03:00,121370.882654,121797.836877,426.954223361,426954.223361,2024-05-08 11:00:00+03:00,121797.836877,INITIAL_STOP,8,-1,4.68434293554e-06,-1.00000468434,0.92936243422,0.141091326647,2024-05-07 16:00:00+03:00,2,2.32274307727,WF02,FLAT
NG-000002,T2_Trend_Pullback_Continuation_v1.0,NG,LONG,2024-05-07 13:00:00+03:00,2024-05-07 14:00:00+03:00,2024-05-07 14:00:00+03:00,3.24340171267,3.15902883165,0.0843728810228,84.3728810228,2024-05-08 17:00:00+03:00,3.23919775632,ATR_TRAILING_STOP,19,-0.0498259191653,0.0237042990088,-0.0735302181742,0.68084014444,1.16964845327,2024-05-07 00:00:00+03:00,1,11737.5801295,WF02,FLAT
BR-000003,T2_Trend_Pullback_Continuation_v1.0,BR,SHORT,2024-05-07 20:00:00+03:00,2024-05-07 22:00:00+03:00,2024-05-07 22:00:00+03:00,59.4184854505,59.7983678499,0.379882399423,379.882399423,2024-05-08 18:00:00+03:00,59.0618664958,ATR_TRAILING_STOP,12,0.938761456662,0.00526478721582,0.933496669446,0.0561021668908,2.73030545535,2024-05-07 19:00:00+03:00,2,2631.24881701,WF02,FLAT
BR-000004,T2_Trend_Pullback_Continuation_v1.0,BR,SHORT,2024-05-15 10:00:00+03:00,2024-05-15 11:00:00+03:00,2024-05-15 11:00:00+03:00,59.0348653866,59.198851385,0.163985998475,163.985998475,2024-05-15 19:00:00+03:00,58.7112438981,ATR_TRAILING_STOP,8,1.97347024434,0.0121961632005,1.96127408114,0.519854767345,7.14800305099,2024-05-14 23:00:00+03:00,1,6152.33026303,WF02,FLAT
MIX-000002,T2_Trend_Pullback_Continuation_v1.0,MIX,LONG,2024-05-13 19:00:00+03:00,2024-05-13 21:00:00+03:00,2024-05-13 21:00:00+03:00,474482.304449,473378.644905,1103.65954425,1103659.54425,2024-05-16 15:00:00+03:00,476517.600925,ATR_TRAILING_STOP,40,1.84413435007,1.81215304159e-06,1.84413253791,0.990806828883,3.5297493279,2024-05-13 18:00:00+03:00,2,0.897015741196,WF02,FLAT
MIX-000003,T2_Trend_Pullback_Continuation_v1.0,MIX,LONG,2024-05-16 20:00:00+03:00,2024-05-16 21:00:00+03:00,2024-05-16 21:00:00+03:00,477489.466335,476360.987182,1128.47915291,1128479.15291,2024-05-20 11:00:00+03:00,478940.789262,ATR_TRAILING_STOP,21,1.28608749459,1.77229680747e-06,1.2860857223,0.635916202408,2.90704549672,2024-05-16 19:00:00+03:00,1,0.893465238897,WF02,FLAT
Si-000003,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-16 19:00:00+03:00,2024-05-16 20:00:00+03:00,2024-05-16 20:00:00+03:00,120369.072949,120651.478988,282.406039038,282406.039038,2024-05-20 17:00:00+03:00,119910.386802,ATR_TRAILING_STOP,29,1.62420799568,7.08200152806e-06,1.62420091368,0.751216008563,3.68188586913,2024-05-16 17:00:00+03:00,1,3.47651159956,WF02,FLAT
GD-000003,T2_Trend_Pullback_Continuation_v1.0,GD,LONG,2024-05-20 16:00:00+03:00,2024-05-20 18:00:00+03:00,2024-05-20 18:00:00+03:00,2504.85437047,2486.17741372,18.6769567496,18676.9567496,2024-05-21 10:00:00+03:00,2490.41932939,ATR_TRAILING_STOP,8,-0.772879718373,0.000107083826708,-0.7729868022,0.481332392355,0.674971860544,2024-05-20 15:00:00+03:00,2,53.4951578285,WF02,FLAT
NG-000003,T2_Trend_Pullback_Continuation_v1.0,NG,LONG,2024-05-21 16:00:00+03:00,2024-05-21 18:00:00+03:00,2024-05-21 18:00:00+03:00,4.01227350832,3.88467487706,0.127598631256,127.598631256,2024-05-22 09:00:00+03:00,3.86645299535,INITIAL_STOP,7,-1.14280624747,0.0156741493252,-1.15848039679,0.95811028828,0.13852196939,2024-05-21 15:00:00+03:00,2,7755.61028887,WF02,FLAT
CNY-000003,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-16 12:00:00+03:00,2024-05-16 14:00:00+03:00,2024-05-16 14:00:00+03:00,14.8441816736,14.8945550988,0.0503734252048,50.3734252048,2024-05-22 11:00:00+03:00,14.6446712805,ATR_TRAILING_STOP,61,3.96062789595,0.0397034744385,3.92092442151,0.556749354615,5.45150409727,2024-05-16 11:00:00+03:00,2,20197.8592918,WF02,FLAT
