trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R
CNY-000015,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-02 12:00:00+03:00,12.92,12.83915578243031,0.08084421756968929,2023-08-07 18:00:00+03:00,13.310081784768393,ATR_TRAILING_STOP,51,5103.543162348748,4.825104336400247,0.0,0.5700000000000003,0.0,7.050597026418732,0.39008178476839284,4.812734867932845,13083.264488699277,13.083264488699276,5090.459897860049,0.001,80.84421756968929,0.012369468467401277
Si-000019,T3_MTF_Trend_v1.0,Si,LONG,2023-08-04 12:00:00+03:00,94.67,93.9704459395002,0.699554060499807,2023-08-07 18:00:00+03:00,95.6151341073667,ATR_TRAILING_STOP,21,1486.0371749135368,1.351052278492148,0.01999999999999602,2.1799999999999926,0.02858964178652143,3.116270954731445,0.9451341073666981,1.3496227964028216,1572.3029814825804,1.5723029814825804,1484.4648719320542,0.001,699.554060499807,0.001429482089326356
CNY-000016,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-09 15:00:00+03:00,13.54,13.422214734899995,0.11778526510000376,2023-08-09 19:00:00+03:00,13.422214734899995,ATR_TRAILING_STOP,4,-1108.6108798247947,-1.0,0.11778526510000376,0.040000000000000924,1.0,0.3396010525258787,-0.11778526510000376,-1.0084900263131469,9412.135540753301,9.412135540753301,-1118.023015365548,0.001,117.78526510000376,0.008490026313146772
Si-000020,T3_MTF_Trend_v1.0,Si,LONG,2023-08-08 18:00:00+03:00,97.01,96.14817022973268,0.8618297702673203,2023-08-09 19:00:00+03:00,96.72224352770176,ATR_TRAILING_STOP,16,-372.20591040336757,-0.33389015119422677,0.29000000000000625,0.8900000000000006,0.33649336563304694,1.0326865359082948,-0.2877564722982413,-0.3350504731446855,1293.4753732232296,1.2934753732232296,-373.49938577659077,0.001,861.8297702673203,0.0011603219504587575
CNY-000017,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-11 15:00:00+03:00,13.6,13.505001976402028,0.09499802359797194,2023-08-14 18:00:00+03:00,13.796741972188238,ATR_TRAILING_STOP,18,2272.791182160229,2.071011214094761,0.02999999999999936,0.370000000000001,0.3157960435783194,3.894817870799366,0.19674197218823863,2.060484679308817,11552.141908924596,11.552141908924595,2261.2390402513042,0.001,94.99802359797194,0.010526534785944204
Si-000021,T3_MTF_Trend_v1.0,Si,LONG,2023-08-11 11:00:00+03:00,97.84,97.13538096527061,0.7046190347293901,2023-08-14 18:00:00+03:00,100.31609913492082,ATR_TRAILING_STOP,22,3904.233331663253,3.514096288743838,0.21000000000000796,3.780000000000001,0.29803339059759965,5.3646010307565914,2.4760991349208155,3.512677082121945,1576.767778236839,1.576767778236839,3902.656563885016,0.001,704.6190347293901,0.0014192066218932779
Si-000022,T3_MTF_Trend_v1.0,Si,LONG,2023-08-21 11:00:00+03:00,94.2,93.32531995144343,0.87468004855657,2023-08-21 17:00:00+03:00,93.34884243004576,ATR_TRAILING_STOP,6,-1119.1193212320266,-0.973107333771762,0.8511575699542391,0.480000000000004,0.973107333771762,0.5487720919119147,-0.8511575699542391,-0.9742506089632451,1314.8203819560624,1.3148203819560624,-1120.4341416139825,0.001,874.68004855657,0.001143275191483146
Si-000023,T3_MTF_Trend_v1.0,Si,LONG,2023-09-13 14:00:00+03:00,95.6,94.8118044362609,0.7881955637390945,2023-09-14 16:00:00+03:00,95.67536799346016,ATR_TRAILING_STOP,17,108.89720992503081,0.09562093080380508,0.009999999999990905,1.1300000000000097,0.012687206652816264,1.433654351769554,0.0753679934601621,0.09435221013852231,1444.8734127782177,1.4448734127782177,107.45233651225259,0.001,788.1955637390945,0.0012687206652827803
CNY-000018,T3_MTF_Trend_v1.0,CNY,LONG,2023-09-14 19:00:00+03:00,13.34,13.222550724179197,0.11744927582080322,2023-09-15 14:00:00+03:00,13.229756770886945,ATR_TRAILING_STOP,10,-1051.3233105984862,-0.9386454564543816,0.1102432291130544,0.05000000000000071,0.9386454564543816,0.4257156942907642,-0.1102432291130544,-0.9471597703401967,9536.398008809725,9.536398008809725,-1060.859708607296,0.001,117.44927582080322,0.008514313885815163
Si-000024,T3_MTF_Trend_v1.0,Si,LONG,2023-09-14 19:00:00+03:00,96.9,96.09011742738532,0.8098825726146828,2023-09-15 14:00:00+03:00,96.16210803779069,ATR_TRAILING_STOP,10,-1038.5898763015073,-0.9111098166084186,0.7378919622093179,0.28999999999999204,0.9111098166084186,0.35807660246810263,-0.7378919622093179,-0.912344563513481,1407.5094044822927,1.4075094044822927,-1039.9973857059895,0.001,809.8825726146828,0.001234746905062457
