trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,net_R_C1,fold,fold_start_state
CNYRUBF-000008,T3_MTF_Trend_v1.0,CNYRUBF,LONG,2024-03-12 18:00:00+03:00,12.766,12.7272710561,0.0387289439492,2024-03-13 09:30:00+03:00,12.7480318665,ATR_TRAILING_STOP,14,-445.043037489,-0.515586831495,0.022,0.024,0.568050603932,0.619691567926,-0.0179681334979,-0.515586831495,24768.4623192,49.5369246384,-494.579962128,0.001,38.7289439492,0.0516409639938,T3_MTF_Trend_v1.0,0.0387289439492,-0.567227795489,WF01,FLAT
IMOEXF-000008,T3_MTF_Trend_v1.0,IMOEXF,LONG,2024-03-12 16:30:00+03:00,3331.5,3322.63677265,8.86322734793,2024-03-13 11:00:00+03:00,3338.14066472,ATR_TRAILING_STOP,19,770.919871261,0.749012121552,4,17,0.451302876816,1.91803722647,6.64066471967,0.749012121552,116.090768591,0.232181537182,770.687689724,0.001,8863.22734793,0.000225651438408,T3_MTF_Trend_v1.0,8.86322734793,0.748786470114,WF01,FLAT
IMOEXF-000009,T3_MTF_Trend_v1.0,IMOEXF,LONG,2024-03-15 14:30:00+03:00,3315,3304.64401475,10.3559852487,2024-03-15 16:30:00+03:00,3304.64401475,ATR_TRAILING_STOP,4,-1036.64575191,-1.00019312503,10.3559852487,3.5,1,0.337968808948,-10.3559852487,-1.00019312503,100.101122879,0.200202245758,-1036.84595416,0.001,10355.9852487,0.000193125033685,T3_MTF_Trend_v1.0,10.3559852487,-1.00038625007,WF01,FLAT
GLDRUBF-000012,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-03-15 16:00:00+03:00,6444.9,6421.61614455,23.2838554465,2024-03-15 21:00:00+03:00,6447.02871239,ATR_TRAILING_STOP,10,88.7371046268,0.0913384981372,13.7,39.6,0.588390527997,1.70074926341,2.12871238733,0.0913384981372,41.6858121158,0.0833716242316,88.6537330026,0.001,23283.8554465,8.58964274448e-05,T3_MTF_Trend_v1.0,23.2838554465,0.0912526017097,WF01,FLAT
USDRUBF-000008,T3_MTF_Trend_v1.0,USDRUBF,LONG,2024-03-15 17:00:00+03:00,92.68,92.4120512934,0.267948706617,2024-03-18 09:30:00+03:00,92.6423820848,ATR_TRAILING_STOP,16,-136.673828556,-0.147856340484,0.0376179151978,0.32,0.140392225336,1.19425842371,-0.0376179151978,-0.147856340484,3633.21113989,7.26642227979,-143.940250836,0.001,267.948706617,0.00746411514819,T3_MTF_Trend_v1.0,0.267948706617,-0.155320455632,WF01,FLAT
IMOEXF-000010,T3_MTF_Trend_v1.0,IMOEXF,LONG,2024-03-18 09:30:00+03:00,3326,3311.02134626,14.9786537432,2024-03-18 10:30:00+03:00,3311.02134626,ATR_TRAILING_STOP,2,-1026.27729237,-1.00013352335,14.9786537432,5,1,0.333808370614,-14.9786537432,-1.00013352335,68.5159901529,0.137031980306,-1026.41432435,0.001,14978.6537432,0.000133523348245,T3_MTF_Trend_v1.0,14.9786537432,-1.0002670467,WF01,FLAT
USDRUBF-000009,T3_MTF_Trend_v1.0,USDRUBF,LONG,2024-03-19 11:30:00+03:00,92.2,91.92315365,0.27684635,2024-03-20 16:00:00+03:00,92.6734960948,ATR_TRAILING_STOP,39,1662.55987377,1.70309666292,0.07,0.81,0.252847834187,2.92581065273,0.473496094828,1.70309666292,3511.24305339,7.02248610677,1655.53738766,0.001,276.84635,0.0072242238339,T3_MTF_Trend_v1.0,0.27684635,1.69587243909,WF01,FLAT
GLDRUBF-000013,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-03-25 16:30:00+03:00,6527.7,6494.64816343,33.0518365718,2024-03-26 10:00:00+03:00,6530.60263355,ATR_TRAILING_STOP,18,85.317136861,0.0877601323743,4.3,41.4,0.130098670634,1.25257789866,2.90263355275,0.0877601323743,29.3930099375,0.058786019875,85.2583508411,0.001,33051.8365718,6.05110095972e-05,T3_MTF_Trend_v1.0,33.0518365718,0.0876996213648,WF01,FLAT
CNYRUBF-000009,T3_MTF_Trend_v1.0,CNYRUBF,SHORT,2024-03-29 10:30:00+03:00,12.656,12.6897987183,0.0337987183389,2024-03-29 11:30:00+03:00,12.6897987183,ATR_TRAILING_STOP,2,-954.310589246,-1.05917384144,0.0337987183389,0.006,1,0.177521524332,-0.0337987183389,-1.05917384144,28235.1117482,56.4702234964,-1010.78081274,0.001,33.7987183389,0.059173841444,T3_MTF_Trend_v1.0,0.0337987183389,-1.11834768289,WF01,FLAT
CNYRUBF-000001,T3_MTF_Trend_v1.0,CNYRUBF,SHORT,2024-04-24 12:30:00+03:00,12.725,12.7511041728,0.0261041728224,2024-04-25 09:30:00+03:00,12.6988201992,ATR_TRAILING_STOP,24,1002.89715997,0.926281056731,0.007,0.058,0.268156361346,2.22186699401,0.0261798007871,0.926281056731,38308.0516208,76.6161032416,926.281056731,0.001,26.1041728224,0.0766161032416,T3_MTF_Trend_v1.0,0.0261041728224,0.84966495349,WF02,FLAT
USDRUBF-000001,T3_MTF_Trend_v1.0,USDRUBF,SHORT,2024-04-24 10:30:00+03:00,92.59,92.7888792216,0.198879221591,2024-04-25 09:30:00+03:00,92.5782156672,ATR_TRAILING_STOP,29,59.2537153374,0.0491973606111,0.15,0.26,0.754226604469,1.30732611441,0.0117843327827,0.0491973606111,5028.17736313,10.0563547263,49.1973606111,0.001,198.879221591,0.0100563547263,T3_MTF_Trend_v1.0,0.198879221591,0.0391410058849,WF02,FLAT
USDRUBF-000002,T3_MTF_Trend_v1.0,USDRUBF,SHORT,2024-04-25 10:00:00+03:00,92.28,92.5038969438,0.223896943848,2024-04-25 12:30:00+03:00,92.5038969438,ATR_TRAILING_STOP,5,-1000.49197361,-1.00893268111,0.223896943848,0.08,1,0.35730724424,-0.223896943848,-1.00893268111,4468.53787467,8.93707574934,-1009.42904936,0.001,223.896943848,0.00893268110601,T3_MTF_Trend_v1.0,0.223896943848,-1.01786536221,WF02,FLAT
USDRUBF-000003,T3_MTF_Trend_v1.0,USDRUBF,SHORT,2024-04-25 15:30:00+03:00,92.13,92.4047246328,0.274724632849,2024-04-25 17:00:00+03:00,92.4047246328,ATR_TRAILING_STOP,3,-990.397683113,-1.00728001701,0.274724632849,0.04,1,0.145600340185,-0.274724632849,-1.00728001701,3605.05598948,7.21011197897,-997.607795092,0.001,274.724632849,0.00728001700924,T3_MTF_Trend_v1.0,0.274724632849,-1.01456003402,WF02,FLAT
USDRUBF-000004,T3_MTF_Trend_v1.0,USDRUBF,SHORT,2024-04-25 19:00:00+03:00,92.05,92.319071432,0.269071432012,2024-04-26 09:30:00+03:00,92.300475232,ATR_TRAILING_STOP,12,-912.662214665,-0.938320468082,0.250475232033,0,0.930887497644,0,-0.250475232033,-0.938320468082,3643.72240424,7.28744480847,-919.949659473,0.001,269.071432012,0.00743297043854,T3_MTF_Trend_v1.0,0.269071432012,-0.945753438521,WF02,FLAT
