generation,lifecycle_stage,strategy,timeframe,YYYY-MM,trades,PF,expectancy_R,net_R,max_drawdown_R,win_rate
v3,baseline,T3,H1,2024-02,11,0.497535261825,-0.246696591966,-2.71366251163,-5.05914840857,0.363636363636
v3,baseline,T3,H1,2024-03,8,2.05483978862,0.401894767614,3.21515814091,-1.4837033422,0.375
v3,baseline,T3,H1,2024-04,14,2.81456066991,0.491903898796,6.88665458315,-2.14229418281,0.571428571429
v3,baseline,T3,H1,2024-05,13,1.20018383075,0.099233070961,1.29002992249,-4.97985076942,0.230769230769
v3,baseline,T3,H1,2024-06,12,8.51932762856,1.8387559184,22.0650710208,-1.1542273573,0.583333333333
v3,baseline,T3,H1,2024-07,4,4.85210062064,1.2266880546,4.90675221839,-1.27378609793,0.5
v3,baseline,T3,H1,2024-08,17,0.824532606662,-0.0891885913671,-1.51620605324,-3.71014875639,0.352941176471
v3,baseline,T3,H1,2024-09,9,5.74724968732,0.645259792793,5.80733813513,-1.00006392676,0.777777777778
v3,baseline,T3,H1,2024-10,8,5.51889614118,0.885603540118,7.08482832095,-1.56782278229,0.75
v3,baseline,T3,H1,2024-11,15,5.29645649261,1.21823325143,18.2734987715,-2.78373976232,0.666666666667
v3,baseline,T3,H1,2024-12,4,0.909344380512,-0.0230461482441,-0.0921845929765,-1.01686573317,0.5
v3,walk_forward,T3,H1,2024-02,5,0.144635769972,-0.323187612203,-1.61593806101,-1.84263810845,0.4
v3,walk_forward,T3,H1,2024-03,8,1.76526309203,0.27151581409,2.17212651272,-1.38696267376,0.375
v3,walk_forward,T3,H1,2024-05,8,3.24228564777,0.651306965145,5.21045572116,-1.3715004865,0.375
v3,walk_forward,T3,H1,2024-06,12,8.51932762856,1.47100473472,17.6520568166,-0.923381885842,0.583333333333
v3,walk_forward,T3,H1,2024-08,9,1.06389431608,0.0210781275428,0.189703147885,-2.28071347232,0.555555555556
v3,walk_forward,T3,H1,2024-09,9,4.77201941958,0.493985612013,4.44587050811,-1.00005114141,0.777777777778
v3,walk_forward,T3,H1,2024-11,11,5.48015934777,0.937511101963,10.3126221216,-1.39971008201,0.636363636364
v3,walk_forward,T3,H1,2024-12,4,0.90934438051,-0.0184369185956,-0.0737476743824,-0.813492586532,0.5
v3,true_oos,T3,H1,2025-02,3,1.00594083541,0.002342072597,0.007026217791,-1.18269861082,0.333333333333
v3,true_oos,T3,H1,2025-03,6,2.51768515727,0.364255172615,2.18553103569,-1.42364580325,0.5
v3,true_oos,T3,H1,2025-04,12,0.606834676632,-0.212027999931,-2.54433599918,-3.63106486508,0.166666666667
v3,true_oos,T3,H1,2025-05,2,9.93145256338,0.777770866047,1.55554173209,-0.174164473366,0.5
v3,true_oos,T3,H1,2025-06,1,0,-0.844255061,-0.844255061,-0.844255061,0
v3,true_oos,T3,H1,2025-07,14,2.30678031625,0.506657160228,7.0932002432,-2.61527396722,0.357142857143
v3,true_oos,T3,H1,2025-08,2,1.07115613416,0.0273673545645,0.054734709129,-0.769219825888,0.5
v3,true_oos,T3,H1,2025-09,16,6.55046160386,1.71672418703,27.4675869924,-3.33639701395,0.5
v3,true_oos,T3,H1,2025-10,22,2.58296506081,0.441055666332,9.7032246593,-2.6150085464,0.5
v3,true_oos,T3,H1,2025-11,8,0.0451160273493,-0.628146604829,-5.02517283863,-5.02517283863,0.125
v3,true_oos,T3,H1,2025-12,14,0.275735879424,-0.285278274968,-3.99389584955,-5.08528330384,0.357142857143
v3,true_oos,T3,H1,2026-01,11,3.23414858084,0.551574368813,6.06731805694,-2.51876118022,0.454545454545
v3,true_oos,T3,H1,2026-02,4,0,-0.56471551411,-2.25886205644,-2.25886205644,0
v3,true_oos,T3,H1,2026-03,15,5.68347801738,0.948329551204,14.2249432681,-2.58065298607,0.666666666667
v3,true_oos,T3,H1,2026-04,7,1.39017911079,0.116233980593,0.813637864152,-1.36342776158,0.571428571429
v3,true_oos,T3,H1,2026-05,11,1.07355538349,0.0290171920895,0.319189112984,-2.65598824639,0.272727272727
v3,true_oos,T3,H1,2026-06,16,3.99761484213,0.708259607803,11.3321537248,-1.00002555047,0.5
v3,true_oos,T3,H1,2026-07,8,0.0661745646009,-0.510748985015,-4.08599188012,-4.08599188012,0.25
v3,true_oos,T3,H1,2026-08,20,9.69248050126,1.28534548642,25.7069097284,-1.13762387133,0.7
v3,true_oos,T3,H1,2026-09,7,0.178902854817,-0.47820416283,-3.34742913981,-3.34742913981,0.285714285714
