trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,instrument,timeframe_pair,net_R
T3-Si-000023,T3,Si,SHORT,2023-05-10 13:30:00+03:00,76.28,76.7580583296,0.478058329613,2023-05-11 10:00:00+03:00,76.3810235222,ATR_TRAILING_STOP,23,-241.139736008,-0.211320493592,0.25,0.42,0.522948737662,0.878553879273,-0.101023522179,-0.211320493592,2386.96623129,0,-241.139736008,0.001,478.058329613,0,T3_MTF_Trend_v1.0,0.478058329613,USDRUBF,H1_M30,-0.215504083493
T3-CNY-000022,T3,CNY,SHORT,2023-05-10 13:30:00+03:00,10.99,11.066307683,0.0763076830321,2023-05-11 13:30:00+03:00,10.9258457014,ATR_TRAILING_STOP,30,875.601385064,0.840731837811,0.03,0.17,0.393145209079,2.22782285145,0.0641542985946,0.840731837811,13648.3665825,0,875.601385064,0.001,76.3076830321,0,T3_MTF_Trend_v1.0,0.0763076830321,CNYRUBF,H1_M30,0.814522157205
T3-CNY-000023,T3,CNY,LONG,2023-05-15 13:30:00+03:00,11.41,11.3266137073,0.0833862927054,2023-05-16 10:00:00+03:00,11.49,ATR_TRAILING_STOP,23,1007.58166443,0.959390295509,0.06,0.22,0.719542721631,2.63832331265,0.08,0.959390295509,12594.7708054,0,1007.58166443,0.001,83.3862927054,0,T3_MTF_Trend_v1.0,0.0833862927054,CNYRUBF,H1_M30,0.935405538121
T3-Si-000024,T3,Si,LONG,2023-05-15 13:30:00+03:00,79.4,78.8560529741,0.543947025912,2023-05-17 10:00:00+03:00,80.4353427911,ATR_TRAILING_STOP,53,2167.38467261,1.90338900993,0.32,1.46,0.588292581366,2.68408490248,1.0353427911,1.90338900993,2093.39813947,0,2167.38467261,0.001,543.947025912,0,T3_MTF_Trend_v1.0,0.543947025912,USDRUBF,H1_M30,1.89971218129
T3-CNY-000024,T3,CNY,SHORT,2023-05-25 12:00:00+03:00,11.28,11.3230709469,0.0430709468823,2023-05-25 15:00:00+03:00,11.31484522,ATR_TRAILING_STOP,6,-857.808696683,-0.80901913018,0.0348452199828,0.03,0.80901913018,0.696525202522,-0.0348452199828,-0.80901913018,24617.6863601,0,-857.808696683,0.001,43.0709468823,0,T3_MTF_Trend_v1.0,0.0430709468823,CNYRUBF,H1_M30,-0.855454143682
T3-CNY-000025,T3,CNY,LONG,2023-05-30 09:30:00+03:00,11.45,11.4102965462,0.0397034538417,2023-05-30 10:30:00+03:00,11.4102965462,ATR_TRAILING_STOP,2,-1051.72897461,-1,0.0397034538417,0,1,0,-0.0397034538417,-1,26489.6091611,0,-1051.72897461,0.001,39.7034538417,0,T3_MTF_Trend_v1.0,0.0397034538417,CNYRUBF,H1_M30,-1.05037345134
T3-Si-000025,T3,Si,LONG,2023-05-30 09:30:00+03:00,81.38,81.1252461761,0.254753823862,2023-05-30 10:30:00+03:00,81.1252461761,ATR_TRAILING_STOP,2,-1160.37153874,-1,0.254753823862,0.05,1,0.196267907747,-0.254753823862,-1,4554.87388235,0,-1160.37153874,0.001,254.753823862,0,T3_MTF_Trend_v1.0,0.254753823862,USDRUBF,H1_M30,-1.00785071631
T3-CNY-000026,T3,CNY,LONG,2023-05-30 20:00:00+03:00,11.46,11.4027759636,0.0572240364063,2023-05-30 23:00:00+03:00,11.4027759636,ATR_TRAILING_STOP,6,-1041.21168487,-1,0.0572240364063,0,1,0,-0.0572240364063,-1,18195.3554879,0,-1041.21168487,0.001,57.2240364063,0,T3_MTF_Trend_v1.0,0.0572240364063,CNYRUBF,H1_M30,-1.03495034824
T3-CNY-000027,T3,CNY,LONG,2023-06-08 17:30:00+03:00,11.59,11.5481916125,0.0418083874906,2023-06-08 20:30:00+03:00,11.6008899335,ATR_TRAILING_STOP,6,268.494897408,0.260472458214,0.01,0.09,0.239186455164,2.15267809647,0.0108899334637,0.260472458214,24655.3294659,0,268.494897408,0.001,41.8083874906,0,T3_MTF_Trend_v1.0,0.0418083874906,CNYRUBF,H1_M30,0.212635167182
T3-Si-000026,T3,Si,LONG,2023-06-08 17:00:00+03:00,82.5,82.2129356651,0.287064334896,2023-06-09 10:30:00+03:00,82.6451439022,ATR_TRAILING_STOP,17,580.833716746,0.505614541893,0,0.54,0,1.88111142471,0.145143902183,0.505614541893,4001.77829045,0,580.833716746,0.001,287.064334896,0,T3_MTF_Trend_v1.0,0.287064334896,USDRUBF,H1_M30,0.498647462542
