trade_id,strategy_id,symbol,direction,signal_time,round_level,round_level_step,penetration_points,penetration_atr,signal_open,signal_high,signal_low,signal_close,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,target_price,target_distance_points,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,H1_context_time,H1_ADX14,H1_ATR14,H1_EMA200_slope_ATR,quantity
Si-002009,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-07-30T13:00:00+0300,86.5,0.1,0.010000000000005116,0.08373561662023364,86.54,86.55,86.49,86.52,2024-07-30T13:00:00+0300,86.52,86.47805765049135,0.04194234950864484,41.94234950864484,86.55,0.030000000000001137,2024-07-30T13:15:00+0300,86.55,ROUND_LEVEL_MIDPOINT_TARGET,1,0.7152675124653607,0.04768450083102224,0.6675830116343384,0.0,0.7152675124653607,2024-07-30T12:00:00+0300,29.783908867970922,0.23230142105180943,-0.3883671191323024,330.4182613197685
Si-002010,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-07-30T14:15:00+0300,86.6,0.1,0.030000000000001137,0.2533034508128408,86.63,86.7,86.57,86.64,2024-07-30T14:15:00+0300,86.64,86.55815649770908,0.08184350229092274,81.84350229092274,86.65,0.010000000000005116,2024-07-30T14:30:00+0300,86.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.12218440951437895,0.024436881902863288,0.09774752761151566,0.48873763805734216,0.12218440951437895,2024-07-30T14:00:00+0300,30.568471819706073,0.23535173549875443,-0.36688565800294426,170.4599011891176
Si-002011,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-07-30T16:00:00+0300,86.9,0.1,0.030000000000001137,0.23256504033443334,86.87,86.93,86.85,86.86,2024-07-30T16:00:00+0300,86.86,86.94289961722401,0.08289961722401529,82.89961722401529,86.85,0.010000000000005116,2024-07-30T16:15:00+0300,86.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.12062781873868779,0.024125563747725214,0.09650225499096257,0.48251127495457974,0.12062781873868779,2024-07-30T15:00:00+0300,31.56013250214934,0.24282661153455792,-0.3327945937658817,168.4527935495908
Si-002012,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-07-30T16:45:00+0300,86.9,0.1,0.0899999999999892,0.6902284344656389,86.88,86.99,86.83,86.88,2024-07-30T16:45:00+0300,86.88,87.00303916145813,0.12303916145813787,123.03916145813787,86.85,0.030000000000001137,2024-07-30T17:00:00+0300,86.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.24382480865824305,0.016254987243882253,0.2275698214143608,0.40637468109714875,0.24382480865824305,2024-07-30T16:00:00+0300,32.873077918135785,0.24548185356780386,-0.3080846083761422,113.60731139099131
Si-002013,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-07-30T18:00:00+0300,86.9,0.1,0.01999999999999602,0.17186391264777529,86.9,86.92,86.86,86.87,2024-07-30T18:00:00+0300,86.87,86.93163711432602,0.06163711432601815,61.63711432601815,86.85,0.020000000000010232,2024-07-30T18:15:00+0300,86.85,ROUND_LEVEL_MIDPOINT_TARGET,1,0.3244798238643023,0.03244798238641363,0.2920318414778887,0.6489596477281434,0.3244798238643023,2024-07-30T17:00:00+0300,34.09224151869462,0.24223314974153237,-0.29144666891651494,227.29744131348386
CNY-000882,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-07-30T17:00:00+0300,11.85,0.05,0.006999999999999673,0.5117873824267636,11.851,11.855,11.843,11.852,2024-07-30T17:00:00+0300,11.852,11.84163224451396,0.010367755486040409,10.367755486040409,11.875,0.022999999999999687,2024-07-30T20:00:00+0300,11.852,TIME_EXIT,12,0.0,0.19290578396576635,-0.19290578396576635,0.7716231358631518,0.8680760278459815,2024-07-30T16:00:00+0300,26.19844303358117,0.0313476985627046,-0.21266426819575213,10383.778081713877
Si-002014,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-07-31T10:30:00+0300,86.7,0.1,0.009999999999990905,0.146197449214779,86.69,86.71,86.61,86.66,2024-07-31T10:30:00+0300,86.66,86.71684006462061,0.05684006462061575,56.84006462061575,86.65,0.009999999999990905,2024-07-31T10:45:00+0300,86.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.17593224192718335,0.03518644838546867,0.14074579354171468,0.0,0.17593224192718335,2024-07-31T00:00:00+0300,37.04299106292374,0.1773834446725147,-0.26855616356236306,247.20013971607696
Si-002015,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-07-31T11:45:00+0300,86.6,0.1,0.030000000000001137,0.3629595243986208,86.56,86.63,86.53,86.56,2024-07-31T11:45:00+0300,86.56,86.63826538442535,0.07826538442535025,78.26538442535025,86.55,0.010000000000005116,2024-07-31T12:00:00+0300,86.63826538442535,STOP,1,-1.0,0.025554081343682734,-1.0255540813436828,1.0,0.5110816268737346,2024-07-31T11:00:00+0300,34.44677664355279,0.19614177005304922,-0.2536455028974986,179.78124084070583
Si-002016,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-07-31T12:15:00+0300,86.6,0.1,0.03999999999999204,0.44297540143271585,86.61,86.65,86.56,86.61,2024-07-31T12:15:00+0300,86.61,86.55097015322508,0.05902984677491929,59.02984677491929,86.65,0.04000000000000625,2024-07-31T12:30:00+0300,86.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.6776233072826054,0.03388116536412498,0.6437421419184804,0.508217480461894,0.6776233072826054,2024-07-31T12:00:00+0300,32.00727671815743,0.1978459293349742,-0.26153184266362756,235.92041286978088
CNY-000883,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-07-31T10:45:00+0300,11.85,0.05,0.004999999999999005,0.5845816848319141,11.853,11.854,11.845,11.852,2024-07-31T10:45:00+0300,11.852,11.844144687538162,0.007855312461838793,7.855312461838793,11.875,0.022999999999999687,2024-07-31T12:45:00+0300,11.875,ROUND_LEVEL_MIDPOINT_TARGET,8,2.9279548218780573,0.25460476711983454,2.673350054758223,0.509209534239613,2.9279548218780573,2024-07-31T00:00:00+0300,29.050764131061314,0.02229579806170213,-0.13765756882628433,13678.487919209903
Si-002017,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-07-31T14:15:00+0300,86.8,0.1,0.009999999999990905,0.09933848291004493,86.8,86.85,86.79,86.83,2024-07-31T14:15:00+0300,86.83,86.77993340777205,0.050066592227949513,50.06659222794951,86.85,0.01999999999999602,2024-07-31T14:30:00+0300,86.77993340777205,STOP,1,-1.0,0.03994679707566569,-1.0399467970756657,1.0,0.0,2024-07-31T14:00:00+0300,29.35260169514821,0.20630592886536012,-0.26020442087169504,279.94706561724024
Si-002018,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-07-31T16:15:00+0300,86.1,0.1,0.0799999999999983,0.5898359044315219,86.15,86.18,86.02,86.13,2024-07-31T16:15:00+0300,86.13,86.00643690568869,0.12356309431130796,123.56309431130796,86.15,0.020000000000010232,2024-07-31T16:30:00+0300,86.15,ROUND_LEVEL_MIDPOINT_TARGET,1,0.161860627653284,0.016186062765320117,0.14567456488796388,0.566512196786149,0.161860627653284,2024-07-31T16:00:00+0300,27.789622602641273,0.2426311325420712,-0.25284971935556433,112.2522607568837
Si-002019,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-07-31T16:45:00+0300,86.1,0.1,0.060000000000002274,0.44695065544701934,86.08,86.16,86.02,86.07,2024-07-31T16:45:00+0300,86.07,86.1734243007072,0.10342430070720354,103.42430070720354,86.05,0.01999999999999602,2024-07-31T17:00:00+0300,86.05,ROUND_LEVEL_MIDPOINT_TARGET,1,0.19337815062067917,0.019337815062071762,0.1740403355586074,0.38675630124149574,0.19337815062067917,2024-07-31T16:00:00+0300,27.789622602641273,0.2426311325420712,-0.25284971935556433,134.30540012855153
Si-002020,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-07-31T18:00:00+0300,86.1,0.1,0.0800000000000125,0.6045460144231162,86.06,86.18,86.06,86.09,2024-07-31T18:00:00+0300,86.09,86.19323307045146,0.10323307045145214,103.23307045145214,86.05,0.04000000000000625,2024-07-31T18:15:00+0300,86.05,ROUND_LEVEL_MIDPOINT_TARGET,1,0.38747273354440454,0.0193736366772172,0.36809909686718734,0.6780772837025358,0.38747273354440454,2024-07-31T17:00:00+0300,28.14094704973142,0.23744319450335194,-0.2880708605590932,134.7883677262455
Si-002021,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-07-31T18:45:00+0300,86.1,0.1,0.060000000000002274,0.4466866103154462,86.06,86.16,86.05,86.08,2024-07-31T18:45:00+0300,86.08,86.17343223607209,0.09343223607208984,93.43223607208984,86.05,0.030000000000001137,2024-07-31T19:00:00+0300,86.05,ROUND_LEVEL_MIDPOINT_TARGET,1,0.32108832305858476,0.02140588820390484,0.29968243485467994,0.0,0.32108832305858476,2024-07-31T18:00:00+0300,28.68283444157537,0.2369115377531128,-0.3177644005761495,149.47556890835892
Si-002022,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-07-31T21:30:00+0300,85.9,0.1,0.020000000000010232,0.19313100414853443,85.95,85.99,85.88,85.94,2024-07-31T21:30:00+0300,85.94,85.86964433489683,0.07035566510316471,70.35566510316471,85.95,0.010000000000005116,2024-07-31T21:45:00+0300,85.86964433489683,STOP,1,-1.0,0.028426993008556417,-1.0284269930085563,1.0,0.0,2024-07-31T21:00:00+0300,29.46025683598309,0.2241999447680719,-0.42017627098077226,199.09825001313183
Si-002023,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-01T00:00:00+0300,86.0,0.1,0.030000000000001137,0.3663149637227696,86.02,86.03,85.97,86.01,2024-08-01T00:00:00+0300,86.01,85.96181032636638,0.04818967363362958,48.18967363362958,86.05,0.03999999999999204,2024-08-01T10:15:00+0300,86.05,ROUND_LEVEL_MIDPOINT_TARGET,1,0.8300533492735194,0.04150266746368422,0.7885506818098351,0.20751333731852728,0.8300533492735194,2024-07-31T23:00:00+0300,31.367056310193803,0.21836627890716337,-0.4886042982842867,287.6888323200729
Si-002024,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-08-01T12:30:00+0300,85.7,0.1,0.04999999999999716,0.3311563026645271,85.67,85.75,85.63,85.67,2024-08-01T12:30:00+0300,85.67,85.76509861041379,0.09509861041378542,95.09861041378542,85.65,0.01999999999999602,2024-08-01T12:45:00+0300,85.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.2103080151536771,0.021030801515371896,0.18927721363830521,0.0,0.2103080151536771,2024-08-01T12:00:00+0300,28.6518559570876,0.23856075610752192,-0.5015728676010232,146.9311973437668
Si-002025,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-08-01T15:00:00+0300,85.7,0.1,0.030000000000001137,0.2220321062641782,85.66,85.73,85.65,85.68,2024-08-01T15:00:00+0300,85.68,85.7435115594338,0.06351155943379183,63.51155943379183,85.65,0.030000000000001137,2024-08-01T15:30:00+0300,85.65,ROUND_LEVEL_MIDPOINT_TARGET,2,0.472354958175368,0.031490330545023336,0.4408646276303447,0.6298066109003414,0.472354958175368,2024-08-01T14:00:00+0300,27.43878396841675,0.23534065194985354,-0.5270091227458986,220.4228715867317
Si-002026,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-01T17:30:00+0300,85.6,0.1,0.04999999999999716,0.4068634929452229,85.61,85.63,85.55,85.62,2024-08-01T17:30:00+0300,85.62,85.53771086596193,0.0822891340380778,82.2891340380778,85.65,0.030000000000001137,2024-08-01T17:45:00+0300,85.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.36456818206543745,0.024304545471028245,0.3402636365944092,0.8506590914860783,0.36456818206543745,2024-08-01T17:00:00+0300,26.73278159250038,0.2414808353986243,-0.5474295895017512,170.87454957158178
Si-002027,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-01T18:00:00+0300,85.6,0.1,0.05999999999998806,0.4900278392097052,85.62,85.65,85.54,85.63,2024-08-01T18:00:00+0300,85.63,85.52775579769167,0.1022442023083272,102.2442023083272,85.65,0.020000000000010232,2024-08-01T18:30:00+0300,85.65,ROUND_LEVEL_MIDPOINT_TARGET,2,0.19561011332161712,0.019561011332151705,0.1760491019894654,0.8802455099467211,0.19561011332161712,2024-08-01T17:00:00+0300,26.73278159250038,0.2414808353986243,-0.5474295895017512,137.99279830777274
Si-002028,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-08-01T18:45:00+0300,85.7,0.1,0.0799999999999983,0.6737770014902218,85.66,85.78,85.66,85.67,2024-08-01T18:45:00+0300,85.67,85.79187336460329,0.12187336460328879,121.87336460328879,85.65,0.01999999999999602,2024-08-01T19:15:00+0300,85.8,STOP,2,-1.0666809800743564,0.016410476616529134,-1.0830914566908856,1.0666809800743564,0.16410476616525868,2024-08-01T18:00:00+0300,26.488962381382642,0.2342322042987226,-0.5697997802171958,115.9712159992842
CNY-000884,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-08-01T17:30:00+0300,11.75,0.05,0.0039999999999995595,0.2463370562885525,11.75,11.759,11.746,11.758,2024-08-01T17:30:00+0300,11.758,11.744376208573625,0.013623791426374154,13.623791426374154,11.775,0.017000000000001236,2024-08-01T20:30:00+0300,11.758,TIME_EXIT,12,0.0,0.14680201255343803,-0.14680201255343803,0.6606090564903658,0.7340100627673048,2024-08-01T17:00:00+0300,17.982899059088982,0.028174440490583753,-0.335824454934629,8097.692897760103
Si-002029,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-01T21:00:00+0300,85.6,0.1,0.009999999999990905,0.10889405773207174,85.61,85.62,85.59,85.61,2024-08-01T21:00:00+0300,85.61,85.58081676244943,0.029183237550569174,29.183237550569174,85.65,0.04000000000000625,2024-08-01T21:15:00+0300,85.58081676244943,STOP,1,-1.0,0.0685324922066775,-1.0685324922066775,1.0,2.0559747662004026,2024-08-01T20:00:00+0300,24.70301322108635,0.23216960472695966,-0.5907968056658487,479.06680201682417
Si-002030,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-08-01T21:30:00+0300,85.7,0.1,0.009999999999990905,0.11098734222696671,85.67,85.71,85.67,85.68,2024-08-01T21:30:00+0300,85.68,85.71901003645941,0.03901003645940193,39.01003645940193,85.65,0.030000000000001137,2024-08-01T21:45:00+0300,85.71901003645941,STOP,1,-1.0,0.05126885749213325,-1.0512688574921332,1.0,0.0,2024-08-01T21:00:00+0300,23.89529276607819,0.2191574901036052,-0.638715741728715,354.5582881303901
CNY-000885,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-08-02T12:45:00+0300,11.85,0.05,0.0039999999999995595,0.2706117659306574,11.853,11.853,11.846,11.851,2024-08-02T12:45:00+0300,11.851,11.844521867670371,0.00647813232962946,6.47813232962946,11.875,0.023999999999999133,2024-08-02T13:00:00+0300,11.844521867670371,STOP,1,-1.0,0.3087309579726349,-1.308730957972635,1.0,0.6174619159452017,2024-08-02T12:00:00+0300,19.5923512352247,0.028997727793926696,-0.30740592656851745,17004.797001771145
Si-002031,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-02T13:00:00+0300,85.9,0.1,0.09000000000000341,0.7469783301003776,85.98,86.01,85.81,85.93,2024-08-02T13:00:00+0300,85.93,85.7979514577099,0.1320485422901072,132.0485422901072,85.95,0.01999999999999602,2024-08-02T13:15:00+0300,85.95,ROUND_LEVEL_MIDPOINT_TARGET,1,0.1514594531157833,0.015145945311581343,0.13631350780420196,0.5301080859054029,0.1514594531157833,2024-08-02T12:00:00+0300,20.326915924349144,0.23953312230959814,-0.5361889524340694,103.64315293727303
CNY-000886,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2024-08-02T13:30:00+0300,11.85,0.05,0.006000000000000227,0.4103835484527161,11.844,11.856,11.844,11.849,2024-08-02T13:30:00+0300,11.849,11.857462046912607,0.00846204691260688,8.46204691260688,11.825,0.02400000000000091,2024-08-02T13:45:00+0300,11.852,LEVEL_FAILURE,1,-0.35452415130559845,0.23634943420372334,-0.5908735855093218,0.5908735855091908,0.23634943420380228,2024-08-02T13:00:00+0300,21.309438436780596,0.028640747237217712,-0.2768731443898143,12847.675881091563
CNY-000887,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-08-02T14:00:00+0300,11.85,0.05,0.0009999999999994458,0.07254263805797233,11.851,11.859,11.849,11.859,2024-08-02T14:00:00+0300,11.859,11.84762150036617,0.011378499633829975,11.378499633829975,11.875,0.016000000000000014,2024-08-02T14:15:00+0300,11.84762150036617,STOP,1,-1.0,0.17577009837515853,-1.1757700983751584,1.0,0.0,2024-08-02T13:00:00+0300,21.309438436780596,0.028640747237217712,-0.2768731443898143,9498.198858168113
Si-002032,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-08-02T14:15:00+0300,86.2,0.1,0.060000000000002274,0.4864187469598897,86.16,86.26,86.14,86.16,2024-08-02T14:15:00+0300,86.16,86.27233505089494,0.11233505089494145,112.33505089494145,86.15,0.009999999999990905,2024-08-02T14:30:00+0300,86.15,ROUND_LEVEL_MIDPOINT_TARGET,1,0.08901941041842013,0.017803882083700217,0.0712155283347199,0.35607764167406,0.08901941041842013,2024-08-02T14:00:00+0300,22.159277239985027,0.24551580444041896,-0.478027505277459,121.99739014729359
CNY-000888,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-08-02T15:15:00+0300,11.8,0.05,0.006000000000000227,0.39217004299483443,11.801,11.806,11.794,11.801,2024-08-02T15:15:00+0300,11.801,11.792470051421017,0.008529948578983593,8.529948578983593,11.825,0.023999999999999133,2024-08-02T15:30:00+0300,11.792470051421017,STOP,1,-1.0,0.2344680019440768,-1.2344680019440768,1.0,0.4689360038881019,2024-08-02T15:00:00+0300,22.333518717606673,0.030103501444335677,-0.21095518757820464,12521.1230456182
Si-002033,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-08-02T17:30:00+0300,85.8,0.1,0.010000000000005116,0.08193411555990167,85.8,85.81,85.75,85.78,2024-08-02T17:30:00+0300,85.78,85.82220492823005,0.04220492823004918,42.20492823004918,85.75,0.030000000000001137,2024-08-02T17:45:00+0300,85.82220492823005,STOP,1,-1.0,0.04738783084995356,-1.0473878308499536,1.0,0.7108174627493302,2024-08-02T17:00:00+0300,21.527587034693244,0.25880037257857175,-0.41802359892306146,324.94647894445774
Si-002034,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-02T20:00:00+0300,85.6,0.1,0.030000000000001137,0.2830254779016511,85.61,85.64,85.57,85.61,2024-08-02T20:00:00+0300,85.61,85.55940024755989,0.05059975244010673,50.59975244010673,85.65,0.04000000000000625,2024-08-02T20:15:00+0300,85.59,LEVEL_FAILURE,1,-0.3952588507951569,0.03952588507952355,-0.4347847358746804,0.9881471269880326,0.3952588507951569,2024-08-02T19:00:00+0300,19.238950798004556,0.25605746411111474,-0.42651622968233144,268.19697350728643
CNY-000889,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2024-08-02T20:00:00+0300,11.8,0.05,0.005999999999998451,0.42810831442632763,11.8,11.806,11.794,11.795,2024-08-02T20:00:00+0300,11.795,11.807401514476082,0.012401514476081843,12.401514476081843,11.775,0.019999999999999574,2024-08-02T22:15:00+0300,11.803,LEVEL_FAILURE,9,-0.645082503062838,0.16127062576569146,-0.8063531288285295,0.8063531288284401,0.3225412515313474,2024-08-02T19:00:00+0300,17.71883090316253,0.029042198686788635,-0.14506607680159234,8505.90209086804
Si-002035,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-02T22:30:00+0300,85.6,0.1,0.009999999999990905,0.15531302468054028,85.6,85.63,85.59,85.62,2024-08-02T22:30:00+0300,85.62,85.58356138996034,0.036438610039667196,36.438610039667196,85.65,0.030000000000001137,2024-08-02T22:45:00+0300,85.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.8233025345188258,0.054886835634586316,0.7684156988842396,0.548868356346144,0.8233025345188258,2024-08-02T22:00:00+0300,17.085916874066605,0.22298405563123783,-0.5103466127394719,370.80714977256497
Si-002036,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-08-02T23:45:00+0300,85.7,0.1,0.030000000000001137,0.4816682513457415,85.66,85.73,85.66,85.69,2024-08-02T23:45:00+0300,85.69,85.7362283532112,0.04622835321120533,46.22835321120533,85.65,0.03999999999999204,2024-08-03T00:00:00+0300,85.71,LEVEL_FAILURE,1,-0.43263492230885275,0.04326349223089388,-0.47589841453974663,0.6489523834634328,0.0,2024-08-02T23:00:00+0300,15.905703368275294,0.2156280516575783,-0.5331188771187935,294.5275396294888
CNY-000890,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-08-02T23:45:00+0300,11.8,0.05,0.0030000000000001137,0.3497005365941617,11.81,11.81,11.797,11.804,2024-08-02T23:45:00+0300,11.804,11.796142123135064,0.007857876864935776,7.8578768649357755,11.825,0.02099999999999902,2024-08-05T10:15:00+0300,11.796142123135064,STOP,2,-1.0,0.2545216773406829,-1.2545216773406829,1.0,4.581390192132239,2024-08-02T23:00:00+0300,14.19797361414256,0.0249170459364163,-0.20393214072104363,13315.998647148965
CNY-000891,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2024-08-05T11:45:00+0300,11.85,0.05,0.008000000000000895,0.5116196317826291,11.85,11.858,11.845,11.845,2024-08-05T11:45:00+0300,11.845,11.859563661654681,0.01456366165468026,14.56366165468026,11.825,0.02000000000000135,2024-08-05T12:15:00+0300,11.825,ROUND_LEVEL_MIDPOINT_TARGET,2,1.3732810109313436,0.13732810109312507,1.2359529098382185,0.41198430327939084,1.3732810109313436,2024-08-05T11:00:00+0300,13.457755806748516,0.027545820220685503,-0.193631157512879,7094.562164575629
Si-002037,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-05T12:45:00+0300,85.2,0.1,0.04000000000000625,0.26512252847389445,85.28,85.28,85.16,85.24,2024-08-05T12:45:00+0300,85.24,85.14491263634582,0.09508736365417292,95.08736365417292,85.25,0.010000000000005116,2024-08-05T13:00:00+0300,85.14491263634582,STOP,1,-1.0,0.02103328900014392,-1.021033289000144,1.0,0.0,2024-08-05T12:00:00+0300,17.32911124357385,0.2652787279488705,-0.4672524937582711,142.50817935161183
Si-002038,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-05T15:00:00+0300,84.9,0.1,0.04000000000000625,0.27428907407639325,84.92,84.98,84.86,84.93,2024-08-05T15:00:00+0300,84.93,84.84541684529918,0.08458315470082312,84.58315470082312,84.95,0.01999999999999602,2024-08-05T15:15:00+0300,84.84541684529918,STOP,1,-1.0,0.02364537013397228,-1.0236453701339723,1.0,0.23645370133967578,2024-08-05T14:00:00+0300,21.6287939579614,0.2847046174661184,-0.47961228624127117,158.570222248358
CNY-000892,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-08-05T16:15:00+0300,11.9,0.05,0.002000000000000668,0.09632573426807287,11.91,11.92,11.898,11.915,2024-08-05T16:15:00+0300,11.915,11.895923711648608,0.019076288351390858,19.076288351390858,11.925,0.010000000000001563,2024-08-05T16:30:00+0300,11.895923711648608,STOP,1,-1.0,0.10484219797685011,-1.1048421979768501,1.0,0.2621054949421663,2024-08-05T16:00:00+0300,12.643474865994369,0.033751149497231465,-0.08467432425822329,5483.237735551044
CNY-000893,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-08-05T17:15:00+0300,11.85,0.05,0.0039999999999995595,0.18479920780568468,11.853,11.858,11.846,11.856,2024-08-05T17:15:00+0300,11.856,11.843835488556744,0.012164511443256032,12.164511443256032,11.875,0.019000000000000128,2024-08-05T18:30:00+0300,11.875,ROUND_LEVEL_MIDPOINT_TARGET,5,1.561920516794258,0.16441268597834185,1.3975078308159161,0.41103171494577284,1.561920516794258,2024-08-05T17:00:00+0300,14.676241391274843,0.036554638818857815,-0.06107034695153414,8503.766191433137
CNY-000894,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2024-08-05T19:30:00+0300,11.85,0.05,0.002000000000000668,0.10926622256966208,11.85,11.852,11.84,11.844,2024-08-05T19:30:00+0300,11.844,11.853830391820058,0.009830391820058182,9.830391820058182,11.825,0.019000000000000128,2024-08-05T19:45:00+0300,11.851,LEVEL_FAILURE,1,-0.7120774154412107,0.20345069012601807,-0.9155281055672289,0.7120774154412107,0.40690138025199135,2024-08-05T19:00:00+0300,18.519295044455937,0.03526905081830089,-0.031482416077379456,10669.951240904353
CNY-000895,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2024-08-05T20:15:00+0300,11.85,0.05,0.002000000000000668,0.12535201495756002,11.85,11.852,11.847,11.848,2024-08-05T20:15:00+0300,11.848,11.853595506861758,0.005595506861757471,5.595506861757471,11.825,0.023000000000001464,2024-08-05T21:00:00+0300,11.851,LEVEL_FAILURE,3,-0.5361444591380333,0.35742963942534206,-0.8935740985633753,0.5361444591380333,0.3574296394254614,2024-08-05T20:00:00+0300,19.75011716260054,0.03467840433127935,-0.019075147551096162,18573.742889608653
CNY-000896,R3_Round_Level_Rejection_v1.0,CNY,LONG,2024-08-05T21:15:00+0300,11.85,0.05,0.0019999999999988916,0.1535915923809779,11.853,11.853,11.848,11.853,2024-08-05T21:15:00+0300,11.853,11.846697845390498,0.006302154609501898,6.302154609501898,11.875,0.02200000000000024,2024-08-05T22:00:00+0300,11.849,LEVEL_FAILURE,3,-0.6347035653439335,0.3173517826720017,-0.9520553480159352,0.6347035653439335,0.15867589133591292,2024-08-05T21:00:00+0300,20.893023415163384,0.03262994687904513,-0.010312786408846761,16343.746706491016
CNY-000897,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2024-08-05T23:00:00+0300,11.85,0.05,0.0010000000000012221,0.10829975990885095,11.85,11.851,11.848,11.848,2024-08-05T23:00:00+0300,11.848,11.851923363081177,0.003923363081176134,3.9233630811761344,11.825,0.023000000000001464,2024-08-05T23:15:00+0300,11.851,LEVEL_FAILURE,1,-0.764650107045607,0.5097667380303854,-1.2744168450759923,0.764650107045607,0.0,2024-08-05T22:00:00+0300,22.007951242185367,0.03072780781625608,-0.006956382106687346,26003.25071363803
Si-002039,R3_Round_Level_Rejection_v1.0,Si,LONG,2024-08-06T11:00:00+0300,85.2,0.1,0.09000000000000341,0.7019091423100329,85.23,85.29,85.11,85.24,2024-08-06T11:00:00+0300,85.24,85.09717782764535,0.14282217235464145,142.82217235464145,85.25,0.010000000000005116,2024-08-06T11:15:00+0300,85.25,ROUND_LEVEL_MIDPOINT_TARGET,1,0.07001713974195922,0.01400342794838468,0.05601371179357454,0.42010283845145685,0.07001713974195922,2024-08-06T00:00:00+0300,16.47453028838156,0.2516929855263229,-0.5145009249389192,92.94827490492669
CNY-000898,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2024-08-06T10:45:00+0300,11.8,0.05,0.007999999999999119,0.49558666822516323,11.799,11.808,11.787,11.794,2024-08-06T10:45:00+0300,11.794,11.809614248427756,0.015614248427755939,15.614248427755939,11.775,0.019000000000000128,2024-08-06T11:30:00+0300,11.775,ROUND_LEVEL_MIDPOINT_TARGET,3,1.2168373065094613,0.12808813752731085,1.0887491689821505,0.3202203438182134,1.2168373065094613,2024-08-06T00:00:00+0300,24.065262044638807,0.027464283270139004,0.006446659124846605,6450.520610760375
Si-002040,R3_Round_Level_Rejection_v1.0,Si,SHORT,2024-08-06T13:15:00+0300,85.3,0.1,0.01999999999999602,0.12013716458247248,85.28,85.32,85.27,85.29,2024-08-06T13:15:00+0300,85.29,85.33664763778094,0.046647637780935725,46.647637780935725,85.25,0.04000000000000625,2024-08-06T13:30:00+0300,85.25,ROUND_LEVEL_MIDPOINT_TARGET,1,0.8574925098641056,0.04287462549319858,0.8146178843709071,0.4287462549319005,0.8574925098641056,2024-08-06T13:00:00+0300,19.54747601144846,0.30193494504421814,-0.41174519321514524,284.74132951612864
