trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe_pair,net_R
T2-CNY-000018,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-05-03 15:00:00+03:00,2024-05-03 16:00:00+03:00,2024-05-03 16:00:00+03:00,12.735,12.6865836894,0.0484163106398,48.4163106398,2024-05-03 19:00:00+03:00,12.7,EMA50_TREND_LOSS,3,-0.722896882011,0.0413083932578,-0.764205275269,0.681588488753,0.103270983144,2024-05-03 10:00:00+03:00,1,24007.1239669,CNYRUBF,T2,H4_H1,-0.764205275269
T2-CNY-000019,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-05-03 22:00:00+03:00,2024-05-03 23:00:00+03:00,2024-05-03 23:00:00+03:00,12.714,12.7009868161,0.0130131839452,13.0131839452,2024-05-06 10:00:00+03:00,12.7009868161,INITIAL_STOP,2,-1,0.153690288897,-1.1536902889,0.307380577793,0.230535433345,2024-05-03 16:00:00+03:00,1,88637.318933,CNYRUBF,T2,H4_H1,-1.1536902889
T2-CNY-000020,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-28 19:00:00+03:00,2024-05-28 22:00:00+03:00,2024-05-28 22:00:00+03:00,12.195,12.2061495933,0.0111495933143,11.1495933143,2024-05-29 00:00:00+03:00,12.2061495933,INITIAL_STOP,2,-1,0.179378739979,-1.17937873998,0.269068109969,0.358757479959,2024-05-28 13:00:00+03:00,3,102259.016971,CNYRUBF,T2,H4_H1,-1.17937873998
T2-Si-000025,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-28 16:00:00+03:00,2024-05-28 18:00:00+03:00,2024-05-28 18:00:00+03:00,88.66,88.8984810199,0.238481019878,238.481019878,2024-05-29 10:00:00+03:00,88.8984810199,INITIAL_STOP,7,-1,0.00838641163571,-1.00838641164,0.545116756321,0,2024-05-28 13:00:00+03:00,2,4783.18851697,USDRUBF,T2,H4_H1,-1.00838641164
T2-CNY-000021,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-06-05 10:00:00+03:00,2024-06-05 12:00:00+03:00,2024-06-05 12:00:00+03:00,12.238,12.2736671776,0.0356671776335,35.6671776335,2024-06-06 13:00:00+03:00,12.2471149941,ATR_TRAILING_STOP,16,-0.255556921215,0.0560739630298,-0.311630884245,0.364480759694,1.5139970018,2024-06-05 00:00:00+03:00,2,31589.2616642,CNYRUBF,T2,H4_H1,-0.311630884245
T2-Si-000026,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-04 10:00:00+03:00,2024-06-04 11:00:00+03:00,2024-06-04 11:00:00+03:00,88.94,89.4961367067,0.556136706723,556.136706723,2024-06-06 13:00:00+03:00,89.0041340158,ATR_TRAILING_STOP,32,-0.115320594787,0.00359623807568,-0.118916832863,0.34164261719,0.737228805514,2024-06-04 00:00:00+03:00,1,2030.43065062,USDRUBF,T2,H4_H1,-0.118916832863
T2-CNY-000022,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-06-06 16:00:00+03:00,2024-06-06 19:00:00+03:00,2024-06-06 19:00:00+03:00,12.235,12.2825907476,0.0475907476271,47.5907476271,2024-06-07 17:00:00+03:00,12.258,EMA50_TREND_LOSS,13,-0.483287217512,0.0420249754358,-0.525312192948,0.651387119255,0.79847453328,2024-06-06 12:00:00+03:00,3,23600.987976,CNYRUBF,T2,H4_H1,-0.525312192948
T2-Si-000027,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-06 19:00:00+03:00,2024-06-06 20:00:00+03:00,2024-06-06 20:00:00+03:00,88.82,89.1611668403,0.341166840313,341.166840313,2024-06-07 17:00:00+03:00,89.1611668403,INITIAL_STOP,12,-1,0.00586223443687,-1.00586223444,0.791401648977,0.615534615871,2024-06-06 12:00:00+03:00,1,3305.87289463,USDRUBF,T2,H4_H1,-1.00586223444
T2-Si-000028,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-10 19:00:00+03:00,2024-06-10 20:00:00+03:00,2024-06-10 20:00:00+03:00,88.56,89.0320799601,0.472079960101,472.079960101,2024-06-11 11:00:00+03:00,89.0320799601,INITIAL_STOP,6,-1,0.00423657043093,-1.00423657043,0.783765529722,0.148279965083,2024-06-10 17:00:00+03:00,1,2365.0856735,USDRUBF,T2,H4_H1,-1.00423657043
T2-Si-000029,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-27 16:00:00+03:00,2024-06-27 18:00:00+03:00,2024-06-27 18:00:00+03:00,85.98,86.8448216904,0.86482169038,864.82169038,2024-06-28 11:00:00+03:00,86.5437718241,ATR_TRAILING_STOP,7,-0.65189371453,0.00231261544691,-0.654206329977,0,0.566590784494,2024-06-27 15:00:00+03:00,2,1278.06363492,USDRUBF,T2,H4_H1,-0.654206329977
T2-Si-000030,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-08-05 23:00:00+03:00,2024-08-06 11:00:00+03:00,2024-08-06 11:00:00+03:00,85.24,85.6485143487,0.408514348656,408.514348656,2024-08-06 15:00:00+03:00,85.6485143487,INITIAL_STOP,4,-1,0.00489578886661,-1.00489578887,0.636452552659,0.611973608326,2024-08-05 17:00:00+03:00,2,2687.95020991,USDRUBF,T2,H4_H1,-1.00489578887
T2-CNY-000023,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-08-23 15:00:00+03:00,2024-08-23 18:00:00+03:00,2024-08-23 18:00:00+03:00,11.855,11.9068379102,0.0518379102152,51.8379102152,2024-08-27 11:00:00+03:00,11.7454953198,ATR_TRAILING_STOP,21,2.11244395729,0.0385818022312,2.07386215506,0.270072615618,4.28258004766,2024-08-23 14:00:00+03:00,3,21553.5003414,CNYRUBF,T2,H4_H1,2.07386215506
T2-CNY-000024,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-10 23:00:00+03:00,2024-09-11 11:00:00+03:00,2024-09-11 11:00:00+03:00,12.678,12.6369102441,0.0410897558967,41.0897558967,2024-09-11 15:00:00+03:00,12.6369102441,INITIAL_STOP,4,-1,0.0486739323793,-1.04867393238,0.997815613776,0.511076289983,2024-09-10 19:00:00+03:00,2,27755.3227622,CNYRUBF,T2,H4_H1,-1.04867393238
T2-Si-000031,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-21 18:00:00+03:00,2024-10-21 19:00:00+03:00,2024-10-21 19:00:00+03:00,96.04,95.7230932156,0.316906784383,316.906784383,2024-10-25 11:00:00+03:00,96.5488817881,ATR_TRAILING_STOP,48,1.60577751318,0.00631100405091,1.59946650913,0.252440162036,2.90306186342,2024-10-21 15:00:00+03:00,1,3430.13107165,USDRUBF,T2,H4_H1,1.59946650913
