trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,instrument,timeframe,net_R,year
T3-M30-CNY-000059,T3,CNY,LONG,2024-02-27 16:00:00+03:00,12.78,12.743644497,0.0363555029607,2024-02-27 19:00:00+03:00,12.743644497,ATR_TRAILING_STOP,6,-1260.85403411,-1,0.0363555029607,0.015,1,0.412592283931,-0.0363555029607,-1,34681.2430423,0,-1260.85403411,0.001,36.3555029607,0,T3_MTF_Trend_v1.0,0.0363555029607,CNYRUBF,M30,-1.05501230452,2024
T3-M30-Si-000066,T3,Si,LONG,2024-03-19 11:30:00+03:00,92.2,91.9239924233,0.276007576707,2024-03-20 16:00:00+03:00,92.6735713815,ATR_TRAILING_STOP,39,2387.3091843,1.71579123701,0.07,0.81,0.253616226175,2.93470204574,0.473571381463,1.71579123701,5041.0757021,0,2387.3091843,0.001,276.007576707,0,T3_MTF_Trend_v1.0,0.276007576707,USDRUBF,M30,1.70854505912,2024
T3-M30-CNY-000060,T3,CNY,LONG,2024-04-11 10:30:00+03:00,12.945,12.924152825,0.0208471749909,2024-04-11 11:00:00+03:00,12.924152825,ATR_TRAILING_STOP,1,-1248.24549376,-1,0.0208471749909,0,1,0,-0.0208471749909,-1,59876.002111,0,-1248.24549376,0.001,20.8471749909,0,T3_MTF_Trend_v1.0,0.0208471749909,CNYRUBF,M30,-1.09593625999,2024
T3-M30-Si-000067,T3,Si,LONG,2024-04-11 10:00:00+03:00,93.88,93.689703036,0.190296964045,2024-04-11 14:00:00+03:00,93.7707688985,ATR_TRAILING_STOP,8,-812.35724604,-0.574003384922,0.109231101502,0.19,0.574003384922,0.998439470402,-0.109231101502,-0.574003384922,7437.05075632,0,-812.35724604,0.001,190.296964045,0,T3_MTF_Trend_v1.0,0.190296964045,USDRUBF,M30,-0.584513274084,2024
T3-M30-Si-000068,T3,Si,LONG,2024-04-12 10:00:00+03:00,93.79,93.5842897344,0.205710265586,2024-04-12 10:30:00+03:00,93.5842897344,ATR_TRAILING_STOP,1,-1407.12460791,-1,0.205710265586,0,1,0,-0.205710265586,-1,6840.3227418,0,-1407.12460791,0.001,205.710265586,0,T3_MTF_Trend_v1.0,0.205710265586,USDRUBF,M30,-1.00972241222,2024
T3-M30-CNY-000061,T3,CNY,SHORT,2024-04-24 10:30:00+03:00,12.734,12.7635569298,0.0295569297663,2024-04-25 09:30:00+03:00,12.6990550895,ATR_TRAILING_STOP,28,1461.03229235,1.18229162586,0.007,0.067,0.2368310936,2.26681189589,0.0349449105488,1.18229162586,41809.5874165,0,1461.03229235,0.001,29.5569297663,0,T3_MTF_Trend_v1.0,0.0295569297663,CNYRUBF,M30,1.11462559912,2024
T3-M30-Si-000069,T3,Si,SHORT,2024-04-24 10:30:00+03:00,92.59,92.7895411231,0.199541123108,2024-04-25 09:30:00+03:00,92.5783499122,ATR_TRAILING_STOP,28,81.3325778189,0.0583843950614,0.15,0.26,0.751724745575,1.302989559,0.0116500877625,0.0583843950614,6981.28455999,0,81.3325778189,0.001,199.541123108,0,T3_MTF_Trend_v1.0,0.199541123108,USDRUBF,M30,0.0483613984537,2024
T3-M30-Si-000070,T3,Si,SHORT,2024-04-25 10:00:00+03:00,92.28,92.5099018203,0.2299018203,2024-04-25 12:30:00+03:00,92.5099018203,ATR_TRAILING_STOP,5,-1393.86668761,-1,0.2299018203,0.08,1,0.34797462628,-0.2299018203,-1,6062.87799634,0,-1393.86668761,0.001,229.9018203,0,T3_MTF_Trend_v1.0,0.2299018203,USDRUBF,M30,-1.00869936566,2024
T3-M30-Si-000071,T3,Si,SHORT,2024-04-25 15:30:00+03:00,92.13,92.4073821285,0.277382128481,2024-04-25 17:00:00+03:00,92.4073821285,ATR_TRAILING_STOP,3,-1379.92802074,-1,0.277382128481,0.04,1,0.14420539715,-0.277382128481,-1,4974.82670673,0,-1379.92802074,0.001,277.382128481,0,T3_MTF_Trend_v1.0,0.277382128481,USDRUBF,M30,-1.00721026986,2024
T3-M30-Si-000072,T3,Si,SHORT,2024-04-25 19:00:00+03:00,92.05,92.3206533347,0.270653334743,2024-04-26 09:30:00+03:00,92.316258073,ATR_TRAILING_STOP,11,-1343.94355866,-0.983760548171,0.266258072951,0,0.983760548171,0,-0.266258072951,-0.983760548171,5047.52229205,0,-1343.94355866,0.001,270.653334743,0,T3_MTF_Trend_v1.0,0.270653334743,USDRUBF,M30,-0.99115007471,2024
T3-M30-CNY-000062,T3,CNY,SHORT,2024-04-26 13:00:00+03:00,12.655,12.6894091754,0.0344091754377,2024-04-26 22:30:00+03:00,12.5669029762,ATR_TRAILING_STOP,19,3201.30228059,2.56027709684,0.003,0.152,0.0871860473794,4.41742640056,0.0880970237945,2.56027709684,36338.3703865,0,3201.30228059,0.001,34.4091754377,0,T3_MTF_Trend_v1.0,0.0344091754377,CNYRUBF,M30,2.50215306526,2024
T3-M30-Si-000073,T3,Si,SHORT,2024-04-26 13:30:00+03:00,91.83,92.1417518463,0.31175184633,2024-04-26 23:00:00+03:00,91.71,ATR_TRAILING_STOP,19,520.679246985,0.384921537475,0.22,0.53,0.705689485372,1.70007012385,0.12,0.384921537475,4338.99372488,0,520.679246985,0.001,311.75184633,0,T3_MTF_Trend_v1.0,0.31175184633,USDRUBF,M30,0.378506178518,2024
T3-M30-Si-000074,T3,Si,SHORT,2024-05-02 13:00:00+03:00,91.98,92.2690851945,0.28908519447,2024-05-02 16:30:00+03:00,92.2690851945,ATR_TRAILING_STOP,7,-1357.89609741,-1,0.28908519447,0.1,1,0.345918787655,-0.28908519447,-1,4697.21771778,0,-1357.89609741,0.001,289.08519447,0,T3_MTF_Trend_v1.0,0.28908519447,USDRUBF,M30,-1.00691837575,2024
T3-M30-CNY-000063,T3,CNY,SHORT,2024-05-21 17:30:00+03:00,12.439,12.4725222555,0.033522255526,2024-05-22 10:30:00+03:00,12.4207399086,ATR_TRAILING_STOP,16,698.53571177,0.544715477474,0.008,0.066,0.238647426149,1.96884126573,0.0182600914249,0.544715477474,38254.7762504,0,698.53571177,0.001,33.522255526,0,T3_MTF_Trend_v1.0,0.033522255526,CNYRUBF,M30,0.485053620937,2024
T3-M30-Si-000075,T3,Si,SHORT,2024-05-27 11:00:00+03:00,88.87,89.1568972949,0.286897294894,2024-05-27 15:00:00+03:00,88.9238926607,ATR_TRAILING_STOP,8,-252.525306642,-0.187846528023,0.0538926607451,0.47,0.187846528023,1.63821691025,-0.0538926607451,-0.187846528023,4685.70865032,0,-252.525306642,0.001,286.897294894,0,T3_MTF_Trend_v1.0,0.286897294894,USDRUBF,M30,-0.194817663812,2024
T3-M30-CNY-000064,T3,CNY,SHORT,2024-05-27 11:00:00+03:00,12.209,12.247178018,0.0381780179933,2024-05-27 15:30:00+03:00,12.2133890872,ATR_TRAILING_STOP,9,-148.230979066,-0.114963725569,0.00438908718335,0.057,0.114963725569,1.49300573985,-0.00438908718335,-0.114963725569,33772.6212477,0,-148.230979066,0.001,38.1780179933,0,T3_MTF_Trend_v1.0,0.0381780179933,CNYRUBF,M30,-0.16734989188,2024
T3-M30-CNY-000065,T3,CNY,SHORT,2024-05-27 19:30:00+03:00,12.144,12.1869729484,0.0429729484261,2024-05-28 09:30:00+03:00,12.1869729484,ATR_TRAILING_STOP,10,-1287.88943188,-1,0.0429729484261,0.004,1,0.0930818141761,-0.0429729484261,-1,29969.7711945,0,-1287.88943188,0.001,42.9729484261,0,T3_MTF_Trend_v1.0,0.0429729484261,CNYRUBF,M30,-1.04654090709,2024
T3-M30-CNY-000066,T3,CNY,SHORT,2024-06-03 12:30:00+03:00,12.278,12.3311923588,0.0531923588232,2024-06-04 09:30:00+03:00,12.296,ATR_TRAILING_STOP,24,-431.456513377,-0.338394468646,0.024,0.048,0.451192624861,0.902385249723,-0.018,-0.338394468646,23969.8062987,0,-431.456513377,0.001,53.1923588232,0,T3_MTF_Trend_v1.0,0.0531923588232,CNYRUBF,M30,-0.375993854051,2024
T3-M30-Si-000076,T3,Si,SHORT,2024-06-03 12:30:00+03:00,89.24,89.6280367583,0.388036758284,2024-06-04 09:30:00+03:00,89.31,ATR_TRAILING_STOP,24,-242.052923675,-0.180395280874,0.18,0.35,0.46387357939,0.901976404369,-0.07,-0.180395280874,3457.89890965,0,-242.052923675,0.001,388.036758284,0,T3_MTF_Trend_v1.0,0.388036758284,USDRUBF,M30,-0.185549431756,2024
T3-M30-Si-000077,T3,Si,SHORT,2024-06-04 11:30:00+03:00,88.79,89.1977636655,0.407763665546,2024-06-05 09:30:00+03:00,88.94,ATR_TRAILING_STOP,26,-492.701336818,-0.36786014222,0.34,0.22,0.833816322366,0.53952820859,-0.15,-0.36786014222,3284.67557879,0,-492.701336818,0.001,407.763665546,0,T3_MTF_Trend_v1.0,0.407763665546,USDRUBF,M30,-0.372764944117,2024
T3-M30-CNY-000067,T3,CNY,SHORT,2024-06-18 16:30:00+03:00,11.713,11.7881293131,0.075129313148,2024-06-19 11:00:00+03:00,11.1328291044,ATR_TRAILING_STOP,17,9812.69213605,7.72229734645,0.056,0.868,0.745381498293,11.5534132235,0.580170895564,7.72229734645,16913.4512108,0,9812.69213605,0.001,75.129313148,0,T3_MTF_Trend_v1.0,0.075129313148,CNYRUBF,M30,7.69567657866,2024
T3-M30-Si-000078,T3,Si,SHORT,2024-06-18 18:30:00+03:00,86.3,87.0079583243,0.707958324309,2024-06-20 10:30:00+03:00,81.7581363325,ATR_TRAILING_STOP,40,8561.04668803,6.41543931545,0.1,5.73,0.141251252463,8.09369676611,4.54186366747,6.41543931545,1884.91934475,0,8561.04668803,0.001,707.958324309,0,T3_MTF_Trend_v1.0,0.707958324309,USDRUBF,M30,6.4126142904,2024
T3-M30-CNY-000068,T3,CNY,SHORT,2024-06-24 18:30:00+03:00,11.651,11.8251517762,0.174151776181,2024-06-25 11:30:00+03:00,11.7972846837,ATR_TRAILING_STOP,14,-1149.78915759,-0.839983874325,0.146284683677,0.013,0.839983874325,0.0746475303615,-0.146284683677,-0.839983874325,7859.94219413,0,-1149.78915759,0.001,174.151776181,0,T3_MTF_Trend_v1.0,0.174151776181,CNYRUBF,M30,-0.851468109765,2024
T3-M30-Si-000079,T3,Si,SHORT,2024-07-24 16:30:00+03:00,86.82,87.0803706523,0.260370652281,2024-07-25 16:00:00+03:00,86.2989024546,ATR_TRAILING_STOP,27,2842.05254366,2.00136820661,0.19,1.06,0.729728939631,4.07111934742,0.521097545408,2.00136820661,5453.97415265,0,2842.05254366,0.001,260.370652281,0,T3_MTF_Trend_v1.0,0.260370652281,USDRUBF,M30,1.99368684935,2024
T3-M30-CNY-000069,T3,CNY,SHORT,2024-07-26 10:30:00+03:00,11.709,11.7478009979,0.0388009979356,2024-07-26 11:30:00+03:00,11.7478009979,ATR_TRAILING_STOP,2,-1357.32500221,-1,0.0388009979356,0.003,1,0.077317599021,-0.0388009979356,-1,34981.7034208,0,-1357.32500221,0.001,38.8009979356,0,T3_MTF_Trend_v1.0,0.0388009979356,CNYRUBF,M30,-1.05154506601,2024
T3-M30-CNY-000070,T3,CNY,SHORT,2024-07-29 17:00:00+03:00,11.8,11.8536472019,0.0536472019264,2024-07-30 10:30:00+03:00,11.8131880992,ATR_TRAILING_STOP,15,-330.334682579,-0.245830140902,0.021,0.029,0.391446324243,0.540568733478,-0.0131880992086,-0.245830140902,25047.9373377,0,-330.334682579,0.001,53.6472019264,0,T3_MTF_Trend_v1.0,0.0536472019264,CNYRUBF,M30,-0.283110743211,2024
T3-M30-Si-000080,T3,Si,SHORT,2024-07-29 17:00:00+03:00,86.47,86.8717716113,0.401771611294,2024-07-30 10:30:00+03:00,86.676022664,ATR_TRAILING_STOP,15,-742.757174765,-0.512785518538,0.206022664031,0.15,0.512785518538,0.373346438084,-0.206022664031,-0.512785518538,3605.2207084,0,-742.757174765,0.001,401.771611294,0,T3_MTF_Trend_v1.0,0.401771611294,USDRUBF,M30,-0.517763471045,2024
T3-M30-Si-000081,T3,Si,LONG,2024-08-12 12:00:00+03:00,87.59,87.2417247918,0.348275208174,2024-08-12 22:00:00+03:00,88.8720875452,ATR_TRAILING_STOP,20,5304.85473414,3.68124837807,0.05,1.91,0.143564625981,5.48416871248,1.28208754521,3.68124837807,4137.66965754,0,5304.85473414,0.001,348.275208174,0,T3_MTF_Trend_v1.0,0.348275208174,USDRUBF,M30,3.67550579303,2024
T3-M30-Si-000082,T3,Si,LONG,2024-08-13 10:30:00+03:00,89.88,89.1338437527,0.746156247253,2024-08-13 16:30:00+03:00,89.1338437527,ATR_TRAILING_STOP,12,-1494.09630868,-1,0.746156247253,0.21,1,0.281442393296,-0.746156247253,-1,2002.39067109,0,-1494.09630868,0.001,746.156247253,0,T3_MTF_Trend_v1.0,0.746156247253,USDRUBF,M30,-1.00268040375,2024
T3-M30-CNY-000071,T3,CNY,LONG,2024-08-15 15:30:00+03:00,12.033,11.9650670308,0.0679329691728,2024-08-15 16:30:00+03:00,11.9650670308,ATR_TRAILING_STOP,2,-1340.44840537,-1,0.0679329691728,0.003,1,0.0441611788286,-0.0679329691728,-1,19731.9272466,0,-1340.44840537,0.001,67.9329691728,0,T3_MTF_Trend_v1.0,0.0679329691728,CNYRUBF,M30,-1.02944078589,2024
T3-M30-CNY-000072,T3,CNY,SHORT,2024-08-22 18:30:00+03:00,11.861,11.9244073782,0.0634073781614,2024-08-23 13:00:00+03:00,11.7736645722,ATR_TRAILING_STOP,17,1827.83063925,1.37737011556,0.000999999999999,0.186,0.0157710353116,2.93341256796,0.0873354277853,1.37737011556,20928.8565431,0,1827.83063925,0.001,63.4073781614,0,T3_MTF_Trend_v1.0,0.0634073781614,CNYRUBF,M30,1.34582804493,2024
T3-M30-CNY-000073,T3,CNY,SHORT,2024-08-26 10:30:00+03:00,11.722,11.7921788426,0.0701788425685,2024-08-27 10:30:00+03:00,11.692812487,ATR_TRAILING_STOP,28,559.522051241,0.415901885599,0.014,0.089,0.199490323402,1.26818848449,0.0291875129534,0.415901885599,19169.9118775,0,559.522051241,0.001,70.1788425685,0,T3_MTF_Trend_v1.0,0.0701788425685,CNYRUBF,M30,0.38740326797,2024
T3-M30-CNY-000074,T3,CNY,LONG,2024-09-03 13:00:00+03:00,12.103,12.0456668466,0.0573331533554,2024-09-03 17:00:00+03:00,12.0745261622,ATR_TRAILING_STOP,8,-670.917297883,-0.496638265179,0.0284738378196,0.064,0.496638265179,1.11628257395,-0.0284738378196,-0.496638265179,23562.5875982,0,-670.917297883,0.001,57.3331533554,0,T3_MTF_Trend_v1.0,0.0573331533554,CNYRUBF,M30,-0.531522095614,2024
T3-M30-Si-000083,T3,Si,SHORT,2024-09-03 11:00:00+03:00,88.85,89.1788173682,0.32881736819,2024-09-04 10:30:00+03:00,88.1237764972,ATR_TRAILING_STOP,27,3266.85108566,2.20859228572,0.18,1.18,0.547416339321,3.58861822444,0.726223502797,2.20859228572,4498.41002539,0,3266.85108566,0.001,328.81736819,0,T3_MTF_Trend_v1.0,0.32881736819,USDRUBF,M30,2.20250988195,2024
T3-M30-CNY-000075,T3,CNY,LONG,2024-09-04 13:30:00+03:00,12.207,12.1364316853,0.0705683146708,2024-09-05 10:30:00+03:00,12.317242616,ATR_TRAILING_STOP,22,2099.93730685,1.56221126259,0.032,0.216,0.453461304117,3.06086380279,0.110242615961,1.56221126259,19048.3261717,0,2099.93730685,0.001,70.5683146708,0,T3_MTF_Trend_v1.0,0.0705683146708,CNYRUBF,M30,1.53386993108,2024
T3-M30-CNY-000076,T3,CNY,LONG,2024-09-05 14:00:00+03:00,12.428,12.3240463504,0.103953649605,2024-09-05 23:30:00+03:00,12.387,ATR_TRAILING_STOP,19,-538.446834655,-0.394406547108,0.062,0.06,0.596419656603,0.577180312842,-0.041,-0.394406547108,13132.8496257,0,-538.446834655,0.001,103.953649605,0,T3_MTF_Trend_v1.0,0.103953649605,CNYRUBF,M30,-0.41364589087,2024
T3-M30-CNY-000077,T3,CNY,LONG,2024-09-06 12:00:00+03:00,12.474,12.4055241798,0.0684758201518,2024-09-09 10:30:00+03:00,12.5656142867,ATR_TRAILING_STOP,25,1819.3171022,1.33790711102,0.011,0.156,0.160640646225,2.27817643738,0.091614286714,1.33790711102,19858.4431256,0,1819.3171022,0.001,68.4758201518,0,T3_MTF_Trend_v1.0,0.0684758201518,CNYRUBF,M30,1.3086997208,2024
T3-M30-Si-000084,T3,Si,LONG,2024-09-06 18:30:00+03:00,89.84,89.4562966253,0.383703374748,2024-09-10 17:00:00+03:00,90.4983205835,ATR_TRAILING_STOP,53,2593.83896221,1.71570183335,0.12,1.05,0.31274158086,2.73648883252,0.658320583518,1.71570183335,3940.08485706,0,2593.83896221,0.001,383.703374748,0,T3_MTF_Trend_v1.0,0.383703374748,USDRUBF,M30,1.71048947367,2024
T3-M30-CNY-000078,T3,CNY,LONG,2024-09-16 18:00:00+03:00,12.872,12.823682869,0.0483171310032,2024-09-17 12:00:00+03:00,12.8900550507,ATR_TRAILING_STOP,16,514.934446436,0.37367803805,0.01,0.072,0.206965930972,1.490154703,0.0180550507175,0.37367803805,28520.2436976,0,514.934446436,0.001,48.3171310032,0,T3_MTF_Trend_v1.0,0.0483171310032,CNYRUBF,M30,0.332284851855,2024
T3-M30-Si-000085,T3,Si,LONG,2024-09-18 18:00:00+03:00,91.92,91.5556394469,0.364360553144,2024-09-19 17:00:00+03:00,92.4243014402,ATR_TRAILING_STOP,26,2128.37451461,1.38407255091,0.18,0.98,0.494016156378,2.68964351806,0.50430144024,1.38407255091,4220.44107904,0,2128.37451461,0.001,364.360553144,0,T3_MTF_Trend_v1.0,0.364360553144,USDRUBF,M30,1.3785834825,2024
T3-M30-CNY-000079,T3,CNY,LONG,2024-09-20 18:00:00+03:00,13.066,13.0004090179,0.0655909820588,2024-09-23 11:00:00+03:00,13.0281056008,ATR_TRAILING_STOP,14,-799.107307626,-0.577737945827,0.04,0.033,0.609839931412,0.503117943415,-0.0378943992394,-0.577737945827,21087.7418211,0,-799.107307626,0.001,65.5909820588,0,T3_MTF_Trend_v1.0,0.0655909820588,CNYRUBF,M30,-0.608229942397,2024
T3-M30-CNY-000080,T3,CNY,LONG,2024-09-23 12:30:00+03:00,13.119,13.0561116274,0.0628883726235,2024-09-24 14:00:00+03:00,13.1695041116,ATR_TRAILING_STOP,31,1104.36905531,0.803075505716,0.045,0.126,0.715553577279,2.00355001638,0.0505041116483,0.803075505716,21866.9137871,0,1104.36905531,0.001,62.8883726235,0,T3_MTF_Trend_v1.0,0.0628883726235,CNYRUBF,M30,0.771273124504,2024
T3-M30-CNY-000081,T3,CNY,LONG,2024-09-25 16:00:00+03:00,13.115,13.0533824183,0.0616175816714,2024-09-26 10:30:00+03:00,13.0942030983,ATR_TRAILING_STOP,17,-467.870456278,-0.337515708685,0.026,0.037,0.421957488346,0.600477964184,-0.0207969017452,-0.337515708685,22497.1229854,0,-467.870456278,0.001,61.6175816714,0,T3_MTF_Trend_v1.0,0.0616175816714,CNYRUBF,M30,-0.369973977019,2024
T3-M30-Si-000086,T3,Si,LONG,2024-09-25 16:00:00+03:00,92.38,91.9967270793,0.383272920666,2024-09-26 10:30:00+03:00,92.1084699638,ATR_TRAILING_STOP,17,-1104.5074974,-0.708450875485,0.28,0.12,0.730549916007,0.313092821146,-0.271530036195,-0.708450875485,4067.71756405,0,-1104.5074974,0.001,383.272920666,0,T3_MTF_Trend_v1.0,0.383272920666,USDRUBF,M30,-0.713669089171,2024
T3-M30-Si-000087,T3,Si,LONG,2024-09-26 17:00:00+03:00,92.67,92.33423072,0.335769279993,2024-09-30 12:30:00+03:00,92.9720069577,ATR_TRAILING_STOP,47,1392.34609909,0.899447852052,0.32,0.63,0.953035370021,1.87628838473,0.302006957675,0.899447852052,4610.31133126,0,1392.34609909,0.001,335.769279993,0,T3_MTF_Trend_v1.0,0.335769279993,USDRUBF,M30,0.893491380989,2024
T3-M30-Si-000088,T3,Si,LONG,2024-10-01 15:30:00+03:00,93.62,93.3469477867,0.273052213346,2024-10-03 11:00:00+03:00,94.9094205467,ATR_TRAILING_STOP,47,7375.79585863,4.72224901931,0.18,1.71,0.659214579491,6.26253850516,1.28942054669,4.72224901931,5720.24067519,0,7375.79585863,0.001,273.052213346,0,T3_MTF_Trend_v1.0,0.273052213346,USDRUBF,M30,4.71492441288,2024
T3-M30-Si-000089,T3,Si,LONG,2024-10-03 12:30:00+03:00,95.34,94.9288522184,0.411147781581,2024-10-03 15:30:00+03:00,94.9288522184,ATR_TRAILING_STOP,6,-1635.68233582,-1,0.411147781581,0.09,1,0.218899393434,-0.411147781581,-1,3978.3319018,0,-1635.68233582,0.001,411.147781581,0,T3_MTF_Trend_v1.0,0.411147781581,USDRUBF,M30,-1.00486443097,2024
T3-M30-Si-000090,T3,Si,LONG,2024-10-04 15:30:00+03:00,95.24,94.8906044654,0.349395534625,2024-10-04 23:00:00+03:00,95.241413868,ATR_TRAILING_STOP,15,6.5527810885,0.00404661140584,0.08,0.38,0.228966864405,1.08759260592,0.00141386795556,0.00404661140584,4634.64856298,0,6.5527810885,0.001,349.395534625,0,T3_MTF_Trend_v1.0,0.349395534625,USDRUBF,M30,-0.00167756020427,2024
T3-M30-CNY-000082,T3,CNY,LONG,2024-10-08 15:30:00+03:00,13.653,13.5933192426,0.0596807574021,2024-10-09 00:00:00+03:00,13.6371230443,ATR_TRAILING_STOP,17,-367.532923131,-0.26603140504,0.019,0.03,0.318360570929,0.502674585677,-0.0158769557455,-0.26603140504,23148.828341,0,-367.532923131,0.001,59.6807574021,0,T3_MTF_Trend_v1.0,0.0596807574021,CNYRUBF,M30,-0.299543044085,2024
T3-M30-Si-000091,T3,Si,LONG,2024-10-15 10:30:00+03:00,95.9,95.6157758914,0.284224108623,2024-10-16 10:30:00+03:00,96.6926903413,ATR_TRAILING_STOP,28,4516.42066044,2.78896236185,0.02,1.09,0.0703670075594,3.83500191199,0.79269034128,2.78896236185,5697.58507862,0,4516.42066044,0.001,284.224108623,0,T3_MTF_Trend_v1.0,0.284224108623,USDRUBF,M30,2.7819256611,2024
T3-M30-CNY-000083,T3,CNY,SHORT,2024-11-11 14:00:00+03:00,13.527,13.5690186743,0.0420186742841,2024-11-12 11:00:00+03:00,13.5095419454,ATR_TRAILING_STOP,22,572.479505474,0.415483233106,0.028,0.073,0.666370381195,1.73732277954,0.0174580546424,0.415483233106,32791.7123185,0,572.479505474,0.001,42.0186742841,0,T3_MTF_Trend_v1.0,0.0420186742841,CNYRUBF,M30,0.367885348735,2024
T3-M30-CNY-000084,T3,CNY,LONG,2024-11-14 20:30:00+03:00,13.744,13.7056718955,0.0383281044809,2024-11-15 12:30:00+03:00,13.7812033812,ATR_TRAILING_STOP,12,1342.98819347,0.97065539077,0.007,0.105,0.182633607761,2.73950411642,0.0372033812324,0.97065539077,36098.5520396,0,1342.98819347,0.001,38.3281044809,0,T3_MTF_Trend_v1.0,0.0383281044809,CNYRUBF,M30,0.918474359981,2024
T3-M30-Si-000092,T3,Si,LONG,2024-11-15 10:30:00+03:00,99.9,99.6246195068,0.275380493231,2024-11-15 12:30:00+03:00,99.6521485987,ATR_TRAILING_STOP,4,-1498.15386564,-0.90003252728,0.247851401287,0.2,0.90003252728,0.726267854535,-0.247851401287,-0.90003252728,6044.56483952,0,-1498.15386564,0.001,275.380493231,0,T3_MTF_Trend_v1.0,0.275380493231,USDRUBF,M30,-0.907295205825,2024
T3-M30-Si-000093,T3,Si,LONG,2024-11-18 10:30:00+03:00,100.08,99.7251415027,0.35485849732,2024-11-18 17:00:00+03:00,99.7969828744,ATR_TRAILING_STOP,13,-1315.61626068,-0.797549242037,0.31,0.17,0.87358764787,0.479064193993,-0.283017125568,-0.797549242037,4648.53940565,0,-1315.61626068,0.001,354.85849732,0,T3_MTF_Trend_v1.0,0.35485849732,USDRUBF,M30,-0.803185291379,2024
T3-M30-CNY-000085,T3,CNY,LONG,2024-11-21 19:30:00+03:00,13.942,13.8926670356,0.049332964411,2024-11-22 10:30:00+03:00,13.9062629626,ATR_TRAILING_STOP,10,-1012.00727231,-0.724404824912,0.0357370374465,0.031,0.724404824912,0.628383077525,-0.0357370374465,-0.724404824912,28318.1635809,0,-1012.00727231,0.001,49.332964411,0,T3_MTF_Trend_v1.0,0.049332964411,CNYRUBF,M30,-0.764945668624,2024
T3-M30-Si-000094,T3,Si,LONG,2024-11-21 19:30:00+03:00,101.28,100.954093627,0.325906373117,2024-11-22 10:30:00+03:00,101.081507163,ATR_TRAILING_STOP,10,-996.657898782,-0.609048651094,0.19849283693,0.29,0.609048651094,0.88982610934,-0.19849283693,-0.609048651094,5021.12778576,0,-996.657898782,0.001,325.906373117,0,T3_MTF_Trend_v1.0,0.325906373117,USDRUBF,M30,-0.615185382882,2024
T3-M30-CNY-000086,T3,CNY,LONG,2024-11-22 14:00:00+03:00,13.992,13.9299387961,0.0620612038815,2024-11-25 18:00:00+03:00,14.3172045069,ATR_TRAILING_STOP,36,7267.43503595,5.2400612063,0.031,0.456,0.499506907072,7.34758547177,0.325204506875,5.2400612063,22347.2765054,0,7267.43503595,0.001,62.0612038815,0,T3_MTF_Trend_v1.0,0.0620612038815,CNYRUBF,M30,5.20783495423,2024
T3-M30-Si-000095,T3,Si,LONG,2024-11-22 11:30:00+03:00,101.87,101.413950738,0.456049262083,2024-11-25 18:30:00+03:00,104.28983302,ATR_TRAILING_STOP,42,8630.07591729,5.30607813846,0.01,3.27,0.021927455719,7.1702780201,2.4198330196,5.30607813846,3566.39315498,0,8630.07591729,0.001,456.049262083,0,T3_MTF_Trend_v1.0,0.456049262083,USDRUBF,M30,5.30169264732,2024
T3-M30-Si-000096,T3,Si,LONG,2024-11-26 10:30:00+03:00,105.55,105.02715535,0.522844650112,2024-11-26 11:00:00+03:00,105.02715535,ATR_TRAILING_STOP,1,-1712.7517258,-1,0.522844650112,0,1,0,-0.522844650112,-1,3275.83293705,0,-1712.7517258,0.001,522.844650112,0,T3_MTF_Trend_v1.0,0.522844650112,USDRUBF,M30,-1.00382522801,2024
T3-M30-CNY-000087,T3,CNY,LONG,2024-11-26 10:30:00+03:00,14.481,14.4045369345,0.0764630655099,2024-11-26 12:00:00+03:00,14.4045369345,ATR_TRAILING_STOP,3,-1459.57323376,-1,0.0764630655099,0.021,1,0.274642402315,-0.0764630655099,-1,19088.6047273,0,-1459.57323376,0.001,76.4630655099,0,T3_MTF_Trend_v1.0,0.0764630655099,CNYRUBF,M30,-1.02615641927,2024
T3-M30-CNY-000088,T3,CNY,LONG,2024-11-26 17:00:00+03:00,14.541,14.4619172076,0.0790827923821,2024-11-27 17:00:00+03:00,14.9693946309,ATR_TRAILING_STOP,28,7827.50058236,5.41703976337,0.016,0.625,0.202319613636,7.90310990765,0.428394630933,5.41703976337,18271.7056125,0,7827.50058236,0.001,79.0827923821,0,T3_MTF_Trend_v1.0,0.0790827923821,CNYRUBF,M30,5.39174981167,2024
T3-M30-Si-000097,T3,Si,LONG,2024-11-26 17:30:00+03:00,106.26,105.544273644,0.715726356116,2024-11-27 17:00:00+03:00,109.584605824,ATR_TRAILING_STOP,27,7876.30924921,4.64507949906,0.15,4.79,0.209577303837,6.69250190254,3.32460582373,4.64507949906,2369.09566631,0,7876.30924921,0.001,715.726356116,0,T3_MTF_Trend_v1.0,0.715726356116,USDRUBF,M30,4.64228513501,2024
