trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe,net_R,year
T2-M15-CNY-000073,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-01-10 12:15:00+03:00,2024-01-10 12:45:00+03:00,2024-01-10 12:45:00+03:00,12.442,12.469302791,0.0273027909653,27.3027909653,2024-01-10 16:15:00+03:00,12.4415652391,ATR_TRAILING_STOP,14,0.0159236807622,0.0732525844169,-0.0573289036548,0.109878876625,2.12432494809,2024-01-10 12:00:00+03:00,2,43464.794272,CNYRUBF,T2,M15,-0.0573289036548,2024
T2-M15-Si-000093,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-01-12 17:15:00+03:00,2024-01-12 17:45:00+03:00,2024-01-12 17:45:00+03:00,88.26,88.4312502392,0.171250239195,171.250239195,2024-01-12 18:00:00+03:00,88.4312502392,INITIAL_STOP,1,-1,0.0116788158043,-1.0116788158,0,0,2024-01-12 15:15:00+03:00,2,8730.99413998,USDRUBF,T2,M15,-1.0116788158,2024
T2-M15-CNY-000074,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-01-18 12:00:00+03:00,2024-01-18 12:15:00+03:00,2024-01-18 12:15:00+03:00,12.26,12.2391351672,0.0208648327643,20.8648327643,2024-01-18 16:30:00+03:00,12.2391351672,INITIAL_STOP,17,-1,0.0958550697528,-1.09585506975,0.958550697528,0.383420279011,2024-01-18 10:45:00+03:00,1,56843.4876911,CNYRUBF,T2,M15,-1.09585506975,2024
T2-M15-Si-000094,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-01-22 10:00:00+03:00,2024-01-22 10:15:00+03:00,2024-01-22 10:15:00+03:00,88.22,88.4076533467,0.187653346668,187.653346668,2024-01-22 15:00:00+03:00,88.0817999271,ATR_TRAILING_STOP,19,0.736464738821,0.0106579500739,0.725806788747,0,2.07830026442,2024-01-20 00:00:00+03:00,1,7887.19408916,USDRUBF,T2,M15,0.725806788747,2024
T2-M15-CNY-000075,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-01-22 15:00:00+03:00,2024-01-22 15:45:00+03:00,2024-01-22 15:45:00+03:00,12.182,12.2013935637,0.0193935636769,19.3935636769,2024-01-22 19:15:00+03:00,12.2013935637,INITIAL_STOP,14,-1,0.10312699787,-1.10312699787,0.82501598296,0.20625399574,2024-01-22 14:45:00+03:00,3,60485.6701717,CNYRUBF,T2,M15,-1.10312699787,2024
T2-M15-Si-000095,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-01-22 15:15:00+03:00,2024-01-22 15:45:00+03:00,2024-01-22 15:45:00+03:00,88.06,88.1897630506,0.129763050623,129.763050623,2024-01-22 22:45:00+03:00,88.0988705063,ATR_TRAILING_STOP,28,-0.29954988048,0.0154127079349,-0.314962588415,0.847698936421,1.00182601577,2024-01-22 14:45:00+03:00,2,11488.6381262,USDRUBF,T2,M15,-0.314962588415,2024
T2-M15-Si-000096,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-01-25 18:45:00+03:00,2024-01-25 19:15:00+03:00,2024-01-25 19:15:00+03:00,89.1,88.9191789233,0.180821076664,180.821076664,2024-01-26 00:00:00+03:00,88.9318735987,ATR_TRAILING_STOP,19,-0.929794272007,0.0110606575124,-0.94085492952,0.829549313427,0,2024-01-25 18:15:00+03:00,2,8218.6506883,USDRUBF,T2,M15,-0.94085492952,2024
T2-M15-CNY-000076,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-01-26 10:30:00+03:00,2024-01-26 11:15:00+03:00,2024-01-26 11:15:00+03:00,12.387,12.3726944312,0.0143055687588,14.3055687588,2024-01-29 09:30:00+03:00,12.5056504856,ATR_TRAILING_STOP,53,8.2940068755,0.13980569621,8.15420117929,0,9.99610727902,2024-01-26 10:15:00+03:00,3,81093.7806958,CNYRUBF,T2,M15,8.15420117929,2024
T2-M15-CNY-000077,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-01-31 12:15:00+03:00,2024-01-31 12:30:00+03:00,2024-01-31 12:30:00+03:00,12.478,12.4433738436,0.0346261564122,34.6261564122,2024-01-31 13:30:00+03:00,12.4433738436,INITIAL_STOP,4,-1,0.0577598037793,-1.05775980378,0.577598037793,0.0577598037793,2024-01-31 10:45:00+03:00,1,36235.2936238,CNYRUBF,T2,M15,-1.05775980378,2024
T2-M15-Si-000097,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-01-31 14:30:00+03:00,2024-01-31 15:00:00+03:00,2024-01-31 15:00:00+03:00,89.83,89.7076161009,0.122383899078,122.383899078,2024-01-31 15:45:00+03:00,89.73,EMA50_TREND_LOSS,3,-0.817100948358,0.0163420189672,-0.833442967325,0.490260569015,0.571970663851,2024-01-31 13:00:00+03:00,2,12028.7323956,USDRUBF,T2,M15,-0.833442967325,2024
T2-M15-CNY-000078,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-02-01 11:00:00+03:00,2024-02-01 11:15:00+03:00,2024-02-01 11:15:00+03:00,12.539,12.5045256619,0.034474338073,34.474338073,2024-02-01 15:30:00+03:00,12.5358942281,ATR_TRAILING_STOP,17,-0.0900893851285,0.0580141668207,-0.148103551949,0.0580141668207,1.18929041983,2024-02-01 10:00:00+03:00,1,36009.8965994,CNYRUBF,T2,M15,-0.148103551949,2024
T2-M15-CNY-000079,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-02-05 12:15:00+03:00,2024-02-05 13:00:00+03:00,2024-02-05 13:00:00+03:00,12.634,12.6053468536,0.0286531463724,28.6531463724,2024-02-05 15:15:00+03:00,12.618,EMA50_TREND_LOSS,9,-0.558402899007,0.0698003623758,-0.628203261382,0.488602536631,0.593303080195,2024-02-05 12:00:00+03:00,3,43261.5235354,CNYRUBF,T2,M15,-0.628203261382,2024
T2-M15-CNY-000080,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-02-07 13:00:00+03:00,2024-02-07 13:15:00+03:00,2024-02-07 13:15:00+03:00,12.664,12.6537858188,0.0102141811589,10.2141811589,2024-02-07 15:00:00+03:00,12.6537858188,INITIAL_STOP,7,-1,0.195806200114,-1.19580620011,0.391612400228,1.46854650086,2024-02-07 12:45:00+03:00,1,120596.225263,CNYRUBF,T2,M15,-1.19580620011,2024
T2-M15-Si-000098,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-02-08 10:30:00+03:00,2024-02-08 10:45:00+03:00,2024-02-08 10:45:00+03:00,91.38,91.1917474306,0.188252569416,188.252569416,2024-02-08 11:00:00+03:00,91.25,EMA50_TREND_LOSS,1,-0.690561623692,0.0106240249799,-0.701185648672,0,0,2024-02-08 10:00:00+03:00,1,7754.76196164,USDRUBF,T2,M15,-0.701185648672,2024
T2-M15-Si-000099,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-02-09 10:30:00+03:00,2024-02-09 10:45:00+03:00,2024-02-09 10:45:00+03:00,90.87,91.0585266906,0.188526690552,188.526690552,2024-02-09 12:00:00+03:00,90.9614416979,ATR_TRAILING_STOP,5,-0.485033167506,0.01060857746,-0.495641744966,0.4773859857,1.060857746,2024-02-09 00:00:00+03:00,1,7689.19018551,USDRUBF,T2,M15,-0.495641744966,2024
T2-M15-Si-000100,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-02-09 12:15:00+03:00,2024-02-09 12:30:00+03:00,2024-02-09 12:30:00+03:00,90.93,91.1311866789,0.201186678939,201.186678939,2024-02-09 14:30:00+03:00,91.0985319483,ATR_TRAILING_STOP,8,-0.837689399689,0.00994101602825,-0.847630415717,0.198820320565,0.596460961695,2024-02-09 11:45:00+03:00,1,7169.62314028,USDRUBF,T2,M15,-0.847630415717,2024
T2-M15-Si-000101,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-02-09 14:45:00+03:00,2024-02-09 15:00:00+03:00,2024-02-09 15:00:00+03:00,90.86,91.1600751299,0.300075129864,300.075129864,2024-02-09 17:15:00+03:00,91.03,EMA50_TREND_LOSS,9,-0.566524790231,0.00666499753213,-0.573189787763,0.399899851928,0.433224839589,2024-02-09 14:00:00+03:00,1,4766.16029944,USDRUBF,T2,M15,-0.573189787763,2024
T2-M15-CNY-000081,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-02-09 17:00:00+03:00,2024-02-09 17:45:00+03:00,2024-02-09 17:45:00+03:00,12.537,12.5777919145,0.0407919144584,40.7919144584,2024-02-09 18:45:00+03:00,12.561,EMA50_TREND_LOSS,4,-0.588351890777,0.0490293242314,-0.637381215008,0.318690607504,0.17160263481,2024-02-09 16:45:00+03:00,3,29835.8600387,CNYRUBF,T2,M15,-0.637381215008,2024
T2-M15-CNY-000082,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-02-12 12:15:00+03:00,2024-02-12 12:30:00+03:00,2024-02-12 12:30:00+03:00,12.547,12.5600537284,0.0130537283844,13.0537283844,2024-02-12 12:45:00+03:00,12.5600537284,INITIAL_STOP,1,-1,0.153212932053,-1.15321293205,0,0,2024-02-12 11:45:00+03:00,1,92640.5461542,CNYRUBF,T2,M15,-1.15321293205,2024
T2-M15-Si-000102,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-02-12 11:45:00+03:00,2024-02-12 12:15:00+03:00,2024-02-12 12:15:00+03:00,91.14,91.0224703844,0.117529615627,117.529615627,2024-02-12 18:15:00+03:00,91.2908427129,ATR_TRAILING_STOP,24,1.28344427995,0.0170169874999,1.26642729245,0.935934312496,3.14814268749,2024-02-12 09:45:00+03:00,2,12099.1493719,USDRUBF,T2,M15,1.26642729245,2024
T2-M15-CNY-000083,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-02-13 17:15:00+03:00,2024-02-13 17:45:00+03:00,2024-02-13 17:45:00+03:00,12.553,12.5772451445,0.024245144465,24.245144465,2024-02-13 20:45:00+03:00,12.5718280224,ATR_TRAILING_STOP,12,-0.776568785991,0.0824907437811,-0.859059529772,0.824907437811,0.247472231343,2024-02-13 17:00:00+03:00,2,49303.0129152,CNYRUBF,T2,M15,-0.859059529772,2024
T2-M15-CNY-000084,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-02-14 17:00:00+03:00,2024-02-14 17:15:00+03:00,2024-02-14 17:15:00+03:00,12.6,12.5779022555,0.0220977445016,22.0977445016,2024-02-15 09:15:00+03:00,12.6,ATR_TRAILING_STOP,28,0,0.0905069745854,-0.0905069745854,0,1.04083020773,2024-02-14 16:45:00+03:00,1,53629.4474772,CNYRUBF,T2,M15,-0.0905069745854,2024
T2-M15-Si-000103,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-02-15 09:45:00+03:00,2024-02-15 10:30:00+03:00,2024-02-15 10:30:00+03:00,91.6,91.4636510932,0.136348906826,136.348906826,2024-02-15 14:30:00+03:00,92.0212623951,ATR_TRAILING_STOP,16,3.08959129098,0.0146682510814,3.0749230399,0.220023766221,5.13388787849,2024-02-15 00:00:00+03:00,3,10561.2660254,USDRUBF,T2,M15,3.0749230399,2024
T2-M15-CNY-000085,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-02-19 17:00:00+03:00,2024-02-19 17:15:00+03:00,2024-02-19 17:15:00+03:00,12.792,12.7665825491,0.0254174509451,25.4174509451,2024-02-19 22:45:00+03:00,12.7874764447,ATR_TRAILING_STOP,22,-0.177970452703,0.0786860965846,-0.256656549287,0.432773531215,0.550802676092,2024-02-19 16:45:00+03:00,1,46582.8474193,CNYRUBF,T2,M15,-0.256656549287,2024
T2-M15-Si-000104,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-02-21 10:45:00+03:00,2024-02-21 11:15:00+03:00,2024-02-21 11:15:00+03:00,92.51,92.352822268,0.157177731976,157.177731976,2024-02-21 15:30:00+03:00,92.515314593,ATR_TRAILING_STOP,17,0.0338126329521,0.0127244487807,0.0210881841714,0.381733463422,1.14520039027,2024-02-21 10:15:00+03:00,2,9443.42735757,USDRUBF,T2,M15,0.0210881841714,2024
T2-M15-Si-000105,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-02-21 16:30:00+03:00,2024-02-21 16:45:00+03:00,2024-02-21 16:45:00+03:00,92.59,92.452863619,0.137136381024,137.136381024,2024-02-21 18:15:00+03:00,92.5,EMA50_TREND_LOSS,6,-0.656280990705,0.0145840220157,-0.67086501272,0.802121210861,0.145840220157,2024-02-21 15:00:00+03:00,1,10825.7888551,USDRUBF,T2,M15,-0.67086501272,2024
T2-M15-CNY-000086,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-02-22 12:30:00+03:00,2024-02-22 12:45:00+03:00,2024-02-22 12:45:00+03:00,12.82,12.8007252955,0.0192747044717,19.2747044717,2024-02-22 14:00:00+03:00,12.8071084098,ATR_TRAILING_STOP,5,-0.668834646988,0.103762939812,-0.7725975868,0.155644409719,1.40079968747,2024-02-22 12:15:00+03:00,1,61270.8943532,CNYRUBF,T2,M15,-0.7725975868,2024
T2-M15-CNY-000087,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-02-26 18:15:00+03:00,2024-02-26 18:45:00+03:00,2024-02-26 18:45:00+03:00,12.76,12.7819445501,0.0219445501195,21.9445501195,2024-02-27 09:15:00+03:00,12.7745131951,ATR_TRAILING_STOP,22,-0.661357604906,0.0911388016209,-0.752496406527,0.410124607294,0.410124607294,2024-02-26 18:00:00+03:00,2,53400.6924051,CNYRUBF,T2,M15,-0.752496406527,2024
T2-M15-Si-000106,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-03-04 14:00:00+03:00,2024-03-04 14:15:00+03:00,2024-03-04 14:15:00+03:00,91.49,91.5871005756,0.0971005756183,97.1005756183,2024-03-04 22:45:00+03:00,91.3020424299,ATR_TRAILING_STOP,34,1.93569985499,0.0205972002459,1.91510265474,0.926874011065,3.81048204549,2024-03-04 13:45:00+03:00,1,15186.8284012,USDRUBF,T2,M15,1.91510265474,2024
T2-M15-CNY-000088,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-03-06 15:15:00+03:00,2024-03-06 15:30:00+03:00,2024-03-06 15:30:00+03:00,12.521,12.5513522242,0.0303522241755,30.3522241755,2024-03-06 16:00:00+03:00,12.548,EMA50_TREND_LOSS,2,-0.889555896922,0.0658930294016,-0.955448926324,0.889555896922,0.0329465147009,2024-03-06 14:00:00+03:00,1,38317.9830134,CNYRUBF,T2,M15,-0.955448926324,2024
T2-M15-CNY-000089,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-03-11 10:45:00+03:00,2024-03-11 11:00:00+03:00,2024-03-11 11:00:00+03:00,12.61,12.5858818898,0.0241181102044,24.1181102044,2024-03-11 13:45:00+03:00,12.5932805328,ATR_TRAILING_STOP,11,-0.693232887417,0.0829252368054,-0.776158124222,0.621939276041,0.539014039235,2024-03-11 10:00:00+03:00,1,47761.7767535,CNYRUBF,T2,M15,-0.776158124222,2024
T2-M15-CNY-000090,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-03-15 10:30:00+03:00,2024-03-15 10:45:00+03:00,2024-03-15 10:45:00+03:00,12.722,12.7050236857,0.0169763142972,16.9763142972,2024-03-15 22:30:00+03:00,12.8291093697,ATR_TRAILING_STOP,47,6.30934181651,0.117811202419,6.19153061409,0.235622404839,8.30568977057,2024-03-15 10:00:00+03:00,1,67328.1034487,CNYRUBF,T2,M15,6.19153061409,2024
T2-M15-Si-000107,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-03-20 11:45:00+03:00,2024-03-20 12:00:00+03:00,2024-03-20 12:00:00+03:00,92.75,92.6013430172,0.148656982765,148.656982765,2024-03-20 15:00:00+03:00,92.7625671392,ATR_TRAILING_STOP,12,0.0845378328606,0.013453791156,0.0710840417046,0.13453791156,1.74899285028,2024-03-20 11:15:00+03:00,1,10109.7897233,USDRUBF,T2,M15,0.0710840417046,2024
T2-M15-Si-000108,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-03-22 16:15:00+03:00,2024-03-22 16:30:00+03:00,2024-03-22 16:30:00+03:00,92.86,92.6674800722,0.192519927763,192.519927763,2024-03-22 23:30:00+03:00,93.1092987142,ATR_TRAILING_STOP,28,1.29492420408,0.0103885349597,1.28453566912,0.727197447177,3.1685031627,2024-03-22 16:00:00+03:00,1,7811.96611528,USDRUBF,T2,M15,1.28453566912,2024
T2-M15-CNY-000091,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-03-25 10:30:00+03:00,2024-03-25 10:45:00+03:00,2024-03-25 10:45:00+03:00,12.803,12.7699551273,0.0330448727353,33.0448727353,2024-03-25 13:30:00+03:00,12.786,EMA50_TREND_LOSS,11,-0.51445197372,0.0605237616142,-0.574975735335,0.272356927264,0.756547020177,2024-03-23 00:00:00+03:00,1,36730.3938513,CNYRUBF,T2,M15,-0.574975735335,2024
T2-M15-Si-000109,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-03-27 19:15:00+03:00,2024-03-27 19:45:00+03:00,2024-03-27 19:45:00+03:00,92.17,92.3920533355,0.222053335513,222.053335513,2024-03-28 09:45:00+03:00,92.2551603475,ATR_TRAILING_STOP,20,-0.383513029877,0.00900684511393,-0.39251987499,0.360273804557,0.450342255696,2024-03-27 19:00:00+03:00,2,6859.9647037,USDRUBF,T2,M15,-0.39251987499,2024
T2-M15-Si-000110,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-03-29 13:45:00+03:00,2024-03-29 14:00:00+03:00,2024-03-29 14:00:00+03:00,92.47,92.588859047,0.118859047015,118.859047015,2024-03-29 15:15:00+03:00,92.54,EMA50_TREND_LOSS,5,-0.58893287266,0.0168266535046,-0.605759526164,0.252399802568,0.673066140182,2024-03-29 11:30:00+03:00,1,12765.5312153,USDRUBF,T2,M15,-0.605759526164,2024
T2-M15-CNY-000092,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-03-29 13:30:00+03:00,2024-03-29 14:00:00+03:00,2024-03-29 14:00:00+03:00,12.692,12.708262122,0.0162621219907,16.2621219907,2024-03-29 19:15:00+03:00,12.686750211,ATR_TRAILING_STOP,21,0.322823124886,0.122985179987,0.199837944899,0.614925899935,2.8901517297,2024-03-29 12:00:00+03:00,2,74207.561362,CNYRUBF,T2,M15,0.199837944899,2024
T2-M15-Si-000111,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-04-03 15:45:00+03:00,2024-04-03 16:30:00+03:00,2024-04-03 16:30:00+03:00,92.43,92.510803681,0.0808036809754,80.8036809754,2024-04-03 16:45:00+03:00,92.510803681,INITIAL_STOP,1,-1,0.0247513476596,-1.02475134766,0,0,2024-04-03 15:30:00+03:00,3,18663.8489015,USDRUBF,T2,M15,-1.02475134766,2024
T2-M15-Si-000112,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-04-09 15:30:00+03:00,2024-04-09 16:00:00+03:00,2024-04-09 16:00:00+03:00,92.9,92.8445145977,0.0554854022901,55.4854022901,2024-04-09 16:30:00+03:00,92.8445145977,INITIAL_STOP,2,-1,0.0360455167927,-1.03604551679,0.720910335854,0.180227583963,2024-04-09 15:00:00+03:00,2,26901.7304895,USDRUBF,T2,M15,-1.03604551679,2024
T2-M15-CNY-000093,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-04-10 17:00:00+03:00,2024-04-10 17:15:00+03:00,2024-04-10 17:15:00+03:00,12.89,12.8739444868,0.0160555132473,16.0555132473,2024-04-10 21:45:00+03:00,12.8813078861,ATR_TRAILING_STOP,18,-0.541378763466,0.124567802299,-0.665946565766,0.498271209197,0.498271209196,2024-04-10 16:45:00+03:00,1,75312.6970202,CNYRUBF,T2,M15,-0.665946565766,2024
T2-M15-CNY-000094,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-04-15 18:30:00+03:00,2024-04-15 18:45:00+03:00,2024-04-15 18:45:00+03:00,12.897,12.8781781788,0.0188218211898,18.8218211898,2024-04-16 09:45:00+03:00,12.9036993734,ATR_TRAILING_STOP,24,0.355936513155,0.106259642987,0.249676870168,0.0531298214937,1.22198589435,2024-04-15 16:15:00+03:00,1,63815.9014068,CNYRUBF,T2,M15,0.249676870168,2024
T2-M15-Si-000113,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-04-17 09:15:00+03:00,2024-04-17 09:45:00+03:00,2024-04-17 09:45:00+03:00,94.52,94.3530976694,0.166902330607,166.902330607,2024-04-17 11:00:00+03:00,94.3915812699,ATR_TRAILING_STOP,5,-0.769424426769,0.0119830561546,-0.781407482923,0.599152807732,0.718983369278,2024-04-16 23:15:00+03:00,2,8850.61799404,USDRUBF,T2,M15,-0.781407482923,2024
T2-M15-CNY-000095,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-22 10:00:00+03:00,2024-04-22 10:30:00+03:00,2024-04-22 10:30:00+03:00,12.843,12.8670462026,0.0240462026343,24.0462026343,2024-04-22 13:30:00+03:00,12.859,EMA50_TREND_LOSS,12,-0.665385726109,0.0831732157636,-0.748558941872,0.748558941872,0.0415866078818,2024-04-20 00:00:00+03:00,2,50075.7001492,CNYRUBF,T2,M15,-0.748558941872,2024
T2-M15-CNY-000096,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-22 19:15:00+03:00,2024-04-22 19:45:00+03:00,2024-04-22 19:45:00+03:00,12.862,12.8756613261,0.0136613261082,13.6613261082,2024-04-22 20:15:00+03:00,12.857065513,ATR_TRAILING_STOP,2,0.361201170915,0.146398672,0.214802498914,0.0731993360001,2.19598008,2024-04-22 19:00:00+03:00,2,87481.7567016,CNYRUBF,T2,M15,0.214802498914,2024
T2-M15-CNY-000097,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-23 10:00:00+03:00,2024-04-23 10:30:00+03:00,2024-04-23 10:30:00+03:00,12.847,12.8628642071,0.0158642070809,15.8642070809,2024-04-23 11:30:00+03:00,12.8628642071,INITIAL_STOP,4,-1,0.126069963018,-1.12606996302,0.756419778108,0.504279852072,2024-04-22 23:00:00+03:00,2,75495.9854895,CNYRUBF,T2,M15,-1.12606996302,2024
T2-M15-CNY-000098,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-23 12:00:00+03:00,2024-04-23 12:15:00+03:00,2024-04-23 12:15:00+03:00,12.855,12.865874998,0.0108749979889,10.8749979889,2024-04-23 15:45:00+03:00,12.8317371134,ATR_TRAILING_STOP,14,2.13911640735,0.183908079986,1.95520832736,0.643678279951,4.78161007964,2024-04-23 10:45:00+03:00,1,108891.715621,CNYRUBF,T2,M15,1.95520832736,2024
T2-M15-CNY-000099,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-23 16:00:00+03:00,2024-04-23 16:15:00+03:00,2024-04-23 16:15:00+03:00,12.826,12.8461258071,0.0201258070709,20.1258070709,2024-04-24 00:00:00+03:00,12.8174218825,ATR_TRAILING_STOP,31,0.426224769194,0.0993748967657,0.326849872428,0.745311725743,1.09312386442,2024-04-23 15:45:00+03:00,1,59990.1761048,CNYRUBF,T2,M15,0.326849872428,2024
T2-M15-Si-000114,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-04-23 16:15:00+03:00,2024-04-23 17:00:00+03:00,2024-04-23 17:00:00+03:00,93.32,93.4177788583,0.0977788583236,97.7788583236,2024-04-24 15:15:00+03:00,92.6648494764,ATR_TRAILING_STOP,53,6.70032903664,0.0204543194131,6.67987471723,0.204543194131,8.69308575057,2024-04-23 15:45:00+03:00,3,14989.3947634,USDRUBF,T2,M15,6.67987471723,2024
T2-M15-CNY-000100,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-25 10:45:00+03:00,2024-04-25 11:30:00+03:00,2024-04-25 11:30:00+03:00,12.679,12.6971611966,0.0181611965842,18.1611965842,2024-04-25 11:45:00+03:00,12.6971611966,INITIAL_STOP,1,-1,0.110124902328,-1.11012490233,0,0,2024-04-25 10:30:00+03:00,3,66696.9783118,CNYRUBF,T2,M15,-1.11012490233,2024
T2-M15-CNY-000101,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-25 13:30:00+03:00,2024-04-25 13:45:00+03:00,2024-04-25 13:45:00+03:00,12.69,12.7082847238,0.0182847237841,18.2847237841,2024-04-25 23:00:00+03:00,12.689,ATR_TRAILING_STOP,37,0.0546904624761,0.109380924952,-0.0546904624762,0.656285549714,0.820356937143,2024-04-25 11:30:00+03:00,1,65510.971887,CNYRUBF,T2,M15,-0.0546904624762,2024
T2-M15-Si-000115,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-04-29 18:00:00+03:00,2024-04-29 18:15:00+03:00,2024-04-29 18:15:00+03:00,93.02,92.8419202817,0.178079718332,178.079718332,2024-04-29 22:00:00+03:00,92.9433984299,ATR_TRAILING_STOP,15,-0.430153253028,0.0112309252212,-0.441384178249,0.393082382741,0.393082382741,2024-04-29 16:45:00+03:00,1,8780.05216959,USDRUBF,T2,M15,-0.441384178249,2024
T2-M15-Si-000116,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-04-30 13:45:00+03:00,2024-04-30 14:15:00+03:00,2024-04-30 14:15:00+03:00,93.34,93.1819108848,0.158089115161,158.089115161,2024-04-30 16:15:00+03:00,93.2163187094,ATR_TRAILING_STOP,8,-0.78235171669,0.0126510923789,-0.795002809069,0.506043695157,0.569299157052,2024-04-30 13:30:00+03:00,2,9846.64856185,USDRUBF,T2,M15,-0.795002809069,2024
T2-M15-Si-000117,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-06 10:45:00+03:00,2024-05-06 11:00:00+03:00,2024-05-06 11:00:00+03:00,91.72,91.8271644122,0.107164412193,107.164412193,2024-05-06 16:00:00+03:00,91.3173286984,ATR_TRAILING_STOP,20,3.75750954435,0.0186629120533,3.7388466323,0,6.43870465839,2024-05-06 10:30:00+03:00,1,14410.311519,USDRUBF,T2,M15,3.7388466323,2024
T2-M15-CNY-000102,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-06 16:30:00+03:00,2024-05-06 17:15:00+03:00,2024-05-06 17:15:00+03:00,12.644,12.6815738666,0.0375738666246,37.5738666246,2024-05-06 20:30:00+03:00,12.672,EMA50_TREND_LOSS,13,-0.745198791484,0.053228485106,-0.79842727659,0.825041519143,0,2024-05-06 15:45:00+03:00,3,31862.4358793,CNYRUBF,T2,M15,-0.79842727659,2024
T2-M15-Si-000118,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-05-08 16:45:00+03:00,2024-05-08 17:30:00+03:00,2024-05-08 17:30:00+03:00,91.97,91.8502308996,0.119769100368,119.769100368,2024-05-10 10:15:00+03:00,92.0171605322,ATR_TRAILING_STOP,31,0.393762097609,0.0166987978857,0.377063299723,0.500963936572,1.753373778,2024-05-08 16:30:00+03:00,3,13375.8251607,USDRUBF,T2,M15,0.377063299723,2024
T2-M15-CNY-000103,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-14 10:00:00+03:00,2024-05-14 10:15:00+03:00,2024-05-14 10:15:00+03:00,12.576,12.6010234634,0.0250234633799,25.0234633799,2024-05-14 10:30:00+03:00,12.6010234634,INITIAL_STOP,1,-1,0.0799249875862,-1.07992498759,0,0,2024-05-14 09:30:00+03:00,1,47460.9036834,CNYRUBF,T2,M15,-1.07992498759,2024
