trade_id,strategy_id,symbol,direction,range_context_time,range_high,range_low,range_midpoint,sweep_time,sweep_extreme,sweep_depth_points,sweep_depth_atr,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,target_price,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,ADX_H1_entry,EMA200_slope_ATR_H1_entry,ATR_M15_entry,quantity
CNY-000072,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-11-01T15:00:00+0300,13.663,13.548,13.6055,2024-11-01T15:30:00+0300,13.675,0.012000000000000455,0.906135948959644,2024-11-01T15:30:00+0300,13.662,13.676324304594006,0.014324304594005355,14.324304594005355,13.6055,2024-11-01T19:30:00+0300,13.656,TIME_EXIT,16,0.4188685014776351,0.1396228338258731,0.279245667651762,0.488679918390533,2.3037767581269932,23.12248232887542,0.32374067906651244,0.013243045940046785,71082.92384126638
Si-000081,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-11-12T20:00:00+0300,98.2,97.34,97.77000000000001,2024-11-12T20:15:00+0300,98.27,0.06999999999999318,0.8559638867886454,2024-11-12T20:15:00+0300,98.18,98.27817791510604,0.09817791510603513,98.17791510603513,97.77000000000001,2024-11-12T21:45:00+0300,98.27817791510604,STOP,6,-1.0,0.020371180197093604,-1.0203711801970936,1.0,0.10185590098552014,16.73845461793139,0.33784490070009443,0.08177915106046708,9539.632492332516
Si-000082,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-12-11T12:00:00+0300,102.97,100.21,101.59,2024-12-11T12:45:00+0300,103.09,0.12000000000000455,0.45282969560141056,2024-12-11T12:45:00+0300,102.91,103.11650002885536,0.20650002885535912,206.50002885535912,101.59,2024-12-11T13:30:00+0300,103.11650002885536,STOP,3,-1.0,0.009685228670843819,-1.0096852286708438,1.0,0.43583529018798833,22.642124082691264,0.21215611802981418,0.2650002885535821,4489.222733642931
CNY-000073,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-12-11T14:00:00+0300,13.928,13.546,13.737,2024-12-11T14:30:00+0300,13.936,0.007999999999999119,0.24155222330793513,2024-12-11T14:30:00+0300,13.899,13.939311913212986,0.040311913212986994,40.311913212986994,13.737,2024-12-11T15:15:00+0300,13.939311913212986,STOP,3,-1.0,0.049613125267288845,-1.049613125267289,1.0,0.3969050021383111,24.340933400025488,0.341614275517283,0.03311913212986897,25328.90870482151
CNY-000074,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-12-14T00:00:00+0300,14.086,13.812,13.949,2024-12-16T10:45:00+0300,13.795,0.01699999999999946,0.4243209180019326,2024-12-16T10:45:00+0300,13.845,13.790993598411303,0.05400640158869763,54.00640158869763,13.949,2024-12-16T13:15:00+0300,13.949,RANGE_MIDPOINT_TARGET,10,1.9256976384400355,0.03703264689307789,1.8886649915469576,0.7591692613081036,1.9256976384400355,19.827172031810314,0.12843206117622855,0.04006401588696137,18707.775261792245
Si-000083,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-12-14T00:00:00+0300,104.09,102.53,103.31,2024-12-16T10:30:00+0300,102.26,0.269999999999996,0.6102962088102464,2024-12-16T10:30:00+0300,102.83,102.21575918773503,0.614240812264967,614.240812264967,103.31,2024-12-16T13:15:00+0300,103.31,RANGE_MIDPOINT_TARGET,11,0.7814524701314456,0.0032560519588809966,0.7781964181725646,0.4558472742433413,0.7814524701314456,15.538026502591826,0.08183328664582284,0.442408122649742,1493.9817983708267
CNY-000075,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-12-17T13:00:00+0300,13.99,13.698,13.844000000000001,2024-12-17T13:15:00+0300,14.001,0.010999999999999233,0.3730172601477929,2024-12-17T13:15:00+0300,13.969,14.003948925204062,0.034948925204062675,34.948925204062675,13.844000000000001,2024-12-17T14:45:00+0300,14.003948925204062,STOP,6,-1.0,0.05722636642821588,-1.0572263664282158,1.0,0.972848229279639,22.144046364924797,0.15333545322257847,0.029489252040618523,29455.02754021221
CNY-000076,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-12-17T15:00:00+0300,14.022,13.698,13.86,2024-12-17T15:30:00+0300,14.026,0.0039999999999995595,0.12503003813047708,2024-12-17T15:30:00+0300,14.004,14.029199231208604,0.0251992312086049,25.1992312086049,13.86,2024-12-17T15:45:00+0300,14.029199231208604,STOP,1,-1.0,0.07936750067664963,-1.0793675006766497,1.0,0.0,20.72476893164873,0.10568429661676666,0.031992312086038845,40419.417158409524
Si-000084,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-12-17T21:00:00+0300,104.32,102.36,103.34,2024-12-17T21:15:00+0300,104.35,0.030000000000001137,0.18232945151398555,2024-12-17T21:15:00+0300,104.21,104.36645373237889,0.1564537323788926,156.4537323788926,103.34,2024-12-18T10:15:00+0300,104.36645373237889,STOP,12,-1.0,0.012783331976743707,-1.0127833319767436,1.0,0.8948332383720631,24.316853783980363,0.10846304039811024,0.16453732378885585,5911.0499460436795
Si-000085,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-12-18T19:00:00+0300,104.65,102.91,103.78,2024-12-18T19:30:00+0300,104.69,0.03999999999999204,0.17335386834684843,2024-12-18T19:30:00+0300,104.45,104.71307418944927,0.2630741894492701,263.0741894492701,103.78,2024-12-18T19:45:00+0300,104.71307418944927,STOP,1,-1.0,0.007602418177879325,-1.0076024181778793,1.0,0.0,18.3938652393724,0.19675497086868782,0.23074189449271232,3479.777126713632
Si-000086,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-12-18T19:00:00+0300,104.65,102.91,103.78,2024-12-18T20:00:00+0300,104.77,0.11999999999999034,0.5193729170890208,2024-12-18T20:00:00+0300,104.61,104.79310478580064,0.18310478580063716,183.10478580063716,103.78,2024-12-18T23:00:00+0300,104.67,RANGE_FAILURE,12,-0.3276812221900619,0.010922707406334983,-0.3386039295963969,0.8192030554751547,1.8568602590769656,18.3938652393724,0.19675497086868782,0.2310478580064703,4949.1636829618465
CNY-000077,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-12-18T20:00:00+0300,14.211,13.935,14.073,2024-12-18T20:45:00+0300,14.216,0.004999999999999005,0.19246503251998628,2024-12-18T20:45:00+0300,14.203,14.218597874499348,0.015597874499349018,15.597874499349018,14.073,2024-12-19T10:30:00+0300,14.218597874499348,STOP,15,-1.0,0.1282225985395299,-1.12822259853953,1.0,2.8208971678695747,24.42021720193716,0.17429399931915912,0.02597874499348232,64594.984887702325
Si-000087,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-12-18T23:00:00+0300,104.77,103.1,103.935,2024-12-19T00:00:00+0300,104.78,0.010000000000005116,0.05304602845936506,2024-12-19T00:00:00+0300,104.61,104.79885155268065,0.1888515526806458,188.8515526806458,103.935,2024-12-19T10:30:00+0300,104.79885155268065,STOP,2,-1.0,0.010590328602603899,-1.010590328602604,1.0,1.376742718338534,19.976454455696576,0.2677494763197385,0.18851552680641176,4782.312148128517
Si-000088,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-12-19T00:00:00+0300,104.77,103.23,104.0,2024-12-19T10:45:00+0300,104.8,0.030000000000001137,0.14233137524407882,2024-12-19T10:45:00+0300,104.64,104.82107757333796,0.1810775733379586,181.0775733379586,104.0,2024-12-19T14:15:00+0300,104.82107757333796,STOP,14,-1.0,0.011044990073217133,-1.0110449900732172,1.0,2.9821473197686603,20.02828201937974,0.30191925464236974,0.21077573337962374,4937.220778413405
Si-000089,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-12-19T14:00:00+0300,104.84,103.23,104.035,2024-12-19T14:45:00+0300,104.98,0.14000000000000057,0.5991131055502663,2024-12-19T14:45:00+0300,104.83,105.00336787473067,0.1733678747306726,173.3678747306726,104.035,2024-12-19T18:15:00+0300,104.035,RANGE_MIDPOINT_TARGET,14,4.585624650674388,0.011536162643205984,4.574088488031182,0.057680813216059425,4.585624650674388,16.187635555486388,0.330691540330178,0.23367874730667929,5104.642454504387
Si-000090,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-12-20T11:00:00+0300,105.06,103.9,104.48,2024-12-20T12:00:00+0300,103.81,0.09000000000000341,0.5530591777094124,2024-12-20T12:00:00+0300,103.93,103.79372687704547,0.13627312295453464,136.27312295453464,104.48,2024-12-20T12:15:00+0300,103.79372687704547,STOP,1,-1.0,0.014676408352858165,-1.014676408352858,1.0,0.0,13.798756875418889,0.2659345952097446,0.162731229545369,6791.220515070861
CNY-000078,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-12-20T12:00:00+0300,14.272,13.95,14.111,2024-12-20T12:15:00+0300,13.945,0.004999999999999005,0.15127491695406026,2024-12-20T12:15:00+0300,13.982,13.941694759382008,0.040305240617991345,40.305240617991345,14.111,2024-12-20T16:15:00+0300,14.014,TIME_EXIT,16,0.7939414207520189,0.04962133879700114,0.7443200819550178,0.42178137977449626,2.530688278647066,23.69466909254333,0.03429325373705946,0.033052406179918274,24715.82126587392
CNY-000079,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-12-20T17:00:00+0300,14.272,13.945,14.1085,2024-12-20T18:00:00+0300,13.93,0.015000000000000568,0.4580055397503567,2024-12-20T18:00:00+0300,13.949,13.92672493044338,0.022275069556620508,22.275069556620508,14.1085,2024-12-20T22:00:00+0300,13.975,TIME_EXIT,16,1.1672241890832697,0.08978647608332913,1.0774377129999406,0.7631850467082734,2.9180604727081745,21.92666582048258,0.004631728917490048,0.032750695566207695,45054.48869737848
Si-000091,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-12-23T12:00:00+0300,105.74,103.5,104.62,2024-12-23T12:45:00+0300,103.42,0.0799999999999983,0.3182669165450862,2024-12-23T12:45:00+0300,103.65,103.39486386556655,0.2551361344334566,255.13613443345662,104.62,2024-12-23T13:45:00+0300,103.39486386556655,STOP,4,-1.0,0.007838952347699029,-1.007838952347699,1.0,0.0,18.131142363542182,0.22323468104783337,0.25136134433459206,3590.516089000389
Si-000092,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-12-23T13:00:00+0300,105.74,103.05,104.395,2024-12-23T14:00:00+0300,103.02,0.030000000000001137,0.11743698546196638,2024-12-23T14:00:00+0300,103.28,102.99445438514792,0.28554561485208296,285.54561485208296,104.395,2024-12-23T14:45:00+0300,102.99445438514792,STOP,3,-1.0,0.007004134877140491,-1.0070041348771406,1.0,0.1751033719285023,19.130459717841088,0.18128613796886692,0.2554561485207491,3175.807416132029
Si-000093,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-12-23T16:00:00+0300,105.74,102.78,104.25999999999999,2024-12-23T17:00:00+0300,102.68,0.09999999999999432,0.3888689824306191,2024-12-23T17:00:00+0300,102.82,102.65428439795457,0.1657156020454238,165.7156020454238,104.25999999999999,2024-12-23T21:00:00+0300,103.12,TIME_EXIT,16,1.8103304474480277,0.012068869649653062,1.7982615777983746,0.663787830730915,4.344793073875181,24.148307420252287,0.0682506211433051,0.25715602045435965,5417.148266364941
Si-000094,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-12-30T14:00:00+0300,103.12,101.5,102.31,2024-12-30T14:30:00+0300,103.24,0.11999999999999034,0.49374053748027175,2024-12-30T14:30:00+0300,103.04,103.26430426324976,0.22430426324974917,224.30426324974917,102.31,2024-12-30T17:00:00+0300,103.14,RANGE_FAILURE,10,-0.44582300198481023,0.00891646003969671,-0.45473946202450694,0.8470637037711775,1.4266336063515066,20.154768317657805,0.09589859610567955,0.24304263249761043,4074.149438462714
