trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,net_R_C1,fold,fold_start_state
GD-000006,T3_MTF_Trend_v1.0,GD,LONG,2024-03-01 14:00:00+03:00,2139.68702456,2134.57550622,5.11151834316,2024-03-05 17:30:00+03:00,2206.96177956,ATR_TRAILING_STOP,69,12825.8567256,13.1610121468,3.52280077648,83.4074889725,0.689188718494,16.3175564232,67.2747550028,13.1610121468,190.648880476,0.381297760952,12825.4754278,0.001,5111.51834316,0.000391273172809,T3_MTF_Trend_v1.0,5.11151834316,13.1606208736,WF01,FLAT
NG-000011,T3_MTF_Trend_v1.0,NG,LONG,2024-03-05 21:30:00+03:00,4.02097825817,3.94843912637,0.0725391318056,2024-03-06 09:30:00+03:00,3.9871639582,ATR_TRAILING_STOP,7,-452.249619831,-0.493723857468,0.046802884584,0.0813963210156,0.645208777924,1.12210222248,-0.0338142999724,-0.493723857468,13374.5078325,26.749015665,-478.998635496,0.001,72.5391318056,0.0275713253001,T3_MTF_Trend_v1.0,0.0725391318056,-0.521295182768,WF01,FLAT
GD-000007,T3_MTF_Trend_v1.0,GD,LONG,2024-03-06 17:00:00+03:00,2218.53559488,2210.8717954,7.66379947615,2024-03-06 18:30:00+03:00,2214.67790425,ATR_TRAILING_STOP,3,-555.091107632,-0.503626255757,3.85769063505,8.91061372874,0.503365288595,1.16268878857,-3.85769063505,-0.503626255757,143.892074338,0.287784148676,-555.378891781,0.001,7663.79947615,0.000260967162075,T3_MTF_Trend_v1.0,7.66379947615,-0.503887222919,WF01,FLAT
MIX-000006,T3_MTF_Trend_v1.0,MIX,LONG,2024-03-06 14:30:00+03:00,466171.835116,464777.137656,1394.69745935,2024-03-07 09:30:00+03:00,465967.65208,ATR_TRAILING_STOP,21,-149.732120025,-0.14640095174,841.02262969,1261.53394454,0.603014384269,0.904521576404,-204.183035438,-0.14640095174,0.733323019241,0.00146664603848,-149.733586671,0.001,1394697.45935,1.43400275565e-06,T3_MTF_Trend_v1.0,1394.69745935,-0.146402385743,WF01,FLAT
GD-000008,T3_MTF_Trend_v1.0,GD,LONG,2024-03-07 09:00:00+03:00,2233.04124514,2222.99411426,10.0471308785,2024-03-07 18:00:00+03:00,2232.13891905,ATR_TRAILING_STOP,18,-98.5393546531,-0.0900083914492,3.93724792665,11.2936848422,0.391877837988,1.12407064054,-0.902326089054,-0.0900083914492,109.205924386,0.218411848773,-98.7577665019,0.001,10047.1308785,0.000199061804229,T3_MTF_Trend_v1.0,10.0471308785,-0.0902074532535,WF01,FLAT
BR-000010,T3_MTF_Trend_v1.0,BR,LONG,2024-03-07 20:30:00+03:00,57.3898475113,56.9623706423,0.427476869044,2024-03-11 09:00:00+03:00,56.5857986359,ATR_TRAILING_STOP,8,-1822.59516341,-1.88559647039,0.804048875443,0.130572039602,1.88091785467,0.305448198621,-0.804048875443,-1.88559647039,2266.77160939,4.53354321877,-1827.12870663,0.001,427.476869044,0.0046786157213,T3_MTF_Trend_v1.0,0.427476869044,-1.89027508611,WF01,FLAT
GD-000009,T3_MTF_Trend_v1.0,GD,LONG,2024-03-11 09:00:00+03:00,2254.79972052,2245.87396855,8.92575197463,2024-03-12 10:00:00+03:00,2252.62603767,ATR_TRAILING_STOP,33,-266.961445405,-0.243753451036,4.04085971419,7.77088406576,0.452719247149,0.870613936826,-2.1736828469,-0.243753451036,122.815269847,0.245630539694,-267.207075944,0.001,8925.75197463,0.000224070756804,T3_MTF_Trend_v1.0,8.92575197463,-0.243977521792,WF01,FLAT
NG-000012,T3_MTF_Trend_v1.0,NG,SHORT,2024-03-11 17:30:00+03:00,3.59771738889,3.67504635599,0.0773289670997,2024-03-12 14:00:00+03:00,3.65596555233,ATR_TRAILING_STOP,24,-727.177887315,-0.779115067785,0.0582481634436,0.00813963210156,0.753251538567,0.105259806342,-0.0582481634436,-0.779115067785,12484.1341653,24.9682683307,-752.146155646,0.001,77.3289670997,0.0258635292183,T3_MTF_Trend_v1.0,0.0773289670997,-0.804978597004,WF01,FLAT
CNY-000008,T3_MTF_Trend_v1.0,CNY,LONG,2024-03-12 18:00:00+03:00,15.3911612891,15.3433474754,0.0478138137091,2024-03-13 09:30:00+03:00,15.365186868,ATR_TRAILING_STOP,14,-519.122502208,-0.585069856018,0.0288674484948,0.024056207079,0.603747039933,0.503122533278,-0.0259744211025,-0.585069856018,19985.9123004,39.9718246008,-559.094326809,0.001,47.8138137091,0.0418289160569,T3_MTF_Trend_v1.0,0.0478138137091,-0.626898772075,WF01,FLAT
MIX-000007,T3_MTF_Trend_v1.0,MIX,LONG,2024-03-12 18:30:00+03:00,468309.434299,466940.538889,1368.89541075,2024-03-13 13:00:00+03:00,468311.129105,ATR_TRAILING_STOP,19,1.26441209957,0.00123662148968,140.170438282,1436.74699239,0.102396747904,1.04956666602,1.69480548205,0.00123662148968,0.746051457206,0.00149210291441,1.26291999665,0.001,1368895.41075,1.46103200018e-06,T3_MTF_Trend_v1.0,1368.89541075,0.00123516045768,WF01,FLAT
