generation,futures_type,lifecycle_stage,strategy,timeframe,YYYY-MM,active_instruments,trading_instruments,total_trades,portfolio_net_R,positive_instruments,negative_instruments,zero_instruments,best_instrument,best_instrument_R,worst_instrument,worst_instrument_R,max_single_instrument_positive_contribution,max_single_instrument_negative_contribution,same_sign_loss_count,same_sign_gain_count
v3,perpetual,walk_forward,T3,M30,2024-05,4,4,21,-7.52841825399,0,4,0,IMOEXF,-0.216626338073,CNYRUBF,-2.99959826737,0,-2.99959826737,4,0
v3,perpetual,walk_forward,T3,M30,2024-06,4,4,18,14.9251168358,4,0,0,USDRUBF,7.30756337553,GLDRUBF,0.682782474191,7.30756337553,0,0,4
v3,perpetual,walk_forward,T3,M30,2024-07,4,4,5,1.3276325362,2,2,0,USDRUBF,2.07749759729,CNYRUBF,-1.55353667817,2.07749759729,-1.55353667817,0,0
v3,perpetual,walk_forward,T3,M30,2024-08,4,4,20,3.50101032935,3,1,0,IMOEXF,2.66668220383,CNYRUBF,-0.7736901669,2.66668220383,-0.7736901669,0,0
v3,perpetual,walk_forward,T3,M30,2024-09,4,4,22,7.13062583795,3,1,0,GLDRUBF,4.25260731018,CNYRUBF,-1.84233217674,4.25260731018,-1.84233217674,0,0
v3,perpetual,walk_forward,T3,M30,2024-10,4,3,4,2.65938019246,2,1,1,IMOEXF,3.14644758434,USDRUBF,-1.0170475843,3.14644758434,-1.0170475843,0,0
v3,perpetual,walk_forward,T3,M30,2024-11,4,4,23,30.4758907122,4,0,0,CNYRUBF,10.2933432909,IMOEXF,5.55965932533,10.2933432909,0,0,4
v3,perpetual,walk_forward,T3,M30,2024-12,4,4,10,1.77100902979,2,2,0,CNYRUBF,2.52494827214,GLDRUBF,-1.3314283606,2.52494827214,-1.3314283606,0,0
v3,perpetual,walk_forward,T3,H1,2024-02,4,4,5,-1.61593806101,1,3,0,GLDRUBF,0.273243183987,USDRUBF,-0.822018910139,0.273243183987,-0.822018910139,0,0
v3,perpetual,walk_forward,T3,H1,2024-03,4,3,8,2.17212651272,2,1,1,GLDRUBF,3.04524838697,IMOEXF,-2.00037118008,3.04524838697,-2.00037118008,0,0
v3,perpetual,walk_forward,T3,H1,2024-05,4,4,8,5.21045572116,2,2,0,IMOEXF,3.98068817091,USDRUBF,-0.861255067059,3.98068817091,-0.861255067059,0,0
v3,perpetual,walk_forward,T3,H1,2024-06,4,4,12,17.6520568166,3,1,0,CNYRUBF,12.0734700091,GLDRUBF,-1.15123566326,12.0734700091,-1.15123566326,0,0
v3,perpetual,walk_forward,T3,H1,2024-08,4,4,9,0.189703147885,2,2,0,IMOEXF,1.28463127501,GLDRUBF,-0.933350185509,1.28463127501,-0.933350185509,0,0
v3,perpetual,walk_forward,T3,H1,2024-09,4,4,9,4.44587050811,3,1,0,IMOEXF,2.54243443868,GLDRUBF,-0.867616790861,2.54243443868,-0.867616790861,0,0
v3,perpetual,walk_forward,T3,H1,2024-11,4,4,11,10.3126221216,3,1,0,USDRUBF,4.96190697862,GLDRUBF,-0.484327869064,4.96190697862,-0.484327869064,0,0
v3,perpetual,walk_forward,T3,H1,2024-12,4,4,4,-0.0737476743824,2,2,0,USDRUBF,0.38033370189,CNYRUBF,-0.753783707324,0.38033370189,-0.753783707324,0,0
v3,perpetual,true_oos,T2,M30,2025-01,4,4,9,-4.21415485807,1,3,0,IMOEXF,0.51007836153,CNYRUBF,-2.79075517596,0.51007836153,-2.79075517596,0,0
v3,perpetual,true_oos,T2,M30,2025-02,4,4,24,11.2426046487,3,1,0,CNYRUBF,8.42770975085,IMOEXF,-6.48907339305,8.42770975085,-6.48907339305,0,0
v3,perpetual,true_oos,T2,M30,2025-03,4,4,8,-2.83160551197,1,3,0,IMOEXF,0.425863253452,USDRUBF,-1.77477241953,0.425863253452,-1.77477241953,0,0
v3,perpetual,true_oos,T2,M30,2025-04,4,4,16,-11.1034642053,0,4,0,USDRUBF,-1.49690545581,GLDRUBF,-3.96346002367,0,-3.96346002367,4,0
v3,perpetual,true_oos,T2,M30,2025-05,4,4,15,2.56259593105,3,1,0,USDRUBF,2.37858232322,CNYRUBF,-1.80489859921,2.37858232322,-1.80489859921,0,0
v3,perpetual,true_oos,T2,M30,2025-06,4,4,13,-5.40387326599,1,3,0,GLDRUBF,0.071739684218,IMOEXF,-3.64612077314,0.071739684218,-3.64612077314,0,0
v3,perpetual,true_oos,T2,M30,2025-07,4,4,15,-0.962518435596,1,3,0,IMOEXF,3.13191947631,GLDRUBF,-1.57247377579,3.13191947631,-1.57247377579,0,0
v3,perpetual,true_oos,T2,M30,2025-08,4,4,12,-3.69564864355,1,3,0,CNYRUBF,2.67324904931,IMOEXF,-4.76693516288,2.67324904931,-4.76693516288,0,0
v3,perpetual,true_oos,T2,M30,2025-09,4,4,19,14.9531033284,3,1,0,USDRUBF,14.4379465932,GLDRUBF,-3.4103865706,14.4379465932,-3.4103865706,0,0
v3,perpetual,true_oos,T2,M30,2025-10,4,4,18,3.94567094723,3,1,0,USDRUBF,2.67158664351,IMOEXF,-2.33609881995,2.67158664351,-2.33609881995,0,0
v3,perpetual,true_oos,T2,M30,2025-11,4,4,13,4.45257470167,3,1,0,GLDRUBF,2.12017485144,USDRUBF,-0.021915199573,2.12017485144,-0.021915199573,0,0
v3,perpetual,true_oos,T2,M30,2025-12,4,4,22,8.08788402474,4,0,0,IMOEXF,3.36045600266,USDRUBF,0.913706071597,3.36045600266,0,0,4
v3,perpetual,true_oos,T2,M30,2026-01,4,4,12,-0.761113989931,1,3,0,GLDRUBF,4.59006365564,CNYRUBF,-2.0458517852,4.59006365564,-2.0458517852,0,0
v3,perpetual,true_oos,T2,M30,2026-02,4,4,23,-4.16127497045,2,2,0,GLDRUBF,3.12529407905,CNYRUBF,-4.76422408005,3.12529407905,-4.76422408005,0,0
v3,perpetual,true_oos,T2,M30,2026-03,4,4,22,-2.69081886934,1,3,0,IMOEXF,4.54173056341,CNYRUBF,-5.02273358486,4.54173056341,-5.02273358486,0,0
v3,perpetual,true_oos,T2,M30,2026-04,4,4,16,6.92711592746,4,0,0,IMOEXF,3.30966194607,CNYRUBF,0.105035341075,3.30966194607,0,0,4
v3,perpetual,true_oos,T2,M30,2026-05,4,4,19,22.6986002986,3,1,0,USDRUBF,12.901957208,IMOEXF,-1.06739715787,12.901957208,-1.06739715787,0,0
v3,perpetual,true_oos,T2,M30,2026-06,4,4,18,5.48445457812,3,1,0,IMOEXF,4.38968258625,CNYRUBF,-0.75473777173,4.38968258625,-0.75473777173,0,0
v3,perpetual,true_oos,T2,M30,2026-07,4,4,26,-1.04511479969,1,3,0,IMOEXF,6.45334596249,USDRUBF,-2.88995001808,6.45334596249,-2.88995001808,0,0
v3,perpetual,true_oos,T2,M30,2026-08,4,4,28,-1.01485931644,1,3,0,CNYRUBF,8.50884804635,GLDRUBF,-3.92020434178,8.50884804635,-3.92020434178,0,0
v3,perpetual,true_oos,T2,M30,2026-09,4,4,13,-9.28716818978,0,4,0,CNYRUBF,-0.699067559239,IMOEXF,-4.37753682464,0,-4.37753682464,4,0
v3,perpetual,true_oos,T2,H1,2025-01,4,3,4,2.73353036386,3,0,1,USDRUBF,1.24215968903,GLDRUBF,0,1.24215968903,0,0,0
v3,perpetual,true_oos,T2,H1,2025-02,4,2,3,1.63766454159,1,1,2,CNYRUBF,1.94611532797,IMOEXF,-0.308450786377,1.94611532797,-0.308450786377,0,0
v3,perpetual,true_oos,T2,H1,2025-03,4,3,5,1.50842359411,2,1,1,GLDRUBF,1.3850992441,IMOEXF,-0.195020923994,1.3850992441,-0.195020923994,0,0
v3,perpetual,true_oos,T2,H1,2025-04,4,3,6,0.892599041279,1,2,1,USDRUBF,2.9100633497,IMOEXF,-1.18916237519,2.9100633497,-1.18916237519,0,0
v3,perpetual,true_oos,T2,H1,2025-05,4,4,6,-2.154334559,1,3,0,IMOEXF,0.93511466387,USDRUBF,-1.252434317,0.93511466387,-1.252434317,0,0
v3,perpetual,true_oos,T2,H1,2025-06,4,3,5,-4.02127098062,0,3,1,USDRUBF,0,GLDRUBF,-3.29592612873,0,-3.29592612873,0,0
v3,perpetual,true_oos,T2,H1,2025-07,4,4,11,9.88633976951,2,2,0,CNYRUBF,7.15192524909,IMOEXF,-1.8043654354,7.15192524909,-1.8043654354,0,0
v3,perpetual,true_oos,T2,H1,2025-08,4,4,7,-4.99593232909,0,4,0,IMOEXF,-0.848507878029,USDRUBF,-2.02055544613,0,-2.02055544613,4,0
v3,perpetual,true_oos,T2,H1,2025-09,4,2,9,8.16165338109,1,1,2,GLDRUBF,10.181928975,IMOEXF,-2.02027559391,10.181928975,-2.02027559391,0,0
v3,perpetual,true_oos,T2,H1,2025-10,4,4,12,5.46185310996,2,2,0,GLDRUBF,5.41914444164,CNYRUBF,-2.68851048492,5.41914444164,-2.68851048492,0,0
v3,perpetual,true_oos,T2,H1,2025-11,4,4,9,2.25112447557,1,3,0,USDRUBF,4.61083552031,IMOEXF,-1.80019047202,4.61083552031,-1.80019047202,0,0
v3,perpetual,true_oos,T2,H1,2025-12,4,4,11,-0.290011476759,2,2,0,USDRUBF,0.807424314787,IMOEXF,-1.04750872498,0.807424314787,-1.04750872498,0,0
v3,perpetual,true_oos,T2,H1,2026-01,4,3,6,-2.6193752158,1,2,1,USDRUBF,0.585517063789,IMOEXF,-2.45974569735,0.585517063789,-2.45974569735,0,0
v3,perpetual,true_oos,T2,H1,2026-02,4,4,8,-0.582034973563,1,3,0,GLDRUBF,0.97821620639,USDRUBF,-0.74431651687,0.97821620639,-0.74431651687,0,0
v3,perpetual,true_oos,T2,H1,2026-03,4,2,6,2.09201607853,1,1,2,GLDRUBF,2.85471903185,IMOEXF,-0.762702953318,2.85471903185,-0.762702953318,0,0
v3,perpetual,true_oos,T2,H1,2026-04,4,4,12,23.2340982915,3,1,0,USDRUBF,12.4489625057,CNYRUBF,-1.9696332285,12.4489625057,-1.9696332285,0,0
v3,perpetual,true_oos,T2,H1,2026-05,4,4,10,1.85120803786,3,1,0,GLDRUBF,2.90378114203,IMOEXF,-1.6247764569,2.90378114203,-1.6247764569,0,0
v3,perpetual,true_oos,T2,H1,2026-06,4,4,8,-1.13233472188,2,2,0,USDRUBF,1.80822968196,IMOEXF,-2.43362996518,1.80822968196,-2.43362996518,0,0
v3,perpetual,true_oos,T2,H1,2026-07,4,4,14,11.0361663889,3,1,0,USDRUBF,5.99527826214,IMOEXF,-0.471710530078,5.99527826214,-0.471710530078,0,0
v3,perpetual,true_oos,T2,H1,2026-08,4,4,13,16.4681018306,3,1,0,GLDRUBF,8.23647839521,IMOEXF,-0.949646845332,8.23647839521,-0.949646845332,0,0
v3,perpetual,true_oos,T2,H1,2026-09,4,3,7,-5.88375222121,0,3,1,USDRUBF,0,IMOEXF,-2.60831347009,0,-2.60831347009,0,0
v3,perpetual,true_oos,T3,M30,2025-01,4,3,4,-0.112239033132,2,1,1,CNYRUBF,0.361862402972,GLDRUBF,-0.744170241334,0.361862402972,-0.744170241334,0,0
v3,perpetual,true_oos,T3,M30,2025-02,4,4,19,11.1824193501,4,0,0,IMOEXF,5.95789683978,GLDRUBF,0.0563248814242,5.95789683978,0,0,4
v3,perpetual,true_oos,T3,M30,2025-03,4,4,17,-6.17486123799,1,3,0,IMOEXF,1.56949163882,USDRUBF,-4.07900083218,1.56949163882,-4.07900083218,0,0
v3,perpetual,true_oos,T3,M30,2025-04,4,4,12,-1.02378148606,2,2,0,IMOEXF,1.31926591077,USDRUBF,-1.75840649274,1.31926591077,-1.75840649274,0,0
v3,perpetual,true_oos,T3,M30,2025-05,4,4,16,-3.95875947174,1,3,0,IMOEXF,4.0518734641,CNYRUBF,-4.91273402244,4.0518734641,-4.91273402244,0,0
v3,perpetual,true_oos,T3,M30,2025-06,4,3,6,-5.15959283417,0,3,1,GLDRUBF,0,CNYRUBF,-2.18125114784,0,-2.18125114784,0,0
v3,perpetual,true_oos,T3,M30,2025-07,4,4,25,25.9601121115,4,0,0,USDRUBF,9.27072361398,GLDRUBF,2.65335055198,9.27072361398,0,0,4
v3,perpetual,true_oos,T3,M30,2025-08,4,3,10,1.65989482375,1,2,1,GLDRUBF,2.20393411949,IMOEXF,-0.529990786934,2.20393411949,-0.529990786934,0,0
v3,perpetual,true_oos,T3,M30,2025-09,4,4,23,46.0192224832,4,0,0,GLDRUBF,15.7549334576,IMOEXF,4.04915154689,15.7549334576,0,0,4
v3,perpetual,true_oos,T3,M30,2025-10,4,4,25,7.83978997675,3,1,0,IMOEXF,7.06422542023,CNYRUBF,-2.41030461348,7.06422542023,-2.41030461348,0,0
v3,perpetual,true_oos,T3,M30,2025-11,4,4,12,3.24529456942,3,1,0,CNYRUBF,2.707141495,IMOEXF,-0.668666054599,2.707141495,-0.668666054599,0,0
v3,perpetual,true_oos,T3,M30,2025-12,4,4,17,-2.57380918759,1,3,0,CNYRUBF,0.121895268185,IMOEXF,-1.00022803296,0.121895268185,-1.00022803296,0,0
v3,perpetual,true_oos,T3,M30,2026-01,4,4,15,7.47238992566,3,1,0,GLDRUBF,6.92986292523,IMOEXF,-1.8703064973,6.92986292523,-1.8703064973,0,0
v3,perpetual,true_oos,T3,M30,2026-02,4,4,11,-3.60393961792,1,3,0,CNYRUBF,0.63864116518,IMOEXF,-1.8120779854,0.63864116518,-1.8120779854,0,0
v3,perpetual,true_oos,T3,M30,2026-03,4,4,18,17.6844524217,3,1,0,CNYRUBF,8.27144608106,IMOEXF,-2.51136927093,8.27144608106,-2.51136927093,0,0
v3,perpetual,true_oos,T3,M30,2026-04,4,4,19,7.70201763305,2,2,0,IMOEXF,6.05972712846,GLDRUBF,-1.70427556788,6.05972712846,-1.70427556788,0,0
v3,perpetual,true_oos,T3,M30,2026-05,4,4,20,13.9187933962,3,1,0,USDRUBF,6.65780354841,IMOEXF,-5.01929828609,6.65780354841,-5.01929828609,0,0
v3,perpetual,true_oos,T3,M30,2026-06,4,4,32,15.7798173959,4,0,0,IMOEXF,6.01097686558,CNYRUBF,2.71349882065,6.01097686558,0,0,4
v3,perpetual,true_oos,T3,M30,2026-07,4,4,23,-2.56710224757,3,1,0,USDRUBF,1.97449913174,GLDRUBF,-5.67335450535,1.97449913174,-5.67335450535,0,0
v3,perpetual,true_oos,T3,M30,2026-08,4,4,30,24.6731224623,4,0,0,GLDRUBF,9.82332341948,IMOEXF,1.48406140851,9.82332341948,0,0,4
v3,perpetual,true_oos,T3,M30,2026-09,4,4,15,-1.49108225483,1,3,0,USDRUBF,0.393334236241,GLDRUBF,-1.07474049324,0.393334236241,-1.07474049324,0,0
v3,perpetual,true_oos,T3,H1,2025-02,4,3,3,0.007026217791,1,2,1,CNYRUBF,1.18972482861,IMOEXF,-0.766121545308,1.18972482861,-0.766121545308,0,0
v3,perpetual,true_oos,T3,H1,2025-03,4,3,6,2.18553103569,2,1,1,CNYRUBF,1.7323382629,IMOEXF,-0.21052629902,1.7323382629,-0.21052629902,0,0
v3,perpetual,true_oos,T3,H1,2025-04,4,4,12,-2.54433599918,2,2,0,IMOEXF,1.56323188824,USDRUBF,-2.12815052154,1.56323188824,-2.12815052154,0,0
v3,perpetual,true_oos,T3,H1,2025-05,4,2,2,1.55554173209,1,1,2,IMOEXF,1.72970620546,USDRUBF,-0.174164473366,1.72970620546,-0.174164473366,0,0
v3,perpetual,true_oos,T3,H1,2025-06,4,1,1,-0.844255061,0,1,3,USDRUBF,0,CNYRUBF,-0.844255061,0,-0.844255061,0,0
v3,perpetual,true_oos,T3,H1,2025-07,4,4,14,7.0932002432,3,1,0,CNYRUBF,4.54795892711,GLDRUBF,-1.50864505306,4.54795892711,-1.50864505306,0,0
v3,perpetual,true_oos,T3,H1,2025-08,4,2,2,0.054734709129,1,1,2,IMOEXF,0.823954535017,CNYRUBF,-0.769219825888,0.823954535017,-0.769219825888,0,0
v3,perpetual,true_oos,T3,H1,2025-09,4,4,16,27.4675869924,3,1,0,GLDRUBF,14.3506139645,IMOEXF,-2.81924261489,14.3506139645,-2.81924261489,0,0
v3,perpetual,true_oos,T3,H1,2025-10,4,4,22,9.7032246593,3,1,0,GLDRUBF,5.9513433376,CNYRUBF,-0.485097705776,5.9513433376,-0.485097705776,0,0
v3,perpetual,true_oos,T3,H1,2025-11,4,4,8,-5.02517283863,0,4,0,CNYRUBF,-0.589133521051,GLDRUBF,-1.97829543222,0,-1.97829543222,4,0
v3,perpetual,true_oos,T3,H1,2025-12,4,4,14,-3.99389584955,1,3,0,IMOEXF,0.06408458408,USDRUBF,-1.87591385362,0.06408458408,-1.87591385362,0,0
v3,perpetual,true_oos,T3,H1,2026-01,4,4,11,6.06731805694,3,1,0,GLDRUBF,5.32713823038,USDRUBF,-0.354661806766,5.32713823038,-0.354661806766,0,0
v3,perpetual,true_oos,T3,H1,2026-02,4,4,4,-2.25886205644,0,4,0,GLDRUBF,-0.236214798115,CNYRUBF,-1.0501541399,0,-1.0501541399,4,0
v3,perpetual,true_oos,T3,H1,2026-03,4,4,15,14.2249432681,4,0,0,USDRUBF,7.84753365668,GLDRUBF,0.957086724877,7.84753365668,0,0,4
v3,perpetual,true_oos,T3,H1,2026-04,4,3,7,0.813637864152,2,1,1,CNYRUBF,0.825581742913,IMOEXF,-0.344815154971,0.825581742913,-0.344815154971,0,0
v3,perpetual,true_oos,T3,H1,2026-05,4,4,11,0.319189112984,3,1,0,CNYRUBF,1.1377419074,IMOEXF,-2.59812260071,1.1377419074,-2.59812260071,0,0
v3,perpetual,true_oos,T3,H1,2026-06,4,4,16,11.3321537248,4,0,0,IMOEXF,3.69952277257,USDRUBF,2.20563913411,3.69952277257,0,0,4
v3,perpetual,true_oos,T3,H1,2026-07,4,4,8,-4.08599188012,0,4,0,CNYRUBF,-0.401676047158,IMOEXF,-2.4569577788,0,-2.4569577788,4,0
v3,perpetual,true_oos,T3,H1,2026-08,4,4,20,25.7069097284,4,0,0,GLDRUBF,11.5209740799,IMOEXF,0.638778332771,11.5209740799,0,0,4
v3,perpetual,true_oos,T3,H1,2026-09,4,4,7,-3.34742913981,1,3,0,GLDRUBF,0.660424695059,CNYRUBF,-1.84933338732,0.660424695059,-1.84933338732,0,0
