generation,futures_type,lifecycle_stage,strategy,timeframe,YYYY-MM,instrument,coverage_start_date,instrument_available,partial_coverage_month,coverage_status,trades,net_R,positive_month,negative_month,zero_month
v2,quarterly,baseline,T3,M30,2021-08,BR,2020-01-01,true,false,AVAILABLE,6,4.04195559916,true,false,false
v2,quarterly,baseline,T3,M30,2021-08,MIX,2020-01-01,true,false,AVAILABLE,5,3.91026153937,true,false,false
v2,quarterly,baseline,T3,M30,2021-08,NG,2020-02-03,true,false,AVAILABLE,8,-0.396012156573,false,true,false
v2,quarterly,baseline,T3,M30,2021-09,Si,2020-01-01,true,false,AVAILABLE,6,-1.14437289715,false,true,false
v2,quarterly,baseline,T3,M30,2021-09,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T3,M30,2021-09,GD,2020-01-01,true,false,AVAILABLE,6,-1.18773418514,false,true,false
v2,quarterly,baseline,T3,M30,2021-09,BR,2020-01-01,true,false,AVAILABLE,4,0.644764894327,true,false,false
v2,quarterly,baseline,T3,M30,2021-09,MIX,2020-01-01,true,false,AVAILABLE,9,-3.28928844605,false,true,false
v2,quarterly,baseline,T3,M30,2021-09,NG,2020-02-03,true,false,AVAILABLE,11,3.72809220837,true,false,false
v2,quarterly,baseline,T3,M30,2021-10,Si,2020-01-01,true,false,AVAILABLE,9,3.06465144156,true,false,false
v2,quarterly,baseline,T3,M30,2021-10,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T3,M30,2021-10,GD,2020-01-01,true,false,AVAILABLE,4,-2.80324754077,false,true,false
v2,quarterly,baseline,T3,M30,2021-10,BR,2020-01-01,true,false,AVAILABLE,3,2.5149707287,true,false,false
v2,quarterly,baseline,T3,M30,2021-10,MIX,2020-01-01,true,false,AVAILABLE,7,-1.77083014526,false,true,false
v2,quarterly,baseline,T3,M30,2021-10,NG,2020-02-03,true,false,AVAILABLE,6,-2.25398684746,false,true,false
v2,quarterly,baseline,T3,M30,2021-11,Si,2020-01-01,true,false,AVAILABLE,9,-0.440317919628,false,true,false
v2,quarterly,baseline,T3,M30,2021-11,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T3,M30,2021-11,GD,2020-01-01,true,false,AVAILABLE,7,-0.138376517108,false,true,false
v2,quarterly,baseline,T3,M30,2021-11,BR,2020-01-01,true,false,AVAILABLE,6,1.48597725144,true,false,false
v2,quarterly,baseline,T3,M30,2021-11,MIX,2020-01-01,true,false,AVAILABLE,5,0.358289902337,true,false,false
v2,quarterly,baseline,T3,M30,2021-11,NG,2020-02-03,true,false,AVAILABLE,4,4.43177749324,true,false,false
v2,quarterly,baseline,T3,M30,2021-12,Si,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2021-12,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T3,M30,2021-12,GD,2020-01-01,true,false,AVAILABLE,3,-1.50043346902,false,true,false
v2,quarterly,baseline,T3,M30,2021-12,BR,2020-01-01,true,false,AVAILABLE,3,1.59622253019,true,false,false
v2,quarterly,baseline,T3,M30,2021-12,MIX,2020-01-01,true,false,AVAILABLE,2,4.01362085723,true,false,false
v2,quarterly,baseline,T3,M30,2021-12,NG,2020-02-03,true,false,AVAILABLE,5,0.094217515088,true,false,false
v2,quarterly,baseline,T3,M30,2022-01,Si,2020-01-01,true,false,AVAILABLE,8,-2.41543685209,false,true,false
v2,quarterly,baseline,T3,M30,2022-01,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T3,M30,2022-01,GD,2020-01-01,true,false,AVAILABLE,4,-1.95042826211,false,true,false
v2,quarterly,baseline,T3,M30,2022-01,BR,2020-01-01,true,false,AVAILABLE,10,-0.981521704593,false,true,false
v2,quarterly,baseline,T3,M30,2022-01,MIX,2020-01-01,true,false,AVAILABLE,4,2.78532678733,true,false,false
v2,quarterly,baseline,T3,M30,2022-01,NG,2020-02-03,true,false,AVAILABLE,8,1.50677063166,true,false,false
v2,quarterly,baseline,T3,M30,2022-02,Si,2020-01-01,true,false,AVAILABLE,4,10.1008733282,true,false,false
v2,quarterly,baseline,T3,M30,2022-02,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T3,M30,2022-02,GD,2020-01-01,true,false,AVAILABLE,6,-1.517725045,false,true,false
v2,quarterly,baseline,T3,M30,2022-02,BR,2020-01-01,true,false,AVAILABLE,5,1.51323166944,true,false,false
v2,quarterly,baseline,T3,M30,2022-02,MIX,2020-01-01,true,false,AVAILABLE,6,8.99278329028,true,false,false
v2,quarterly,baseline,T3,M30,2022-02,NG,2020-02-03,true,false,AVAILABLE,5,2.0687048089,true,false,false
v2,quarterly,baseline,T3,M30,2022-03,Si,2020-01-01,true,false,AVAILABLE,4,3.55981038813,true,false,false
v2,quarterly,baseline,T3,M30,2022-03,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T3,M30,2022-03,GD,2020-01-01,true,false,AVAILABLE,1,4.18350002469,true,false,false
v2,quarterly,baseline,T3,M30,2022-03,BR,2020-01-01,true,false,AVAILABLE,2,-0.50301409492,false,true,false
v2,quarterly,baseline,T3,M30,2022-03,MIX,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2022-03,NG,2020-02-03,true,false,AVAILABLE,1,0.189348318505,true,false,false
v2,quarterly,baseline,T3,M30,2022-04,Si,2020-01-01,true,false,AVAILABLE,2,-1.07313731385,false,true,false
v2,quarterly,baseline,T3,M30,2022-04,CNY,2022-04-21,true,true,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2022-04,GD,2020-01-01,true,false,AVAILABLE,3,1.31708510421,true,false,false
v2,quarterly,baseline,T3,M30,2022-04,BR,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2022-04,MIX,2020-01-01,true,false,AVAILABLE,1,1.1494540198,true,false,false
v2,quarterly,baseline,T3,M30,2022-04,NG,2020-02-03,true,false,AVAILABLE,6,0.835538721831,true,false,false
v2,quarterly,baseline,T3,M30,2022-05,Si,2020-01-01,true,false,AVAILABLE,4,2.41908512208,true,false,false
v2,quarterly,baseline,T3,M30,2022-05,CNY,2022-04-21,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2022-05,GD,2020-01-01,true,false,AVAILABLE,2,1.19938925909,true,false,false
v2,quarterly,baseline,T3,M30,2022-05,BR,2020-01-01,true,false,AVAILABLE,2,2.96259973935,true,false,false
v2,quarterly,baseline,T3,M30,2022-05,MIX,2020-01-01,true,false,AVAILABLE,2,-0.043593792599,false,true,false
v2,quarterly,baseline,T3,M30,2022-05,NG,2020-02-03,true,false,AVAILABLE,3,-1.15000936765,false,true,false
v2,quarterly,baseline,T3,M30,2022-06,Si,2020-01-01,true,false,AVAILABLE,2,-1.26368461689,false,true,false
v2,quarterly,baseline,T3,M30,2022-06,CNY,2022-04-21,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2022-06,GD,2020-01-01,true,false,AVAILABLE,1,-0.460886078672,false,true,false
v2,quarterly,baseline,T3,M30,2022-06,BR,2020-01-01,true,false,AVAILABLE,5,-2.81055031507,false,true,false
v2,quarterly,baseline,T3,M30,2022-06,MIX,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2022-06,NG,2020-02-03,true,false,AVAILABLE,1,-1.00364188589,false,true,false
v2,quarterly,baseline,T3,M30,2022-07,Si,2020-01-01,true,false,AVAILABLE,4,-3.17462768856,false,true,false
v2,quarterly,baseline,T3,M30,2022-07,CNY,2022-04-21,true,false,AVAILABLE,2,-1.99829552018,false,true,false
v2,quarterly,baseline,T3,M30,2022-07,GD,2020-01-01,true,false,AVAILABLE,3,0.084535483728,true,false,false
v2,quarterly,baseline,T3,M30,2022-07,BR,2020-01-01,true,false,AVAILABLE,3,-1.04634317937,false,true,false
v2,quarterly,baseline,T3,M30,2022-07,MIX,2020-01-01,true,false,AVAILABLE,2,-1.81100097647,false,true,false
v2,quarterly,baseline,T3,M30,2022-07,NG,2020-02-03,true,false,AVAILABLE,4,3.09416502128,true,false,false
v2,quarterly,baseline,T3,M30,2022-08,Si,2020-01-01,true,false,AVAILABLE,2,-1.87613303391,false,true,false
v2,quarterly,baseline,T3,M30,2022-08,CNY,2022-04-21,true,false,AVAILABLE,4,-0.221461156745,false,true,false
v2,quarterly,baseline,T3,M30,2022-08,GD,2020-01-01,true,false,AVAILABLE,5,-0.0876610419655,false,true,false
v2,quarterly,baseline,T3,M30,2022-08,BR,2020-01-01,true,false,AVAILABLE,3,-1.75296802688,false,true,false
v2,quarterly,baseline,T3,M30,2022-08,MIX,2020-01-01,true,false,AVAILABLE,7,4.05059954624,true,false,false
v2,quarterly,baseline,T3,M30,2022-08,NG,2020-02-03,true,false,AVAILABLE,5,3.28625615409,true,false,false
v2,quarterly,baseline,T3,M30,2022-09,Si,2020-01-01,true,false,AVAILABLE,7,4.16022300196,true,false,false
v2,quarterly,baseline,T3,M30,2022-09,CNY,2022-04-21,true,false,AVAILABLE,3,1.61704411289,true,false,false
v2,quarterly,baseline,T3,M30,2022-09,GD,2020-01-01,true,false,AVAILABLE,11,-3.2599003437,false,true,false
v2,quarterly,baseline,T3,M30,2022-09,BR,2020-01-01,true,false,AVAILABLE,2,-0.766093432522,false,true,false
v2,quarterly,baseline,T3,M30,2022-09,MIX,2020-01-01,true,false,AVAILABLE,6,-3.68488260809,false,true,false
v2,quarterly,baseline,T3,M30,2022-09,NG,2020-02-03,true,false,AVAILABLE,8,-1.80120350634,false,true,false
v2,quarterly,baseline,T3,M30,2022-10,Si,2020-01-01,true,false,AVAILABLE,1,0.580785770344,true,false,false
v2,quarterly,baseline,T3,M30,2022-10,CNY,2022-04-21,true,false,AVAILABLE,3,-2.37265647196,false,true,false
v2,quarterly,baseline,T3,M30,2022-10,GD,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2022-10,BR,2020-01-01,true,false,AVAILABLE,2,0.0548175506565,true,false,false
v2,quarterly,baseline,T3,M30,2022-10,MIX,2020-01-01,true,false,AVAILABLE,2,2.17062858018,true,false,false
v2,quarterly,baseline,T3,M30,2022-10,NG,2020-02-03,true,false,AVAILABLE,3,7.8547312338,true,false,false
v2,quarterly,baseline,T3,M30,2022-11,Si,2020-01-01,true,false,AVAILABLE,1,-1.00001164015,false,true,false
v2,quarterly,baseline,T3,M30,2022-11,CNY,2022-04-21,true,false,AVAILABLE,4,0.127826717336,true,false,false
v2,quarterly,baseline,T3,M30,2022-11,GD,2020-01-01,true,false,AVAILABLE,4,0.511154383151,true,false,false
v2,quarterly,baseline,T3,M30,2022-11,BR,2020-01-01,true,false,AVAILABLE,5,2.57568510948,true,false,false
v2,quarterly,baseline,T3,M30,2022-11,MIX,2020-01-01,true,false,AVAILABLE,2,0.211713319779,true,false,false
v2,quarterly,baseline,T3,M30,2022-11,NG,2020-02-03,true,false,AVAILABLE,2,0.655414316634,true,false,false
v2,quarterly,baseline,T3,M30,2022-12,Si,2020-01-01,true,false,AVAILABLE,9,5.88198008449,true,false,false
v2,quarterly,baseline,T3,M30,2022-12,CNY,2022-04-21,true,false,AVAILABLE,9,12.9322158158,true,false,false
v2,quarterly,baseline,T3,M30,2022-12,GD,2020-01-01,true,false,AVAILABLE,6,-3.67445571681,false,true,false
v2,quarterly,baseline,T3,M30,2022-12,BR,2020-01-01,true,false,AVAILABLE,5,2.098543707,true,false,false
v2,quarterly,baseline,T3,M30,2022-12,MIX,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2022-12,NG,2020-02-03,true,false,AVAILABLE,5,8.57069715932,true,false,false
v2,quarterly,baseline,T3,M30,2023-01,Si,2020-01-01,true,false,AVAILABLE,2,0.27670481573,true,false,false
v2,quarterly,baseline,T3,M30,2023-01,CNY,2022-04-21,true,false,AVAILABLE,2,1.1398522896,true,false,false
v2,quarterly,baseline,T3,M30,2023-01,GD,2020-01-01,true,false,AVAILABLE,4,2.09328987305,true,false,false
v2,quarterly,baseline,T3,M30,2023-01,BR,2020-01-01,true,false,AVAILABLE,6,-2.61981737789,false,true,false
v2,quarterly,baseline,T3,M30,2023-01,MIX,2020-01-01,true,false,AVAILABLE,6,-0.574063592773,false,true,false
v2,quarterly,baseline,T3,M30,2023-01,NG,2020-02-03,true,false,AVAILABLE,8,3.33923157942,true,false,false
v2,quarterly,baseline,T3,M30,2023-02,Si,2020-01-01,true,false,AVAILABLE,6,0.488324067809,true,false,false
v2,quarterly,baseline,T3,M30,2023-02,CNY,2022-04-21,true,false,AVAILABLE,7,-1.52402614001,false,true,false
v2,quarterly,baseline,T3,M30,2023-02,GD,2020-01-01,true,false,AVAILABLE,2,-1.19342046742,false,true,false
v2,quarterly,baseline,T3,M30,2023-02,BR,2020-01-01,true,false,AVAILABLE,3,3.80503893293,true,false,false
v2,quarterly,baseline,T3,M30,2023-02,MIX,2020-01-01,true,false,AVAILABLE,8,1.02976285327,true,false,false
v2,quarterly,baseline,T3,M30,2023-02,NG,2020-02-03,true,false,AVAILABLE,5,-0.8239620442,false,true,false
v2,quarterly,baseline,T3,M30,2023-03,Si,2020-01-01,true,false,AVAILABLE,4,6.59206900146,true,false,false
v2,quarterly,baseline,T3,M30,2023-03,CNY,2022-04-21,true,false,AVAILABLE,5,-3.90734894359,false,true,false
v2,quarterly,baseline,T3,M30,2023-03,GD,2020-01-01,true,false,AVAILABLE,6,0.867356423678,true,false,false
v2,quarterly,baseline,T3,M30,2023-03,BR,2020-01-01,true,false,AVAILABLE,5,4.99574776136,true,false,false
v2,quarterly,baseline,T3,M30,2023-03,MIX,2020-01-01,true,false,AVAILABLE,5,2.10238815472,true,false,false
v2,quarterly,baseline,T3,M30,2023-03,NG,2020-02-03,true,false,AVAILABLE,2,0.5674294161,true,false,false
v2,quarterly,baseline,T3,M30,2023-04,Si,2020-01-01,true,false,AVAILABLE,6,7.57636163653,true,false,false
v2,quarterly,baseline,T3,M30,2023-04,CNY,2022-04-21,true,false,AVAILABLE,5,11.9542847801,true,false,false
v2,quarterly,baseline,T3,M30,2023-04,GD,2020-01-01,true,false,AVAILABLE,2,-1.98610622155,false,true,false
v2,quarterly,baseline,T3,M30,2023-04,BR,2020-01-01,true,false,AVAILABLE,5,3.99820121387,true,false,false
v2,quarterly,baseline,T3,M30,2023-04,MIX,2020-01-01,true,false,AVAILABLE,4,3.03238818624,true,false,false
v2,quarterly,baseline,T3,M30,2023-04,NG,2020-02-03,true,false,AVAILABLE,4,-0.368869772445,false,true,false
v2,quarterly,baseline,T3,M30,2023-05,Si,2020-01-01,true,false,AVAILABLE,6,1.46247638692,true,false,false
v2,quarterly,baseline,T3,M30,2023-05,CNY,2022-04-21,true,false,AVAILABLE,7,0.185444560517,true,false,false
v2,quarterly,baseline,T3,M30,2023-05,GD,2020-01-01,true,false,AVAILABLE,5,2.86718423496,true,false,false
v2,quarterly,baseline,T3,M30,2023-05,BR,2020-01-01,true,false,AVAILABLE,4,-1.49621315794,false,true,false
v2,quarterly,baseline,T3,M30,2023-05,MIX,2020-01-01,true,false,AVAILABLE,10,-3.10008295362,false,true,false
v2,quarterly,baseline,T3,M30,2023-05,NG,2020-02-03,true,false,AVAILABLE,3,1.88554164543,true,false,false
v2,quarterly,baseline,T3,M30,2023-06,Si,2020-01-01,true,false,AVAILABLE,7,1.06690068111,true,false,false
v2,quarterly,baseline,T3,M30,2023-06,CNY,2022-04-21,true,false,AVAILABLE,5,-1.39878357109,false,true,false
v2,quarterly,baseline,T3,M30,2023-06,GD,2020-01-01,true,false,AVAILABLE,6,-2.47982160522,false,true,false
v2,quarterly,baseline,T3,M30,2023-06,BR,2020-01-01,true,false,AVAILABLE,4,1.93953430293,true,false,false
v2,quarterly,baseline,T3,M30,2023-06,MIX,2020-01-01,true,false,AVAILABLE,4,2.16345508299,true,false,false
v2,quarterly,baseline,T3,M30,2023-06,NG,2020-02-03,true,false,AVAILABLE,6,4.95310938621,true,false,false
v2,quarterly,baseline,T3,M30,2023-07,Si,2020-01-01,true,false,AVAILABLE,5,-0.970760127443,false,true,false
v2,quarterly,baseline,T3,M30,2023-07,CNY,2022-04-21,true,false,AVAILABLE,5,6.06681085866,true,false,false
v2,quarterly,baseline,T3,M30,2023-07,GD,2020-01-01,true,false,AVAILABLE,2,3.554028e-05,true,false,false
v2,quarterly,baseline,T3,M30,2023-07,BR,2020-01-01,true,false,AVAILABLE,7,-1.92977994446,false,true,false
v2,quarterly,baseline,T3,M30,2023-07,MIX,2020-01-01,true,false,AVAILABLE,8,0.121180340324,true,false,false
v2,quarterly,baseline,T3,M30,2023-07,NG,2020-02-03,true,false,AVAILABLE,6,-4.61500495747,false,true,false
v2,quarterly,baseline,T3,M30,2023-08,Si,2020-01-01,true,false,AVAILABLE,9,3.77476522978,true,false,false
v2,quarterly,baseline,T3,M30,2023-08,CNY,2022-04-21,true,false,AVAILABLE,10,0.670115945246,true,false,false
v2,quarterly,baseline,T3,M30,2023-08,GD,2020-01-01,true,false,AVAILABLE,5,-2.756940765,false,true,false
v2,quarterly,baseline,T3,M30,2023-08,BR,2020-01-01,true,false,AVAILABLE,6,-0.402444105096,false,true,false
v2,quarterly,baseline,T3,M30,2023-08,MIX,2020-01-01,true,false,AVAILABLE,7,3.13200585581,true,false,false
v2,quarterly,baseline,T3,M30,2023-08,NG,2020-02-03,true,false,AVAILABLE,5,0.938060352617,true,false,false
v2,quarterly,baseline,T3,M30,2023-09,Si,2020-01-01,true,false,AVAILABLE,2,1.26263921563,true,false,false
v2,quarterly,baseline,T3,M30,2023-09,CNY,2022-04-21,true,false,AVAILABLE,3,1.54458832016,true,false,false
v2,quarterly,baseline,T3,M30,2023-09,GD,2020-01-01,true,false,AVAILABLE,6,4.15445434015,true,false,false
v2,quarterly,baseline,T3,M30,2023-09,BR,2020-01-01,true,false,AVAILABLE,10,-7.46408023867,false,true,false
v2,quarterly,baseline,T3,M30,2023-09,MIX,2020-01-01,true,false,AVAILABLE,7,-2.16883266444,false,true,false
v2,quarterly,baseline,T3,M30,2023-09,NG,2020-02-03,true,false,AVAILABLE,2,-0.981113760284,false,true,false
v2,quarterly,baseline,T3,M30,2023-10,Si,2020-01-01,true,false,AVAILABLE,8,11.060344182,true,false,false
v2,quarterly,baseline,T3,M30,2023-10,CNY,2022-04-21,true,false,AVAILABLE,8,7.59182701013,true,false,false
v2,quarterly,baseline,T3,M30,2023-10,GD,2020-01-01,true,false,AVAILABLE,4,6.08845519165,true,false,false
v2,quarterly,baseline,T3,M30,2023-10,BR,2020-01-01,true,false,AVAILABLE,7,3.69556662159,true,false,false
v2,quarterly,baseline,T3,M30,2023-10,MIX,2020-01-01,true,false,AVAILABLE,2,1.1297862252,true,false,false
v2,quarterly,baseline,T3,M30,2023-10,NG,2020-02-03,true,false,AVAILABLE,6,1.24034870579,true,false,false
v2,quarterly,baseline,T3,M30,2023-11,Si,2020-01-01,true,false,AVAILABLE,4,4.1567771915,true,false,false
v2,quarterly,baseline,T3,M30,2023-11,CNY,2022-04-21,true,false,AVAILABLE,5,1.01868988703,true,false,false
v2,quarterly,baseline,T3,M30,2023-11,GD,2020-01-01,true,false,AVAILABLE,5,-0.658368467542,false,true,false
v2,quarterly,baseline,T3,M30,2023-11,BR,2020-01-01,true,false,AVAILABLE,2,2.66864988341,true,false,false
v2,quarterly,baseline,T3,M30,2023-11,MIX,2020-01-01,true,false,AVAILABLE,3,1.03833031954,true,false,false
v2,quarterly,baseline,T3,M30,2023-11,NG,2020-02-03,true,false,AVAILABLE,6,-2.29338215363,false,true,false
v2,quarterly,baseline,T3,M30,2023-12,Si,2020-01-01,true,false,AVAILABLE,5,1.74224953876,true,false,false
v2,quarterly,baseline,T3,M30,2023-12,CNY,2022-04-21,true,false,AVAILABLE,3,4.82876344568,true,false,false
v2,quarterly,baseline,T3,M30,2023-12,GD,2020-01-01,true,false,AVAILABLE,7,-1.7767936507,false,true,false
v2,quarterly,baseline,T3,M30,2023-12,BR,2020-01-01,true,false,AVAILABLE,2,2.8108184144,true,false,false
v2,quarterly,baseline,T3,M30,2023-12,MIX,2020-01-01,true,false,AVAILABLE,4,3.1456180035,true,false,false
v2,quarterly,baseline,T3,M30,2023-12,NG,2020-02-03,true,false,AVAILABLE,6,2.01161514148,true,false,false
v2,quarterly,baseline,T3,M30,2024-01,Si,2020-01-01,true,false,AVAILABLE,2,3.68216271949,true,false,false
v2,quarterly,baseline,T3,M30,2024-01,CNY,2022-04-21,true,false,AVAILABLE,3,-0.118146645894,false,true,false
v2,quarterly,baseline,T3,M30,2024-01,GD,2020-01-01,true,false,AVAILABLE,4,-2.12811698855,false,true,false
v2,quarterly,baseline,T3,M30,2024-01,BR,2020-01-01,true,false,AVAILABLE,5,-3.32696332167,false,true,false
v2,quarterly,baseline,T3,M30,2024-01,MIX,2020-01-01,true,false,AVAILABLE,6,-2.51901011035,false,true,false
v2,quarterly,baseline,T3,M30,2024-01,NG,2020-02-03,true,false,AVAILABLE,7,3.35607664749,true,false,false
v2,quarterly,baseline,T3,M30,2024-02,Si,2020-01-01,true,false,AVAILABLE,7,-2.08616022778,false,true,false
v2,quarterly,baseline,T3,M30,2024-02,CNY,2022-04-21,true,false,AVAILABLE,6,-5.08742205694,false,true,false
v2,quarterly,baseline,T3,M30,2024-02,GD,2020-01-01,true,false,AVAILABLE,3,0.000410932981,true,false,false
v2,quarterly,baseline,T3,M30,2024-02,BR,2020-01-01,true,false,AVAILABLE,5,-0.880930554294,false,true,false
v2,quarterly,baseline,T3,M30,2024-02,MIX,2020-01-01,true,false,AVAILABLE,4,3.35453129255,true,false,false
v2,quarterly,baseline,T3,M30,2024-02,NG,2020-02-03,true,false,AVAILABLE,7,0.951720550692,true,false,false
v2,quarterly,baseline,T3,M30,2024-03,Si,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T3,M30,2024-03,CNY,2022-04-21,true,false,AVAILABLE,2,-0.392946167939,false,true,false
v2,quarterly,baseline,T3,M30,2024-03,GD,2020-01-01,true,false,AVAILABLE,7,15.5247749628,true,false,false
v2,quarterly,baseline,T3,M30,2024-03,BR,2020-01-01,true,false,AVAILABLE,3,-2.25206246507,false,true,false
v2,quarterly,baseline,T3,M30,2024-03,MIX,2020-01-01,true,false,AVAILABLE,7,-1.86469885002,false,true,false
v2,quarterly,baseline,T3,M30,2024-03,NG,2020-02-03,true,false,AVAILABLE,6,0.323812906538,true,false,false
v2,quarterly,baseline,T3,M30,2024-04,Si,2020-01-01,true,false,AVAILABLE,8,-2.38809173208,false,true,false
v2,quarterly,baseline,T3,M30,2024-04,CNY,2022-04-21,true,false,AVAILABLE,7,-0.049914044306,false,true,false
v2,quarterly,baseline,T3,M30,2024-04,GD,2020-01-01,true,false,AVAILABLE,9,8.39433501401,true,false,false
v2,quarterly,baseline,T3,M30,2024-04,BR,2020-01-01,true,false,AVAILABLE,6,0.00675747077,true,false,false
v2,quarterly,baseline,T3,M30,2024-04,MIX,2020-01-01,true,false,AVAILABLE,9,-4.65153680825,false,true,false
v2,quarterly,baseline,T3,M30,2024-04,NG,2020-02-03,true,false,AVAILABLE,9,-0.51729676841,false,true,false
v2,quarterly,baseline,T3,M30,2024-05,Si,2020-01-01,true,false,AVAILABLE,5,-0.680569788107,false,true,false
v2,quarterly,baseline,T3,M30,2024-05,CNY,2022-04-21,true,false,AVAILABLE,4,-1.15791982328,false,true,false
v2,quarterly,baseline,T3,M30,2024-05,GD,2020-01-01,true,false,AVAILABLE,5,-0.505847328737,false,true,false
v2,quarterly,baseline,T3,M30,2024-05,BR,2020-01-01,true,false,AVAILABLE,6,-0.34483460147,false,true,false
v2,quarterly,baseline,T3,M30,2024-05,MIX,2020-01-01,true,false,AVAILABLE,10,-1.74586353142,false,true,false
v2,quarterly,baseline,T3,M30,2024-05,NG,2020-02-03,true,false,AVAILABLE,8,10.0368129398,true,false,false
