strategy_id,instrument,exit_configuration,friction_scenario,trades,wins,losses,win_rate,gross_pnl_price,net_pnl_price,profit_factor_ATR,expectancy_ATR,max_drawdown_ATR,net_result_ATR,profit_factor_R,expectancy_R,max_drawdown_R,net_result_R,average_holding_bars,median_holding_bars,max_consecutive_losses,sample_flag
RH-02,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,3011,1196,1810,0.3972102291597476,0.14438861390079438,0.14438861390079438,0.9809178661829152,-0.01157903947404225,65.18480756563649,-34.86448785634121,0.9809178661829152,-0.01157903947404225,65.18480756563649,-34.86448785634121,4.6409830621056125,3.0,13,BETTER_SAMPLE
RH-02,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,2946,998,1942,0.33876442634080106,0.32401144987131936,0.32401144987131936,1.0118596515762526,0.007885926405687473,53.309868598408556,23.231939191155295,1.0118596515762526,0.007885926405687473,53.309868598408556,23.231939191155295,6.077053632043449,3.0,15,BETTER_SAMPLE
RH-02,CNYRUBF,TIME_15,GROSS,1921,945,854,0.49193128578865175,-0.29300000000001347,-0.29300000000001347,0.9627357452727214,-0.0406810499201684,155.66347827395626,-78.14829689664349,,,,,14.825611660593442,15.0,7,BETTER_SAMPLE
RH-02,CNYRUBF,TIME_30,GROSS,1371,685,629,0.49963530269876005,-0.16699999999996074,-0.16699999999996074,0.9867381238495292,-0.019364665924495112,161.61201906797072,-26.5489569824828,,,,,29.309992706053976,30.0,11,BETTER_SAMPLE
RH-02,CNYRUBF,TIME_60,GROSS,901,464,403,0.5149833518312985,0.18100000000002936,0.18100000000002936,1.0397664677406975,0.07933262694888053,140.57842247789154,71.47869688094136,,,,,57.46170921198668,60.0,9,BETTER_SAMPLE
RL-01,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,4814,2197,2617,0.4563772330702119,-1.1247496714304859,-1.1247496714304859,0.8177368792810774,-0.05086033223643597,250.84163938620242,-244.84163938620276,0.8177368792810774,-0.10172066447287194,501.68327877240483,-489.6832787724055,1.5421686746987953,1.0,10,BETTER_SAMPLE
RL-01,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,4477,1755,2721,0.39200357382175566,-0.2875321369434438,-0.2875321369434438,0.9404463000818296,-0.01860526064574526,98.49607466878446,-83.29575191100153,0.9404463000818296,-0.03721052129149052,196.99214933756892,-166.59150382200306,1.824882733973643,1.0,13,BETTER_SAMPLE
RL-01,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,4168,1408,2759,0.3378119001919386,0.01160691428237648,0.01160691428237648,0.9913937734432752,-0.0029290403807705092,57.43891623273447,-12.208240307051483,0.9913937734432752,-0.0058580807615410185,114.87783246546894,-24.416480614102966,2.182581573896353,1.0,19,BETTER_SAMPLE
RL-01,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,3240,1588,1651,0.4901234567901235,-0.4818635053998044,-0.4818635053998044,0.9474092595333431,-0.02717568382722178,121.99543702486832,-88.04921560019856,0.9474092595333431,-0.02717568382722178,121.99543702486832,-88.04921560019856,3.4679012345679014,2.0,10,BETTER_SAMPLE
RL-01,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,2818,1128,1688,0.40028388928317954,-0.06129947849398221,-0.06129947849398221,0.9862767564599134,-0.008326259878219533,88.032632099225,-23.463400336822644,0.9862767564599134,-0.008326259878219533,88.032632099225,-23.463400336822644,4.8708303761533,3.0,12,BETTER_SAMPLE
RL-01,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,2614,891,1721,0.3408569242540168,0.22719636827661915,0.22719636827661915,1.016521254559323,0.01099103494808524,76.50311243844686,28.730565354294818,1.016521254559323,0.01099103494808524,76.50311243844686,28.730565354294818,6.165646518745218,4.0,16,BETTER_SAMPLE
RL-01,CNYRUBF,TIME_15,GROSS,1497,765,657,0.5110220440881763,0.15699999999998937,0.15699999999998937,1.0281064838328824,0.02848645401132839,122.29494468470969,42.6442216549586,,,,,14.853707414829659,15.0,12,BETTER_SAMPLE
RL-01,CNYRUBF,TIME_30,GROSS,1030,495,501,0.48058252427184467,-0.8009999999999735,-0.8009999999999735,0.9176247065052191,-0.1235236785727979,231.78437087881252,-127.22938892998184,,,,,29.484466019417475,30.0,11,BETTER_SAMPLE
RL-01,CNYRUBF,TIME_60,GROSS,685,322,352,0.47007299270072994,-0.9240000000000048,-0.9240000000000048,0.9002603209309176,-0.20837604418764072,258.73814348979136,-142.7375902685339,,,,,58.56350364963504,60.0,8,BETTER_SAMPLE
RL-02,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,2672,1193,1478,0.44648203592814373,-0.9183958448757927,-0.9183958448757927,0.7850707464703002,-0.06110133082535496,164.26275596534788,-163.26275596534845,0.7850707464703002,-0.12220266165070992,328.52551193069576,-326.5255119306969,1.5247005988023952,1.0,16,BETTER_SAMPLE
RL-02,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,2626,997,1628,0.3796648895658797,-0.5896388466847,-0.5896388466847,0.8888761090967933,-0.03557281465776649,95.16421129129508,-93.4142112912948,0.8888761090967933,-0.07114562931553298,190.32842258259015,-186.8284225825896,1.8244478293983244,1.0,17,BETTER_SAMPLE
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2605,846,1758,0.32476007677543184,-0.4024263891337583,-0.4024263891337583,0.9314428321725088,-0.0238595972878003,71.8069105744023,-62.154250934719784,0.9314428321725088,-0.0477191945756006,143.6138211488046,-124.30850186943957,2.1539347408829173,1.0,18,BETTER_SAMPLE
