strategy_id,instrument,exit_configuration,friction_scenario,month,trades,net_result_ATR,expectancy_ATR,net_result_R,expectancy_R
RL-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-01,461,-423.756842992727,-0.9192122407651345,-847.513685985454,-1.838424481530269
RL-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-02,541,-608.2280271339247,-1.1242662239074392,-1216.4560542678494,-2.2485324478148785
RL-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-03,832,-691.9996317671029,-0.8317303266431525,-1383.9992635342057,-1.663460653286305
RL-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-04,586,-674.8040529499872,-1.1515427524743809,-1349.6081058999744,-2.3030855049487617
RL-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-05,206,-294.300884664195,-1.4286450711854126,-588.60176932839,-2.8572901423708252
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-01,456,-198.54582692730654,-0.4354075151914617,-397.09165385461307,-0.8708150303829234
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-02,537,-326.2705693525212,-0.6075802036359799,-652.5411387050424,-1.2151604072719597
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-03,824,-346.41177424742637,-0.4204026386497893,-692.8235484948527,-0.8408052772995785
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-04,583,-332.13867137320193,-0.5697061258545487,-664.2773427464039,-1.1394122517090974
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-05,205,-147.12875738303197,-0.7177012555269852,-294.25751476606393,-1.4354025110539703
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-01,456,4.282114921763259,0.009390602898603637,8.564229843526517,0.018781205797207275
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-02,537,-41.86402231171127,-0.07795907320616623,-83.72804462342253,-0.15591814641233245
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-03,824,-11.891566360791947,-0.014431512573776634,-23.783132721583893,-0.02886302514755327
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-04,583,-7.680610271482111,-0.013174288630329522,-15.361220542964222,-0.026348577260659044
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-05,205,-5.000166912497713,-0.024391058109744942,-10.000333824995426,-0.048782116219489885
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-01,456,-401.37376877673665,-0.8802056332823173,-802.7475375534733,-1.7604112665646345
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-02,537,-610.6771163938363,-1.1372013340667342,-1221.3542327876726,-2.2744026681334684
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-03,824,-680.9319821346551,-0.8263737647265231,-1361.8639642693101,-1.6527475294530463
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-04,583,-656.596732475498,-1.1262379630797565,-1313.193464950996,-2.252475926159513
RL-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-05,205,-289.25734785381866,-1.411011452945457,-578.5146957076373,-2.822022905890914
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-01,393,-181.646887942433,-0.4622058217364708,-181.646887942433,-0.4622058217364708
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-02,467,-298.08710505146627,-0.6383021521444674,-298.08710505146627,-0.6383021521444674
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-03,693,-318.8722213677134,-0.460133075566686,-318.8722213677134,-0.460133075566686
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-04,515,-296.14544497135734,-0.5750396989735094,-296.14544497135734,-0.5750396989735094
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-05,179,-125.45429152297544,-0.7008619638155053,-125.45429152297544,-0.7008619638155053
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-01,393,-4.575116311856938,-0.011641517332969307,-4.575116311856938,-0.011641517332969307
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-02,467,-48.42917776321294,-0.10370273610966368,-48.42917776321294,-0.10370273610966368
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-03,693,-32.71177525600459,-0.04720313889755352,-32.71177525600459,-0.04720313889755352
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-04,515,-5.162064584105671,-0.010023426376904216,-5.162064584105671,-0.010023426376904216
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-05,179,1.2189662017127953,0.006809867048674834,1.2189662017127953,0.006809867048674834
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-01,393,-358.71865957332363,-0.9127701261407726,-358.71865957332363,-0.9127701261407726
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-02,467,-547.7450323401631,-1.1729015681802208,-547.7450323401631,-1.1729015681802208
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-03,693,-605.0326674799305,-0.873063012236552,-605.0326674799305,-0.873063012236552
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-04,515,-587.1288253591259,-1.1400559715711183,-587.1288253591259,-1.1400559715711183
RL-02,CNYRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-05,179,-252.12754924788868,-1.4085337946809424,-252.12754924788868,-1.4085337946809424
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,BASE,2026-01,377,-174.39531373464615,-0.46258703908394205,-174.39531373464615,-0.46258703908394205
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,BASE,2026-02,448,-278.02013835397116,-0.6205806659686857,-278.02013835397116,-0.6205806659686857
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,BASE,2026-03,666,-296.9596284984682,-0.4458853280757781,-296.9596284984682,-0.4458853280757781
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,BASE,2026-04,488,-261.78006062796294,-0.5364345504671372,-261.78006062796294,-0.5364345504671372
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,BASE,2026-05,173,-122.44736618947458,-0.7077882438697952,-122.44736618947458,-0.7077882438697952
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-01,377,-4.076499911510668,-0.010812997112760393,-4.076499911510668,-0.010812997112760393
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-02,448,-40.08261124233435,-0.0894701143802106,-40.08261124233435,-0.0894701143802106
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-03,666,-21.566669295744084,-0.03238238632994607,-21.566669295744084,-0.03238238632994607
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-04,488,12.26247141910165,0.025128015203077152,12.26247141910165,0.025128015203077152
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-05,173,0.21896620170768255,0.0012657005879056795,0.21896620170768255,0.0012657005879056795
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-01,377,-344.7141275580842,-0.9143610810559263,-344.7141275580842,-0.9143610810559263
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-02,448,-515.9576654660306,-1.151691217558104,-515.9576654660306,-1.151691217558104
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-03,666,-572.3525877016815,-0.8593882698223446,-572.3525877016815,-0.8593882698223446
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-04,488,-535.8225926755143,-1.097997116138349,-535.8225926755143,-1.097997116138349
RL-02,CNYRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-05,173,-245.11369858087474,-1.4168421883287556,-245.11369858087474,-1.4168421883287556
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,BASE,2026-01,363,-170.0003346683934,-0.46832048118014713,-170.0003346683934,-0.46832048118014713
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,BASE,2026-02,440,-285.5660402876953,-0.6490137279265802,-285.5660402876953,-0.6490137279265802
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,BASE,2026-03,642,-275.9595090817171,-0.42984347208990203,-275.9595090817171,-0.42984347208990203
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,BASE,2026-04,480,-241.78224230804992,-0.5037130048084373,-241.78224230804992,-0.5037130048084373
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,BASE,2026-05,167,-126.11849505007683,-0.7552005691621367,-126.11849505007683,-0.7552005691621367
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-01,363,-6.9159243403733415,-0.019052133169072567,-6.9159243403733415,-0.019052133169072567
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-02,440,-53.05870030291616,-0.12058795523390035,-53.05870030291616,-0.12058795523390035
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-03,642,-8.507424547030098,-0.013251440104408253,-8.507424547030098,-0.013251440104408253
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-04,480,27.09668888121893,0.05645143516920611,27.09668888121893,0.05645143516920611
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-05,167,-6.78103379829096,-0.040604992804137485,-6.78103379829096,-0.040604992804137485
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-01,363,-333.08474499670314,-0.9175888291920197,-333.08474499670314,-0.9175888291920197
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-02,440,-518.0733802728874,-1.1774395006201988,-518.0733802728874,-1.1774395006201988
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-03,642,-543.4115936168791,-0.8464355040761358,-543.4115936168791,-0.8464355040761358
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-04,480,-510.66117349779637,-1.0638774447870758,-510.66117349779637,-1.0638774447870758
RL-02,CNYRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-05,167,-245.4559563020747,-1.4697961455214055,-245.4559563020747,-1.4697961455214055
RL-02,CNYRUBF,TIME_15,BASE,2026-01,198,-84.56550663656658,-0.42709851836649787,0.0,
RL-02,CNYRUBF,TIME_15,BASE,2026-02,235,-151.60247567162028,-0.6451169177515756,0.0,
RL-02,CNYRUBF,TIME_15,BASE,2026-03,340,-199.21670449632683,-0.585931483812726,0.0,
RL-02,CNYRUBF,TIME_15,BASE,2026-04,285,-118.61871814204547,-0.4162060285685806,0.0,
RL-02,CNYRUBF,TIME_15,BASE,2026-05,93,-131.82052476065772,-1.417424997426427,0.0,
RL-02,CNYRUBF,TIME_15,GROSS,2026-01,198,6.361347668762734,0.03212801852910472,0.0,
RL-02,CNYRUBF,TIME_15,GROSS,2026-02,235,-19.831925372205788,-0.08439117179662037,0.0,
RL-02,CNYRUBF,TIME_15,GROSS,2026-03,340,-52.862979821894875,-0.15547935241733787,0.0,
RL-02,CNYRUBF,TIME_15,GROSS,2026-04,285,45.24547410495345,0.15875604949106475,0.0,
RL-02,CNYRUBF,TIME_15,GROSS,2026-05,93,-65.07010085500536,-0.6996785038172619,0.0,
RL-02,CNYRUBF,TIME_15,STRESS,2026-01,198,-175.49236094205742,-0.8863250552629163,0.0,
RL-02,CNYRUBF,TIME_15,STRESS,2026-02,235,-283.3730259712689,-1.205842663707527,0.0,
RL-02,CNYRUBF,TIME_15,STRESS,2026-03,340,-345.57042917101876,-1.0163836152088788,0.0,
RL-02,CNYRUBF,TIME_15,STRESS,2026-04,285,-282.4829103893355,-0.9911681066292473,0.0,
RL-02,CNYRUBF,TIME_15,STRESS,2026-05,93,-198.57094866642868,-2.1351714910368673,0.0,
RL-02,CNYRUBF,TIME_30,BASE,2026-01,140,6.75327719238072,0.04823769423129086,0.0,
RL-02,CNYRUBF,TIME_30,BASE,2026-02,174,-80.9073588590829,-0.46498482102921207,0.0,
RL-02,CNYRUBF,TIME_30,BASE,2026-03,248,-67.03477426609909,-0.27030150913749634,0.0,
RL-02,CNYRUBF,TIME_30,BASE,2026-04,205,-134.94118827101568,-0.6582496988830033,0.0,
RL-02,CNYRUBF,TIME_30,BASE,2026-05,69,-131.31147890758723,-1.9030649117041627,0.0,
RL-02,CNYRUBF,TIME_30,GROSS,2026-01,140,72.62853668500891,0.518775262035778,0.0,
RL-02,CNYRUBF,TIME_30,GROSS,2026-02,174,15.560281891616667,0.08942690742308429,0.0,
RL-02,CNYRUBF,TIME_30,GROSS,2026-03,248,43.31005016826769,0.17463729906559552,0.0,
RL-02,CNYRUBF,TIME_30,GROSS,2026-04,205,-17.326311406840293,-0.08451859222848923,0.0,
RL-02,CNYRUBF,TIME_30,GROSS,2026-05,69,-82.5179720467448,-1.1959126383586203,0.0,
RL-02,CNYRUBF,TIME_30,STRESS,2026-01,140,-59.121982300364486,-0.42229987357403204,0.0,
RL-02,CNYRUBF,TIME_30,STRESS,2026-02,174,-177.37499960995385,-1.0193965494824935,0.0,
RL-02,CNYRUBF,TIME_30,STRESS,2026-03,248,-177.37959870066186,-0.7152403173413785,0.0,
RL-02,CNYRUBF,TIME_30,STRESS,2026-04,205,-252.55606513540002,-1.2319808055385366,0.0,
RL-02,CNYRUBF,TIME_30,STRESS,2026-05,69,-180.10498576851631,-2.6102171850509612,0.0,
RL-02,CNYRUBF,TIME_60,BASE,2026-01,103,-5.887525800125832,-0.05716044466141585,0.0,
RL-02,CNYRUBF,TIME_60,BASE,2026-02,122,-65.20102868106098,-0.5344346613201719,0.0,
RL-02,CNYRUBF,TIME_60,BASE,2026-03,168,-14.149349678191399,-0.08422231951304404,0.0,
RL-02,CNYRUBF,TIME_60,BASE,2026-04,145,-131.4266715027134,-0.9063908379497475,0.0,
RL-02,CNYRUBF,TIME_60,BASE,2026-05,50,-87.88646826026027,-1.7577293652052055,0.0,
RL-02,CNYRUBF,TIME_60,GROSS,2026-01,103,43.53107482847926,0.422631794451255,0.0,
RL-02,CNYRUBF,TIME_60,GROSS,2026-02,122,2.441782095008264,0.02001460733613331,0.0,
RL-02,CNYRUBF,TIME_60,GROSS,2026-03,168,59.08427688579181,0.3516921243201893,0.0,
RL-02,CNYRUBF,TIME_60,GROSS,2026-04,145,-48.208426509943514,-0.3324719069651277,0.0,
RL-02,CNYRUBF,TIME_60,GROSS,2026-05,50,-54.05518366458671,-1.081103673291734,0.0,
RL-02,CNYRUBF,TIME_60,STRESS,2026-01,103,-55.30612642881871,-0.5369526837749389,0.0,
RL-02,CNYRUBF,TIME_60,STRESS,2026-02,122,-132.84383945725037,-1.088883929977462,0.0,
RL-02,CNYRUBF,TIME_60,STRESS,2026-03,168,-87.38297624230468,-0.5201367633470516,0.0,
RL-02,CNYRUBF,TIME_60,STRESS,2026-04,145,-214.64491649563112,-1.480309768935387,0.0,
RL-02,CNYRUBF,TIME_60,STRESS,2026-05,50,-121.71775285599394,-2.4343550571198787,0.0,
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-01,1334,-974.3795432272357,-0.7304194476965785,-1948.7590864544713,-1.460838895393157
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-02,1145,-926.5960787112512,-0.8092542172150665,-1853.1921574225023,-1.618508434430133
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-03,2073,-1228.5254251392232,-0.5926316570859735,-2457.0508502784464,-1.185263314171947
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-04,1509,-1098.711582506004,-0.7281057538144494,-2197.423165012008,-1.4562115076288988
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-05,465,-405.7357941396816,-0.8725500949240464,-811.4715882793632,-1.745100189848093
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-01,1334,-97.7613929948928,-0.07328440254489715,-195.5227859897856,-0.1465688050897943
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-02,1145,-111.70876806198689,-0.09756224284889685,-223.41753612397378,-0.1951244856977937
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-03,2073,-132.31248260415308,-0.0638265714443575,-264.62496520830615,-0.127653142888715
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-04,1509,-89.79074384422448,-0.05950347504587441,-179.58148768844896,-0.11900695009174882
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-05,465,-36.461054231132536,-0.07841086931426351,-72.92210846226507,-0.15682173862852702
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-01,1334,-1850.9976934583328,-1.387554492847326,-3701.9953869166657,-2.775108985694652
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-02,1145,-1741.4833893593573,-1.5209461915802247,-3482.9667787187145,-3.0418923831604494
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-03,2073,-2324.738367672736,-1.1214367427268384,-4649.476735345472,-2.2428734854536767
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-04,1509,-2107.63242116635,-1.3967080325820742,-4215.2648423327,-2.7934160651641484
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-05,465,-775.0105340477058,-1.6666893205327007,-1550.0210680954117,-3.3333786410654014
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-01,1331,-935.51772819024,-0.7028683156951465,-1871.03545638048,-1.405736631390293
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-02,1140,-891.7926190697975,-0.7822742272542084,-1783.585238139595,-1.5645484545084167
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-03,2063,-1167.9262572908578,-0.5661300326179631,-2335.8525145817157,-1.1322600652359263
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-04,1499,-1047.1330306440652,-0.6985543900227253,-2094.2660612881305,-1.3971087800454507
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-05,464,-381.4044649850264,-0.8219923814332465,-762.8089299700528,-1.643984762866493
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-01,1331,-60.676002137004375,-0.045586778465067146,-121.35200427400875,-0.09117355693013429
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-02,1140,-78.93568263525611,-0.06924182687303168,-157.87136527051223,-0.13848365374606336
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-03,2063,-75.27227417259243,-0.036486802798154354,-150.54454834518486,-0.07297360559630871
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-04,1499,-43.19017399044594,-0.028812657765474276,-86.38034798089188,-0.05762531553094855
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-05,464,-12.739265639463524,-0.027455313878154145,-25.478531278927047,-0.05491062775630829
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-01,1331,-1810.3594542422325,-1.360149852924292,-3620.718908484465,-2.720299705848584
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-02,1140,-1704.6495555031838,-1.4953066276343718,-3409.2991110063676,-2.9906132552687437
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-03,2063,-2260.5802404075707,-1.0957732624370193,-4521.160480815141,-2.1915465248740387
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-04,1499,-2051.075887296258,-1.3682961222790246,-4102.151774592516,-2.7365922445580493
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-05,464,-750.0696643300653,-1.6165294489872097,-1500.1393286601306,-3.2330588979744195
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-01,1321,-934.3638252712933,-0.7073155376769821,-1868.7276505425866,-1.4146310753539642
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-02,1126,-880.5325817966142,-0.7820005166932631,-1761.0651635932284,-1.5640010333865262
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-03,2040,-1118.7082038787053,-0.5483863744503458,-2237.4164077574105,-1.0967727489006915
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-04,1490,-1040.6627573675328,-0.698431380783579,-2081.3255147350656,-1.396862761567158
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-05,464,-384.0024700954793,-0.8275915303781881,-768.0049401909586,-1.6551830607563762
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-01,1321,-64.62591518048093,-0.04892196455751774,-129.25183036096186,-0.09784392911503548
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-02,1126,-71.68270107515762,-0.06366136862802631,-143.36540215031525,-0.12732273725605261
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-03,2040,-33.58327138813621,-0.016462387935360888,-67.16654277627242,-0.032924775870721776
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-04,1490,-40.400657322182674,-0.027114535115558842,-80.80131464436535,-0.054229070231117685
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-05,464,-15.337270749916428,-0.03305446282309575,-30.674541499832856,-0.0661089256461915
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-01,1321,-1804.1017353608697,-1.3657091107955108,-3608.2034707217394,-2.7314182215910217
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-02,1126,-1689.3824625169214,-1.500339664757479,-3378.7649250338427,-3.000679329514958
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-03,2040,-2203.8331363677325,-1.0803103609645748,-4407.666272735465,-2.1606207219291496
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-04,1490,-2040.9248574114615,-1.3697482264506453,-4081.849714822923,-2.7394964529012906
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-05,464,-752.6676694405182,-1.6221285979321514,-1505.3353388810365,-3.2442571958643027
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-01,1224,-915.2293188191584,-0.7477363715842797,-915.2293188191584,-0.7477363715842797
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-02,1033,-843.5517268128065,-0.8166038013676733,-843.5517268128065,-0.8166038013676733
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-03,1835,-1107.1745734442982,-0.6033648901603805,-1107.1745734442982,-0.6033648901603805
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-04,1389,-1050.503205641799,-0.7563018039177819,-1050.503205641799,-0.7563018039177819
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-05,436,-373.39246388686803,-0.8564047336854771,-373.39246388686803,-0.8564047336854771
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-01,1224,-96.68749703022752,-0.07899305312927085,-96.68749703022752,-0.07899305312927085
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-02,1033,-94.47481532155791,-0.09145674280886536,-94.47481532155791,-0.09145674280886536
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-03,1835,-111.39719009561598,-0.060706915583441955,-111.39719009561598,-0.060706915583441955
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-04,1389,-109.25346484122149,-0.07865620218950431,-109.25346484122149,-0.07865620218950431
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-05,436,-25.400451498542097,-0.058257916281059856,-25.400451498542097,-0.058257916281059856
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-01,1224,-1733.7711406069259,-1.416479690038338,-1733.7711406069259,-1.416479690038338
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-02,1033,-1592.6286383029906,-1.5417508599254508,-1592.6286383029906,-1.5417508599254508
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-03,1835,-2102.9519567915654,-1.1460228647365478,-2102.9519567915654,-1.1460228647365478
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-04,1389,-1991.752946441039,-1.4339474056450965,-1991.752946441039,-1.4339474056450965
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-05,436,-721.3844762746995,-1.6545515510887603,-721.3844762746995,-1.6545515510887603
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-01,1172,-843.9553457281302,-0.7200984178567663,-843.9553457281302,-0.7200984178567663
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-02,992,-778.9526830243767,-0.7852345595003798,-778.9526830243767,-0.7852345595003798
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-03,1707,-1056.9496274760434,-0.619185487683681,-1056.9496274760434,-0.619185487683681
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-04,1319,-968.6866853694996,-0.7344099206743743,-968.6866853694996,-0.7344099206743743
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-05,426,-366.14998731008257,-0.8595070124649825,-366.14998731008257,-0.8595070124649825
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-01,1172,-55.379288907845705,-0.04725195299304241,-55.379288907845705,-0.04725195299304241
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-02,992,-56.30382101883225,-0.05675788409156477,-56.30382101883225,-0.05675788409156477
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-03,1707,-110.14977280728313,-0.06452827932471185,-110.14977280728313,-0.06452827932471185
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-04,1319,-67.64050580008764,-0.05128165716458502,-67.64050580008764,-0.05128165716458502
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-05,426,-24.383535725617783,-0.05723834677375066,-24.383535725617783,-0.05723834677375066
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-01,1172,-1632.531402547294,-1.392944882719534,-1632.531402547294,-1.392944882719534
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-02,992,-1501.6015450288944,-1.5137112349081596,-1501.6015450288944,-1.5137112349081596
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-03,1707,-2003.7494821434582,-1.1738426960418618,-2003.7494821434582,-1.1738426960418618
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-04,1319,-1869.7328649376311,-1.4175381841831927,-1869.7328649376311,-1.4175381841831927
RL-02,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-05,426,-707.9164388940617,-1.6617756781550743,-707.9164388940617,-1.6617756781550743
RL-02,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2026-01,1084,-833.8043071293922,-0.7691921652485169,-833.8043071293922,-0.7691921652485169
RL-02,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2026-02,938,-676.6743484895834,-0.721401224402541,-676.6743484895834,-0.721401224402541
RL-02,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2026-03,1578,-992.0738030067437,-0.6286906229447045,-992.0738030067437,-0.6286906229447045
RL-02,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2026-04,1243,-960.9619751277412,-0.7730989341333396,-960.9619751277412,-0.7730989341333396
