level_family_id,level_snapshot_id,snapshot_version,instrument,level_type,anchor_price,level_price,valid_from,valid_trading_date,first_touch,last_touch,touch_count,touch_times,tolerance_ticks,min_touches,round_confluence,historical,mirror,source_pivot_ids,source_sides,known_index,level_id,price,known_time
CNYRUBF-L29,CNYRUBF-L29-V1,1,CNYRUBF,EL,11.312,11.312,2026-01-06 19:20:00+03:00,2026-01-06,2026-01-06 18:05:00+03:00,2026-01-06 19:10:00+03:00,2,2026-01-06 18:05:00+03:00|2026-01-06 19:10:00+03:00,2,2,False,False,False,74|77,LOW|LOW,267,CNYRUBF-L29-V1,11.312,2026-01-06 19:20:00+03:00
CNYRUBF-L28,CNYRUBF-L28-V2,2,CNYRUBF,EL,11.318,11.318,2026-01-08 09:10:00+03:00,2026-01-08,2026-01-06 17:50:00+03:00,2026-01-06 23:50:00+03:00,3,2026-01-06 17:50:00+03:00|2026-01-06 18:25:00+03:00|2026-01-06 23:50:00+03:00,2,2,False,True,False,73|75|82,LOW|LOW|LOW,290,CNYRUBF-L28-V2,11.318,2026-01-08 09:10:00+03:00
CNYRUBF-L25,CNYRUBF-L25-V3,3,CNYRUBF,MIRROR,11.368,11.368,2026-01-08 09:15:00+03:00,2026-01-08,2026-01-06 15:25:00+03:00,2026-01-08 09:05:00+03:00,4,2026-01-06 15:25:00+03:00|2026-01-06 15:45:00+03:00|2026-01-06 16:35:00+03:00|2026-01-08 09:05:00+03:00,2,2,False,True,True,65|66|69|83,LOW|LOW|LOW|HIGH,291,CNYRUBF-L25-V3,11.368,2026-01-08 09:15:00+03:00
CNYRUBF-L33,CNYRUBF-L33-V1,1,CNYRUBF,MIRROR,11.331,11.332,2026-01-08 09:30:00+03:00,2026-01-08,2026-01-06 20:40:00+03:00,2026-01-08 09:20:00+03:00,2,2026-01-06 20:40:00+03:00|2026-01-08 09:20:00+03:00,2,2,False,True,True,80|84,HIGH|LOW,294,CNYRUBF-L33-V1,11.332,2026-01-08 09:30:00+03:00
CNYRUBF-L25,CNYRUBF-L25-V4,4,CNYRUBF,MIRROR,11.368,11.368,2026-01-08 10:15:00+03:00,2026-01-08,2026-01-06 15:25:00+03:00,2026-01-08 10:05:00+03:00,5,2026-01-06 15:25:00+03:00|2026-01-06 15:45:00+03:00|2026-01-06 16:35:00+03:00|2026-01-08 09:05:00+03:00|2026-01-08 10:05:00+03:00,2,2,False,True,True,65|66|69|83|87,LOW|LOW|LOW|HIGH|HIGH,303,CNYRUBF-L25-V4,11.368,2026-01-08 10:15:00+03:00
CNYRUBF-L18,CNYRUBF-L18-V1,1,CNYRUBF,MIRROR,11.413,11.414,2026-01-08 11:20:00+03:00,2026-01-08,2026-01-05 20:00:00+03:00,2026-01-08 11:10:00+03:00,2,2026-01-05 20:00:00+03:00|2026-01-08 11:10:00+03:00,2,2,False,True,True,36|89,LOW|HIGH,316,CNYRUBF-L18-V1,11.414,2026-01-08 11:20:00+03:00
CNYRUBF-L13,CNYRUBF-L13-V2,2,CNYRUBF,EL,11.38,11.38,2026-01-08 11:30:00+03:00,2026-01-08,2026-01-05 15:00:00+03:00,2026-01-08 11:20:00+03:00,3,2026-01-05 15:00:00+03:00|2026-01-06 13:05:00+03:00|2026-01-08 11:20:00+03:00,2,2,False,True,False,17|58|90,LOW|LOW|LOW,318,CNYRUBF-L13-V2,11.38,2026-01-08 11:30:00+03:00
CNYRUBF-L15,CNYRUBF-L15-V4,4,CNYRUBF,MIRROR,11.407,11.406,2026-01-08 11:55:00+03:00,2026-01-08,2026-01-05 16:15:00+03:00,2026-01-08 11:45:00+03:00,5,2026-01-05 16:15:00+03:00|2026-01-05 16:50:00+03:00|2026-01-05 20:15:00+03:00|2026-01-06 14:50:00+03:00|2026-01-08 11:45:00+03:00,2,2,False,True,True,21|23|37|64|91,HIGH|HIGH|LOW|HIGH|HIGH,323,CNYRUBF-L15-V4,11.406,2026-01-08 11:55:00+03:00
CNYRUBF-L15,CNYRUBF-L15-V5,5,CNYRUBF,MIRROR,11.407,11.407,2026-01-08 12:15:00+03:00,2026-01-08,2026-01-05 16:15:00+03:00,2026-01-08 12:05:00+03:00,6,2026-01-05 16:15:00+03:00|2026-01-05 16:50:00+03:00|2026-01-05 20:15:00+03:00|2026-01-06 14:50:00+03:00|2026-01-08 11:45:00+03:00|2026-01-08 12:05:00+03:00,2,2,False,True,True,21|23|37|64|91|92,HIGH|HIGH|LOW|HIGH|HIGH|HIGH,327,CNYRUBF-L15-V5,11.407,2026-01-08 12:15:00+03:00
CNYRUBF-L25,CNYRUBF-L25-V5,5,CNYRUBF,MIRROR,11.368,11.369,2026-01-08 12:20:00+03:00,2026-01-08,2026-01-06 15:25:00+03:00,2026-01-08 12:10:00+03:00,6,2026-01-06 15:25:00+03:00|2026-01-06 15:45:00+03:00|2026-01-06 16:35:00+03:00|2026-01-08 09:05:00+03:00|2026-01-08 10:05:00+03:00|2026-01-08 12:10:00+03:00,2,2,False,True,True,65|66|69|83|87|93,LOW|LOW|LOW|HIGH|HIGH|LOW,328,CNYRUBF-L25-V5,11.369,2026-01-08 12:20:00+03:00
CNYRUBF-L10,CNYRUBF-L10-V3,3,CNYRUBF,MIRROR,11.372,11.372,2026-01-08 12:35:00+03:00,2026-01-08,2026-01-05 13:05:00+03:00,2026-01-08 12:25:00+03:00,4,2026-01-05 13:05:00+03:00|2026-01-06 17:20:00+03:00|2026-01-06 17:35:00+03:00|2026-01-08 12:25:00+03:00,2,2,False,True,True,10|71|72|94,LOW|HIGH|HIGH|LOW,331,CNYRUBF-L10-V3,11.372,2026-01-08 12:35:00+03:00
CNYRUBF-L17,CNYRUBF-L17-V2,2,CNYRUBF,MIRROR,11.392,11.391,2026-01-08 13:00:00+03:00,2026-01-08,2026-01-05 17:45:00+03:00,2026-01-08 12:50:00+03:00,3,2026-01-05 17:45:00+03:00|2026-01-06 12:40:00+03:00|2026-01-08 12:50:00+03:00,2,2,False,True,True,28|57|95,LOW|HIGH|LOW,336,CNYRUBF-L17-V2,11.391,2026-01-08 13:00:00+03:00
CNYRUBF-L11,CNYRUBF-L11-V9,9,CNYRUBF,MIRROR,11.409,11.41,2026-01-08 13:15:00+03:00,2026-01-08,2026-01-05 13:20:00+03:00,2026-01-08 13:05:00+03:00,10,2026-01-05 13:20:00+03:00|2026-01-05 13:35:00+03:00|2026-01-05 14:10:00+03:00|2026-01-05 14:35:00+03:00|2026-01-05 15:50:00+03:00|2026-01-05 19:35:00+03:00|2026-01-05 21:20:00+03:00|2026-01-05 21:45:00+03:00|2026-01-06 09:15:00+03:00|2026-01-08 13:05:00+03:00,2,2,False,True,True,11|12|14|16|19|34|39|40|47|96,HIGH|HIGH|HIGH|HIGH|HIGH|LOW|LOW|LOW|LOW|HIGH,339,CNYRUBF-L11-V9,11.41,2026-01-08 13:15:00+03:00
CNYRUBF-L14,CNYRUBF-L14-V2,2,CNYRUBF,EL,11.395,11.395,2026-01-08 13:20:00+03:00,2026-01-08,2026-01-05 16:05:00+03:00,2026-01-08 13:10:00+03:00,3,2026-01-05 16:05:00+03:00|2026-01-05 17:20:00+03:00|2026-01-08 13:10:00+03:00,2,2,False,True,False,20|26|97,LOW|LOW|LOW,340,CNYRUBF-L14-V2,11.395,2026-01-08 13:20:00+03:00
CNYRUBF-L16,CNYRUBF-L16-V4,4,CNYRUBF,EH,11.404,11.404,2026-01-08 13:30:00+03:00,2026-01-08,2026-01-05 17:10:00+03:00,2026-01-08 13:20:00+03:00,5,2026-01-05 17:10:00+03:00|2026-01-05 17:35:00+03:00|2026-01-05 18:30:00+03:00|2026-01-06 14:25:00+03:00|2026-01-08 13:20:00+03:00,2,2,False,True,False,25|27|31|62|98,HIGH|HIGH|HIGH|HIGH|HIGH,342,CNYRUBF-L16-V4,11.404,2026-01-08 13:30:00+03:00
CNYRUBF-L10,CNYRUBF-L10-V4,4,CNYRUBF,MIRROR,11.372,11.372,2026-01-08 13:55:00+03:00,2026-01-08,2026-01-05 13:05:00+03:00,2026-01-08 13:45:00+03:00,5,2026-01-05 13:05:00+03:00|2026-01-06 17:20:00+03:00|2026-01-06 17:35:00+03:00|2026-01-08 12:25:00+03:00|2026-01-08 13:45:00+03:00,2,2,False,True,True,10|71|72|94|99,LOW|HIGH|HIGH|LOW|LOW,346,CNYRUBF-L10-V4,11.372,2026-01-08 13:55:00+03:00
CNYRUBF-L13,CNYRUBF-L13-V3,3,CNYRUBF,MIRROR,11.38,11.38,2026-01-08 14:25:00+03:00,2026-01-08,2026-01-05 15:00:00+03:00,2026-01-08 14:10:00+03:00,4,2026-01-05 15:00:00+03:00|2026-01-06 13:05:00+03:00|2026-01-08 11:20:00+03:00|2026-01-08 14:10:00+03:00,2,2,False,True,True,17|58|90|101,LOW|LOW|LOW|HIGH,350,CNYRUBF-L13-V3,11.38,2026-01-08 14:25:00+03:00
CNYRUBF-L23,CNYRUBF-L23-V2,2,CNYRUBF,MIRROR,11.378,11.378,2026-01-08 15:00:00+03:00,2026-01-08,2026-01-06 11:20:00+03:00,2026-01-08 14:50:00+03:00,3,2026-01-06 11:20:00+03:00|2026-01-06 12:35:00+03:00|2026-01-08 14:50:00+03:00,2,2,False,True,True,52|56|103,LOW|LOW|HIGH,357,CNYRUBF-L23-V2,11.378,2026-01-08 15:00:00+03:00
CNYRUBF-L12,CNYRUBF-L12-V3,3,CNYRUBF,MIRROR,11.388,11.388,2026-01-08 15:20:00+03:00,2026-01-08,2026-01-05 14:20:00+03:00,2026-01-08 15:10:00+03:00,4,2026-01-05 14:20:00+03:00|2026-01-05 18:20:00+03:00|2026-01-06 14:35:00+03:00|2026-01-08 15:10:00+03:00,2,2,False,True,True,15|30|63|104,LOW|LOW|LOW|HIGH,361,CNYRUBF-L12-V3,11.388,2026-01-08 15:20:00+03:00
CNYRUBF-L39,CNYRUBF-L39-V1,1,CNYRUBF,EL,11.346,11.346,2026-01-08 15:25:00+03:00,2026-01-08,2026-01-08 14:35:00+03:00,2026-01-08 15:15:00+03:00,2,2026-01-08 14:35:00+03:00|2026-01-08 15:15:00+03:00,2,2,False,False,False,102|105,LOW|LOW,362,CNYRUBF-L39-V1,11.346,2026-01-08 15:25:00+03:00
CNYRUBF-L38,CNYRUBF-L38-V1,1,CNYRUBF,EL,11.366,11.365,2026-01-08 15:55:00+03:00,2026-01-08,2026-01-08 14:00:00+03:00,2026-01-08 15:45:00+03:00,2,2026-01-08 14:00:00+03:00|2026-01-08 15:45:00+03:00,2,2,False,False,False,100|106,LOW|LOW,368,CNYRUBF-L38-V1,11.365,2026-01-08 15:55:00+03:00
CNYRUBF-L10,CNYRUBF-L10-V5,5,CNYRUBF,MIRROR,11.372,11.372,2026-01-08 16:00:00+03:00,2026-01-08,2026-01-05 13:05:00+03:00,2026-01-08 15:50:00+03:00,6,2026-01-05 13:05:00+03:00|2026-01-06 17:20:00+03:00|2026-01-06 17:35:00+03:00|2026-01-08 12:25:00+03:00|2026-01-08 13:45:00+03:00|2026-01-08 15:50:00+03:00,2,2,False,True,True,10|71|72|94|99|107,LOW|HIGH|HIGH|LOW|LOW|HIGH,369,CNYRUBF-L10-V5,11.372,2026-01-08 16:00:00+03:00
CNYRUBF-L22,CNYRUBF-L22-V1,1,CNYRUBF,EL,11.352,11.353,2026-01-08 16:15:00+03:00,2026-01-08,2026-01-06 10:50:00+03:00,2026-01-08 16:05:00+03:00,2,2026-01-06 10:50:00+03:00|2026-01-08 16:05:00+03:00,2,2,False,True,False,49|108,LOW|LOW,372,CNYRUBF-L22-V1,11.353,2026-01-08 16:15:00+03:00
CNYRUBF-L41,CNYRUBF-L41-V1,1,CNYRUBF,EL,11.301,11.301,2026-01-08 17:30:00+03:00,2026-01-08,2026-01-08 17:05:00+03:00,2026-01-08 17:20:00+03:00,2,2026-01-08 17:05:00+03:00|2026-01-08 17:20:00+03:00,2,2,True,False,False,110|111,LOW|LOW,387,CNYRUBF-L41-V1,11.301,2026-01-08 17:30:00+03:00
CNYRUBF-L28,CNYRUBF-L28-V3,3,CNYRUBF,MIRROR,11.318,11.318,2026-01-08 17:40:00+03:00,2026-01-08,2026-01-06 17:50:00+03:00,2026-01-08 17:30:00+03:00,4,2026-01-06 17:50:00+03:00|2026-01-06 18:25:00+03:00|2026-01-06 23:50:00+03:00|2026-01-08 17:30:00+03:00,2,2,False,True,True,73|75|82|112,LOW|LOW|LOW|HIGH,389,CNYRUBF-L28-V3,11.318,2026-01-08 17:40:00+03:00
CNYRUBF-L34,CNYRUBF-L34-V1,1,CNYRUBF,MIRROR,11.324,11.325,2026-01-08 18:10:00+03:00,2026-01-08,2026-01-06 22:10:00+03:00,2026-01-08 18:00:00+03:00,2,2026-01-06 22:10:00+03:00|2026-01-08 18:00:00+03:00,2,2,False,True,True,81|113,LOW|HIGH,395,CNYRUBF-L34-V1,11.325,2026-01-08 18:10:00+03:00
CNYRUBF-L41,CNYRUBF-L41-V2,2,CNYRUBF,EL,11.301,11.301,2026-01-08 18:15:00+03:00,2026-01-08,2026-01-08 17:05:00+03:00,2026-01-08 18:05:00+03:00,3,2026-01-08 17:05:00+03:00|2026-01-08 17:20:00+03:00|2026-01-08 18:05:00+03:00,2,2,True,False,False,110|111|114,LOW|LOW|LOW,396,CNYRUBF-L41-V2,11.301,2026-01-08 18:15:00+03:00
CNYRUBF-L28,CNYRUBF-L28-V4,4,CNYRUBF,MIRROR,11.318,11.318,2026-01-08 18:40:00+03:00,2026-01-08,2026-01-06 17:50:00+03:00,2026-01-08 18:30:00+03:00,5,2026-01-06 17:50:00+03:00|2026-01-06 18:25:00+03:00|2026-01-06 23:50:00+03:00|2026-01-08 17:30:00+03:00|2026-01-08 18:30:00+03:00,2,2,False,True,True,73|75|82|112|115,LOW|LOW|LOW|HIGH|HIGH,400,CNYRUBF-L28-V4,11.318,2026-01-08 18:40:00+03:00
CNYRUBF-L33,CNYRUBF-L33-V2,2,CNYRUBF,MIRROR,11.331,11.331,2026-01-08 19:35:00+03:00,2026-01-08,2026-01-06 20:40:00+03:00,2026-01-08 19:20:00+03:00,3,2026-01-06 20:40:00+03:00|2026-01-08 09:20:00+03:00|2026-01-08 19:20:00+03:00,2,2,False,True,True,80|84|116,HIGH|LOW|HIGH,406,CNYRUBF-L33-V2,11.331,2026-01-08 19:35:00+03:00
CNYRUBF-L36,CNYRUBF-L36-V1,1,CNYRUBF,MIRROR,11.337,11.337,2026-01-08 20:05:00+03:00,2026-01-08,2026-01-08 09:40:00+03:00,2026-01-08 19:55:00+03:00,2,2026-01-08 09:40:00+03:00|2026-01-08 19:55:00+03:00,2,2,False,False,True,86|117,LOW|HIGH,411,CNYRUBF-L36-V1,11.337,2026-01-08 20:05:00+03:00
CNYRUBF-L34,CNYRUBF-L34-V2,2,CNYRUBF,MIRROR,11.324,11.324,2026-01-08 22:05:00+03:00,2026-01-08,2026-01-06 22:10:00+03:00,2026-01-08 21:20:00+03:00,3,2026-01-06 22:10:00+03:00|2026-01-08 18:00:00+03:00|2026-01-08 21:20:00+03:00,2,2,False,True,True,81|113|118,LOW|HIGH|LOW,418,CNYRUBF-L34-V2,11.324,2026-01-08 22:05:00+03:00
CNYRUBF-L33,CNYRUBF-L33-V3,3,CNYRUBF,MIRROR,11.331,11.331,2026-01-08 23:00:00+03:00,2026-01-08,2026-01-06 20:40:00+03:00,2026-01-08 22:05:00+03:00,4,2026-01-06 20:40:00+03:00|2026-01-08 09:20:00+03:00|2026-01-08 19:20:00+03:00|2026-01-08 22:05:00+03:00,2,2,False,True,True,80|84|116|119,HIGH|LOW|HIGH|HIGH,420,CNYRUBF-L33-V3,11.331,2026-01-08 23:00:00+03:00
CNYRUBF-L34,CNYRUBF-L34-V3,3,CNYRUBF,MIRROR,11.324,11.324,2026-01-08 23:05:00+03:00,2026-01-08,2026-01-06 22:10:00+03:00,2026-01-08 22:55:00+03:00,4,2026-01-06 22:10:00+03:00|2026-01-08 18:00:00+03:00|2026-01-08 21:20:00+03:00|2026-01-08 22:55:00+03:00,2,2,False,True,True,81|113|118|120,LOW|HIGH|LOW|LOW,421,CNYRUBF-L34-V3,11.324,2026-01-08 23:05:00+03:00
CNYRUBF-L33,CNYRUBF-L33-V4,4,CNYRUBF,MIRROR,11.331,11.331,2026-01-08 23:50:00+03:00,2026-01-08,2026-01-06 20:40:00+03:00,2026-01-08 23:35:00+03:00,5,2026-01-06 20:40:00+03:00|2026-01-08 09:20:00+03:00|2026-01-08 19:20:00+03:00|2026-01-08 22:05:00+03:00|2026-01-08 23:35:00+03:00,2,2,False,True,True,80|84|116|119|121,HIGH|LOW|HIGH|HIGH|HIGH,424,CNYRUBF-L33-V4,11.331,2026-01-08 23:50:00+03:00
CNYRUBF-L36,CNYRUBF-L36-V2,2,CNYRUBF,MIRROR,11.337,11.337,2026-01-09 09:15:00+03:00,2026-01-09,2026-01-08 09:40:00+03:00,2026-01-09 09:05:00+03:00,3,2026-01-08 09:40:00+03:00|2026-01-08 19:55:00+03:00|2026-01-09 09:05:00+03:00,2,2,False,True,True,86|117|122,LOW|HIGH|HIGH,427,CNYRUBF-L36-V2,11.337,2026-01-09 09:15:00+03:00
CNYRUBF-L29,CNYRUBF-L29-V2,2,CNYRUBF,EL,11.312,11.312,2026-01-09 09:40:00+03:00,2026-01-09,2026-01-06 18:05:00+03:00,2026-01-09 09:30:00+03:00,3,2026-01-06 18:05:00+03:00|2026-01-06 19:10:00+03:00|2026-01-09 09:30:00+03:00,2,2,False,True,False,74|77|123,LOW|LOW|LOW,430,CNYRUBF-L29-V2,11.312,2026-01-09 09:40:00+03:00
CNYRUBF-L39,CNYRUBF-L39-V2,2,CNYRUBF,MIRROR,11.346,11.346,2026-01-09 10:00:00+03:00,2026-01-09,2026-01-08 14:35:00+03:00,2026-01-09 09:50:00+03:00,3,2026-01-08 14:35:00+03:00|2026-01-08 15:15:00+03:00|2026-01-09 09:50:00+03:00,2,2,False,True,True,102|105|124,LOW|LOW|HIGH,434,CNYRUBF-L39-V2,11.346,2026-01-09 10:00:00+03:00
CNYRUBF-L33,CNYRUBF-L33-V5,5,CNYRUBF,MIRROR,11.331,11.331,2026-01-09 10:20:00+03:00,2026-01-09,2026-01-06 20:40:00+03:00,2026-01-09 10:10:00+03:00,6,2026-01-06 20:40:00+03:00|2026-01-08 09:20:00+03:00|2026-01-08 19:20:00+03:00|2026-01-08 22:05:00+03:00|2026-01-08 23:35:00+03:00|2026-01-09 10:10:00+03:00,2,2,False,True,True,80|84|116|119|121|125,HIGH|LOW|HIGH|HIGH|HIGH|HIGH,438,CNYRUBF-L33-V5,11.331,2026-01-09 10:20:00+03:00
CNYRUBF-L29,CNYRUBF-L29-V3,3,CNYRUBF,MIRROR,11.312,11.312,2026-01-09 11:00:00+03:00,2026-01-09,2026-01-06 18:05:00+03:00,2026-01-09 10:50:00+03:00,4,2026-01-06 18:05:00+03:00|2026-01-06 19:10:00+03:00|2026-01-09 09:30:00+03:00|2026-01-09 10:50:00+03:00,2,2,False,True,True,74|77|123|127,LOW|LOW|LOW|HIGH,446,CNYRUBF-L29-V3,11.312,2026-01-09 11:00:00+03:00
CNYRUBF-L42,CNYRUBF-L42-V1,1,CNYRUBF,MIRROR,11.255,11.255,2026-01-09 13:40:00+03:00,2026-01-09,2026-01-09 10:20:00+03:00,2026-01-09 13:25:00+03:00,2,2026-01-09 10:20:00+03:00|2026-01-09 13:25:00+03:00,2,2,False,False,True,126|133,LOW|HIGH,477,CNYRUBF-L42-V1,11.255,2026-01-09 13:40:00+03:00
CNYRUBF-L47,CNYRUBF-L47-V1,1,CNYRUBF,EL,11.235,11.235,2026-01-09 14:25:00+03:00,2026-01-09,2026-01-09 13:10:00+03:00,2026-01-09 14:15:00+03:00,2,2026-01-09 13:10:00+03:00|2026-01-09 14:15:00+03:00,2,2,False,False,False,132|136,LOW|LOW,485,CNYRUBF-L47-V1,11.235,2026-01-09 14:25:00+03:00
CNYRUBF-L44,CNYRUBF-L44-V1,1,CNYRUBF,MIRROR,11.24,11.24,2026-01-09 15:00:00+03:00,2026-01-09,2026-01-09 12:35:00+03:00,2026-01-09 14:50:00+03:00,2,2026-01-09 12:35:00+03:00|2026-01-09 14:50:00+03:00,2,2,False,False,True,129|138,HIGH|LOW,492,CNYRUBF-L44-V1,11.24,2026-01-09 15:00:00+03:00
CNYRUBF-L43,CNYRUBF-L43-V1,1,CNYRUBF,EL,11.219,11.219,2026-01-09 16:00:00+03:00,2026-01-09,2026-01-09 12:05:00+03:00,2026-01-09 15:50:00+03:00,2,2026-01-09 12:05:00+03:00|2026-01-09 15:50:00+03:00,2,2,False,False,False,128|139,LOW|LOW,499,CNYRUBF-L43-V1,11.219,2026-01-09 16:00:00+03:00
CNYRUBF-L46,CNYRUBF-L46-V1,1,CNYRUBF,EH,11.247,11.247,2026-01-09 16:10:00+03:00,2026-01-09,2026-01-09 13:00:00+03:00,2026-01-09 16:00:00+03:00,2,2026-01-09 13:00:00+03:00|2026-01-09 16:00:00+03:00,2,2,False,False,False,131|140,HIGH|HIGH,501,CNYRUBF-L46-V1,11.247,2026-01-09 16:10:00+03:00
CNYRUBF-L43,CNYRUBF-L43-V2,2,CNYRUBF,EL,11.219,11.219,2026-01-09 16:25:00+03:00,2026-01-09,2026-01-09 12:05:00+03:00,2026-01-09 16:15:00+03:00,3,2026-01-09 12:05:00+03:00|2026-01-09 15:50:00+03:00|2026-01-09 16:15:00+03:00,2,2,False,False,False,128|139|141,LOW|LOW|LOW,504,CNYRUBF-L43-V2,11.219,2026-01-09 16:25:00+03:00
CNYRUBF-L43,CNYRUBF-L43-V3,3,CNYRUBF,EL,11.219,11.219,2026-01-09 17:35:00+03:00,2026-01-09,2026-01-09 12:05:00+03:00,2026-01-09 17:15:00+03:00,4,2026-01-09 12:05:00+03:00|2026-01-09 15:50:00+03:00|2026-01-09 16:15:00+03:00|2026-01-09 17:15:00+03:00,2,2,False,False,False,128|139|141|144,LOW|LOW|LOW|LOW,513,CNYRUBF-L43-V3,11.219,2026-01-09 17:35:00+03:00
CNYRUBF-L43,CNYRUBF-L43-V4,4,CNYRUBF,EL,11.219,11.219,2026-01-09 18:20:00+03:00,2026-01-09,2026-01-09 12:05:00+03:00,2026-01-09 18:10:00+03:00,5,2026-01-09 12:05:00+03:00|2026-01-09 15:50:00+03:00|2026-01-09 16:15:00+03:00|2026-01-09 17:15:00+03:00|2026-01-09 18:10:00+03:00,2,2,False,False,False,128|139|141|144|146,LOW|LOW|LOW|LOW|LOW,519,CNYRUBF-L43-V4,11.219,2026-01-09 18:20:00+03:00
CNYRUBF-L52,CNYRUBF-L52-V1,1,CNYRUBF,MIRROR,11.225,11.226,2026-01-09 18:35:00+03:00,2026-01-09,2026-01-09 16:45:00+03:00,2026-01-09 18:25:00+03:00,2,2026-01-09 16:45:00+03:00|2026-01-09 18:25:00+03:00,2,2,False,False,True,143|147,LOW|HIGH,522,CNYRUBF-L52-V1,11.226,2026-01-09 18:35:00+03:00
CNYRUBF-L43,CNYRUBF-L43-V5,5,CNYRUBF,EL,11.219,11.218,2026-01-09 19:10:00+03:00,2026-01-09,2026-01-09 12:05:00+03:00,2026-01-09 18:45:00+03:00,6,2026-01-09 12:05:00+03:00|2026-01-09 15:50:00+03:00|2026-01-09 16:15:00+03:00|2026-01-09 17:15:00+03:00|2026-01-09 18:10:00+03:00|2026-01-09 18:45:00+03:00,2,2,False,False,False,128|139|141|144|146|148,LOW|LOW|LOW|LOW|LOW|LOW,526,CNYRUBF-L43-V5,11.218,2026-01-09 19:10:00+03:00
CNYRUBF-L51,CNYRUBF-L51-V1,1,CNYRUBF,EH,11.237,11.237,2026-01-09 19:40:00+03:00,2026-01-09,2026-01-09 16:40:00+03:00,2026-01-09 19:15:00+03:00,2,2026-01-09 16:40:00+03:00|2026-01-09 19:15:00+03:00,2,2,False,False,False,142|149,HIGH|HIGH,529,CNYRUBF-L51-V1,11.237,2026-01-09 19:40:00+03:00
CNYRUBF-L53,CNYRUBF-L53-V1,1,CNYRUBF,EH,11.232,11.233,2026-01-09 20:10:00+03:00,2026-01-09,2026-01-09 17:20:00+03:00,2026-01-09 20:00:00+03:00,2,2026-01-09 17:20:00+03:00|2026-01-09 20:00:00+03:00,2,2,False,False,False,145|151,HIGH|HIGH,534,CNYRUBF-L53-V1,11.233,2026-01-09 20:10:00+03:00
CNYRUBF-L54,CNYRUBF-L54-V1,1,CNYRUBF,EL,11.221,11.221,2026-01-09 20:15:00+03:00,2026-01-09,2026-01-09 19:40:00+03:00,2026-01-09 20:05:00+03:00,2,2026-01-09 19:40:00+03:00|2026-01-09 20:05:00+03:00,2,2,False,False,False,150|152,LOW|LOW,535,CNYRUBF-L54-V1,11.221,2026-01-09 20:15:00+03:00
CNYRUBF-L48,CNYRUBF-L48-V1,1,CNYRUBF,MIRROR,11.242,11.243,2026-01-09 20:45:00+03:00,2026-01-09,2026-01-09 13:45:00+03:00,2026-01-09 20:35:00+03:00,2,2026-01-09 13:45:00+03:00|2026-01-09 20:35:00+03:00,2,2,False,False,True,134|153,LOW|HIGH,539,CNYRUBF-L48-V1,11.243,2026-01-09 20:45:00+03:00
CNYRUBF-L46,CNYRUBF-L46-V2,2,CNYRUBF,EH,11.247,11.247,2026-01-09 21:15:00+03:00,2026-01-09,2026-01-09 13:00:00+03:00,2026-01-09 20:55:00+03:00,3,2026-01-09 13:00:00+03:00|2026-01-09 16:00:00+03:00|2026-01-09 20:55:00+03:00,2,2,False,False,False,131|140|154,HIGH|HIGH|HIGH,543,CNYRUBF-L46-V2,11.247,2026-01-09 21:15:00+03:00
CNYRUBF-L53,CNYRUBF-L53-V2,2,CNYRUBF,MIRROR,11.232,11.233,2026-01-09 21:30:00+03:00,2026-01-09,2026-01-09 17:20:00+03:00,2026-01-09 21:15:00+03:00,3,2026-01-09 17:20:00+03:00|2026-01-09 20:00:00+03:00|2026-01-09 21:15:00+03:00,2,2,False,False,True,145|151|155,HIGH|HIGH|LOW,545,CNYRUBF-L53-V2,11.233,2026-01-09 21:30:00+03:00
CNYRUBF-L46,CNYRUBF-L46-V3,3,CNYRUBF,EH,11.247,11.247,2026-01-09 22:15:00+03:00,2026-01-09,2026-01-09 13:00:00+03:00,2026-01-09 21:30:00+03:00,4,2026-01-09 13:00:00+03:00|2026-01-09 16:00:00+03:00|2026-01-09 20:55:00+03:00|2026-01-09 21:30:00+03:00,2,2,False,False,False,131|140|154|156,HIGH|HIGH|HIGH|HIGH,547,CNYRUBF-L46-V3,11.247,2026-01-09 22:15:00+03:00
CNYRUBF-L47,CNYRUBF-L47-V2,2,CNYRUBF,EL,11.235,11.235,2026-01-09 22:35:00+03:00,2026-01-09,2026-01-09 13:10:00+03:00,2026-01-09 22:10:00+03:00,3,2026-01-09 13:10:00+03:00|2026-01-09 14:15:00+03:00|2026-01-09 22:10:00+03:00,2,2,False,False,False,132|136|157,LOW|LOW|LOW,548,CNYRUBF-L47-V2,11.235,2026-01-09 22:35:00+03:00
CNYRUBF-L44,CNYRUBF-L44-V2,2,CNYRUBF,MIRROR,11.24,11.24,2026-01-09 22:50:00+03:00,2026-01-09,2026-01-09 12:35:00+03:00,2026-01-09 22:35:00+03:00,3,2026-01-09 12:35:00+03:00|2026-01-09 14:50:00+03:00|2026-01-09 22:35:00+03:00,2,2,False,False,True,129|138|158,HIGH|LOW|HIGH,550,CNYRUBF-L44-V2,11.24,2026-01-09 22:50:00+03:00
