trade_id,strategy_id,symbol,direction,excursion_time,reclaim_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,target_reference,target_at_entry,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,ADX_entry,BBW_entry,BBW_percentile_entry,EMA200_slope_ATR_entry,quantity
Si-000023,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,SHORT,2024-06-25T14:00:00+0300,2024-06-25T15:00:00+0300,2024-06-25T15:00:00+0300,87.06,87.44305103370267,0.3830510337026709,383.0510337026709,bollinger_middle_previous_bar,86.648,2024-06-25T18:00:00+0300,87.44305103370267,STOP,3,-1.0,0.005221236399409968,-1.00522123639941,1.0,0.2088494559763943,15.501778431803755,0.01688269791509599,20.0,0.1444909426622731,2592.776535509953
Si-000024,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,SHORT,2024-06-25T19:00:00+0300,2024-06-25T20:00:00+0300,2024-06-25T20:00:00+0300,87.72,87.91850846086558,0.1985084608655825,198.5084608655825,bollinger_middle_previous_bar,86.8535,2024-06-26T11:00:00+0300,87.91850846086558,STOP,5,-1.0,0.01007513730789679,-1.0100751373078969,1.0,0.5037568653948108,18.452921666310296,0.02349833387275722,37.0,0.02386095656309436,4952.847928740355
Si-000025,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-06-27T11:00:00+0300,2024-06-27T12:00:00+0300,2024-06-27T12:00:00+0300,86.09,85.27528795808976,0.8147120419102407,814.7120419102407,bollinger_middle_previous_bar,87.154,2024-06-27T21:00:00+0300,85.68,RANGE_FAILURE,9,-0.5032452927032685,0.0024548550863574274,-0.5057001477896259,0.6137137715893568,0.871473555656879,19.278879005614286,0.025677196873181513,41.0,0.14106882528212863,1194.5955012554389
CNY-000025,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,SHORT,2024-07-10T15:00:00+0300,2024-07-10T16:00:00+0300,2024-07-10T16:00:00+0300,11.969,12.008296978281436,0.03929697828143652,39.29697828143652,bollinger_middle_previous_bar,11.940650000000002,2024-07-11T11:00:00+0300,12.008296978281436,STOP,9,-1.0,0.05089449844403886,-1.050894498444039,1.0,0.2799197414421942,17.413625106700355,0.008548010394696519,14.000000000000002,0.15133193940539835,23379.29795795628
Si-000026,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-07-11T19:00:00+0300,2024-07-11T20:00:00+0300,2024-07-11T20:00:00+0300,88.0,87.89923944083179,0.10076055916820792,100.76055916820792,bollinger_middle_previous_bar,88.3315,2024-07-12T11:00:00+0300,88.232,MIDDLE_BAND_TARGET,5,2.302488214785535,0.019849036334358118,2.282639178451177,0.2977355450153831,2.302488214785535,18.180710128507336,0.009069547178977797,7.000000000000001,0.1325374779648879,9610.20477271192
CNY-000026,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,SHORT,2024-07-15T11:00:00+0300,2024-07-15T12:00:00+0300,2024-07-15T12:00:00+0300,11.956,11.987130355224288,0.03113035522428831,31.13035522428831,bollinger_middle_previous_bar,11.96465,2024-07-15T13:00:00+0300,11.96465,MIDDLE_BAND_TARGET,1,-0.27786383861281205,0.0642459742457283,-0.34210981285854036,0.0,0.0,11.347642165954468,0.0029455594483753316,5.0,0.2003350473402723,29202.39149021065
Si-000027,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-07-17T12:00:00+0300,2024-07-17T13:00:00+0300,2024-07-17T13:00:00+0300,88.38,88.18143474315552,0.1985652568444749,198.5652568444749,bollinger_middle_previous_bar,88.441,2024-07-17T18:00:00+0300,88.18143474315552,STOP,5,-1.0,0.010072255498183596,-1.0100722554981836,1.0,0.10072255498188748,10.249460052379321,0.003947801736960101,2.0,0.20369946540071995,4987.947505702984
Si-000028,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,SHORT,2024-07-19T13:00:00+0300,2024-07-19T14:00:00+0300,2024-07-19T14:00:00+0300,88.08,88.37711978046528,0.2971197804652803,297.1197804652803,bollinger_middle_previous_bar,87.98499999999999,2024-07-19T15:00:00+0300,87.98499999999999,MIDDLE_BAND_TARGET,1,0.31973636979418213,0.006731291995666066,0.31300507779851605,0.0,0.31973636979418213,14.130797168377974,0.007150020884857882,30.0,0.0300556544740963,3299.776899186143
CNY-000027,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,SHORT,2024-08-09T15:00:00+0300,2024-08-09T16:00:00+0300,2024-08-09T16:00:00+0300,11.899,11.93279296979904,0.03379296979904112,33.79296979904112,bollinger_middle_previous_bar,11.8898,2024-08-09T17:00:00+0300,11.8898,MIDDLE_BAND_TARGET,1,0.2722459746719546,0.059183907537382244,0.21306206713457237,0.0,0.2722459746719546,12.124874605221983,0.00545337130368665,3.0,0.14960103506141836,26809.44501719973
CNY-000028,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,LONG,2024-08-09T20:00:00+0300,2024-08-09T21:00:00+0300,2024-08-09T21:00:00+0300,11.86,11.832232158781322,0.027767841218677702,27.767841218677702,bollinger_middle_previous_bar,11.88925,2024-08-12T11:00:00+0300,11.88255,MIDDLE_BAND_TARGET,4,0.8120904978681869,0.0720257647776639,0.740064733090523,0.3241159414994358,0.8120904978681869,13.228239685776186,0.005737112932726058,6.0,0.1065555171615556,32696.13358440819
CNY-000029,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,LONG,2024-08-12T12:00:00+0300,2024-08-12T13:00:00+0300,2024-08-12T13:00:00+0300,11.86,11.823330363862409,0.036669636137590444,36.669636137590444,bollinger_middle_previous_bar,11.8773,2024-08-12T14:00:00+0300,11.8773,MIDDLE_BAND_TARGET,1,0.4717799744477453,0.05454103750840817,0.4172389369393371,0.0,0.4717799744477453,13.888394669261675,0.007233337006903548,16.0,0.011515425941966752,24942.164625149668
CNY-000030,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,SHORT,2024-08-12T16:00:00+0300,2024-08-12T17:00:00+0300,2024-08-12T17:00:00+0300,11.913,11.941114126346465,0.028114126346464374,28.114126346464374,bollinger_middle_previous_bar,11.87775,2024-08-12T20:00:00+0300,11.941114126346465,STOP,3,-1.0,0.07113861463639326,-1.0711386146363933,1.0,0.7825247610003345,13.557345272428167,0.008168092013981686,34.0,0.04609818099535686,32668.14131648336
Si-000029,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-12-13T18:00:00+0300,2024-12-13T19:00:00+0300,2024-12-13T19:00:00+0300,103.0,102.67104456915833,0.328955430841674,328.955430841674,bollinger_middle_previous_bar,103.417,2024-12-13T23:00:00+0300,103.39500000000001,MIDDLE_BAND_TARGET,4,1.2007705694031343,0.00607985098431951,1.194690718418815,0.060798509843182996,1.2007705694031343,16.604390944248607,0.013305074891053365,3.0,0.12342709382733612,2989.759974080472
Si-000030,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-12-20T12:00:00+0300,2024-12-20T13:00:00+0300,2024-12-20T13:00:00+0300,104.0,103.7144979191008,0.2855020808992066,285.5020808992066,bollinger_middle_previous_bar,104.3835,2024-12-20T14:00:00+0300,104.3835,MIDDLE_BAND_TARGET,1,1.3432476526690833,0.00700520288223776,1.3362424497868455,0.0,1.3432476526690833,16.005671316617843,0.00809661719222914,6.0,0.23798747107075185,3485.955457663833
